global_step,episodic_return
202832,265.0
202872,260.0
202920,480.0
202936,170.0
203112,400.0
203232,495.0
203792,190.0
203848,165.0
204080,340.0
204144,295.0
204160,475.0
204256,400.0
204320,235.0
204712,150.0
204976,570.0
205064,225.0
205104,100.0
205184,200.0
205216,100.0
205776,390.0
205856,180.0
206072,185.0
206136,600.0
206376,330.0
206656,190.0
206672,295.0
206880,120.0
206888,200.0
206904,635.0
207200,735.0
207712,640.0
207952,270.0
208104,120.0
208152,660.0
208232,325.0
208360,355.0
208384,400.0
208616,575.0
209072,175.0
209128,150.0
209160,460.0
209296,360.0
209312,185.0
209320,45.0
209336,200.0
209944,605.0
210128,120.0
210272,260.0
210312,280.0
210360,235.0
210520,365.0
211016,455.0
211104,430.0
211424,180.0
211456,360.0
211600,355.0
211640,490.0
211648,645.0
212064,430.0
212440,100.0
212680,170.0
212752,305.0
212768,465.0
212904,500.0
213160,420.0
213296,330.0
213304,335.0
213448,65.0
213784,275.0
214008,440.0
214120,205.0
214152,210.0
214176,190.0
214304,420.0
214464,120.0
214728,300.0
214928,185.0
214992,130.0
215008,575.0
215232,110.0
215552,375.0
215600,70.0
215704,670.0
216192,465.0
216440,230.0
216448,395.0
216552,140.0
216560,195.0
216880,745.0
217328,210.0
217376,745.0
217432,370.0
217552,240.0
217808,265.0
218040,140.0
218104,445.0
218280,255.0
218424,505.0
218576,190.0
218696,140.0
218752,135.0
218872,320.0
219096,445.0
219448,280.0
219792,325.0
219920,210.0
220032,630.0
220056,160.0
220176,355.0
220432,210.0
220448,720.0
220480,500.0
221080,260.0
221104,280.0
221304,310.0
221536,420.0
221752,515.0
221792,300.0
221808,620.0
221928,385.0
222000,180.0
222496,395.0
222512,535.0
222520,325.0
223000,370.0
223056,340.0
223112,230.0
223632,705.0
223872,445.0
223904,155.0
224352,375.0
224368,640.0
224464,485.0
224632,410.0
225208,570.0
225224,265.0
225520,525.0
225544,465.0
225560,325.0
226024,360.0
226184,185.0
226256,555.0
226280,315.0
226400,775.0
227120,385.0
227424,800.0
227432,465.0
227752,415.0
227776,305.0
227800,460.0
227840,630.0
228120,120.0
228160,360.0
228448,215.0
228640,385.0
228744,145.0
228792,215.0
229032,295.0
229152,180.0
229153,280.0
229272,155.0
229768,185.0
229944,525.0
230136,570.0
230200,505.0
230312,340.0
230688,310.0
230776,460.0
230912,605.0
231136,335.0
231672,475.0
231936,470.0
232064,400.0
232112,585.0
232120,165.0
232121,610.0
232256,450.0
232648,105.0
232896,120.0
232897,145.0
233032,700.0
233288,230.0
233344,300.0
233560,345.0
233608,385.0
233984,295.0
234064,230.0
234264,185.0
234336,325.0
234344,285.0
234720,380.0
234952,255.0
235208,620.0
235232,175.0
235328,305.0
235640,435.0
235888,330.0
235976,90.0
236136,525.0
236192,205.0
236440,165.0
236504,635.0
236616,75.0
236800,285.0
236888,715.0
237224,320.0
237448,165.0
237704,370.0
237752,280.0
237800,680.0
238104,170.0
238136,325.0
238200,355.0
238336,400.0
238440,205.0
238456,110.0
238736,110.0
238992,115.0
239136,300.0
239392,200.0
239456,275.0
239520,500.0
239521,150.0
239544,400.0
240224,380.0
240600,255.0
240648,240.0
240664,335.0
240720,510.0
241104,135.0
241144,540.0
241224,520.0
241552,770.0
241720,230.0
241808,395.0
242080,230.0
242104,185.0
242208,490.0
242344,530.0
242528,315.0
242832,120.0
242888,390.0
243128,210.0
243144,320.0
243336,435.0
243696,260.0
243856,340.0
244040,195.0
244184,470.0
244216,460.0
244264,340.0
244464,90.0
244704,400.0
244840,105.0
244944,450.0
245184,230.0
245496,510.0
245624,355.0
246016,345.0
246017,445.0
246248,290.0
246536,105.0
246560,525.0
246592,385.0
246696,775.0
247080,425.0
247888,715.0
247912,485.0
247944,570.0
248080,245.0
248112,430.0
248160,425.0
248280,430.0
248504,320.0
249192,345.0
249200,145.0
249392,215.0
249432,405.0
249616,500.0
249624,285.0
249800,660.0
249976,490.0
250240,125.0
250256,200.0
251016,365.0
251120,480.0
251152,455.0
251360,725.0
251392,130.0
251400,420.0
251552,575.0
251800,415.0
252152,115.0
252480,220.0
252576,395.0
252712,340.0
252840,550.0
253192,405.0
253193,285.0
253240,575.0
253576,430.0
253936,350.0
254168,390.0
254200,230.0
254240,515.0
254488,230.0
254720,620.0
254840,715.0
254984,540.0
255200,270.0
255272,260.0
255456,215.0
255616,365.0
255712,465.0
255792,190.0
256168,340.0
256376,260.0
256416,205.0
256688,365.0
257048,195.0
257264,155.0
257265,355.0
257480,535.0
257512,695.0
257584,205.0
257984,290.0
258320,370.0
258360,200.0
258384,840.0
258408,260.0
258568,585.0
258584,250.0
259072,435.0
259272,390.0
259304,255.0
259448,210.0
259688,355.0
259768,310.0
259880,575.0
259881,420.0
260208,255.0
260376,210.0
260377,295.0
261008,695.0
261528,370.0
261640,495.0
261656,575.0
261848,360.0
261864,515.0
261960,520.0
262032,650.0
262416,485.0
262472,135.0
262728,235.0
262784,245.0
263056,280.0
263264,175.0
263296,295.0
263416,430.0
263448,440.0
264144,510.0
264240,435.0
264360,330.0
264544,55.0
264584,555.0
264616,230.0
264800,410.0
264856,370.0
264952,600.0
265504,250.0
265560,290.0
265616,270.0
265832,235.0
266064,210.0
266120,445.0
266352,580.0
266680,625.0
267000,460.0
267096,255.0
267216,295.0
267256,325.0
267360,455.0
267616,395.0
267640,255.0
267992,295.0
268048,400.0
268360,75.0
268520,425.0
268576,595.0
268584,325.0
268744,280.0
268920,795.0
269560,170.0
269808,450.0
269936,510.0
270120,500.0
270184,350.0
270240,475.0
270408,800.0
270456,460.0
270936,480.0
270968,85.0
271328,975.0
271608,435.0
271624,350.0
271640,355.0
271712,405.0
271864,425.0
272272,285.0
272368,80.0
272392,365.0
272432,165.0
273056,355.0
273240,510.0
273528,290.0
273529,700.0
273624,755.0
273728,315.0
273736,390.0
273744,220.0
274512,180.0
274648,290.0
274712,275.0
275040,210.0
275056,415.0
275096,475.0
275168,745.0
275536,695.0
275648,185.0
275944,345.0
276248,415.0
276352,235.0
276624,440.0
276712,325.0
276832,450.0
276896,505.0
276960,125.0
277088,545.0
277408,275.0
277976,415.0
278040,310.0
278152,325.0
278240,770.0
278328,350.0
278672,410.0
278848,115.0
279016,195.0
279080,505.0
279192,585.0
279392,145.0
279720,470.0
279944,390.0
280032,520.0
280064,270.0
280072,285.0
280344,280.0
280384,130.0
280672,200.0
280944,395.0
280960,230.0
281136,155.0
281352,180.0
281416,200.0
281544,475.0
281824,515.0
281856,285.0
282232,150.0
282384,280.0
282432,390.0
282448,180.0
282928,555.0
283008,350.0
283312,325.0
283560,175.0
283800,505.0
283808,710.0
284144,145.0
284160,490.0
284168,545.0
284704,315.0
284744,65.0
284776,695.0
285048,320.0
285112,475.0
285400,430.0
285440,350.0
285680,500.0
285896,355.0
286128,295.0
286416,515.0
286417,325.0
286744,465.0
286944,335.0
286976,255.0
287336,315.0
287544,295.0
287584,140.0
287585,370.0
287648,755.0
287896,410.0
288448,485.0
288648,295.0
288704,545.0
288736,290.0
288768,320.0
288888,370.0
289008,460.0
289072,395.0
289448,75.0
289616,180.0
289704,95.0
289824,215.0
289848,225.0
289992,145.0
290424,555.0
290536,415.0
290856,285.0
290888,275.0
290889,180.0
290928,280.0
291352,125.0
291408,160.0
291656,600.0
291944,600.0
292072,460.0
292256,370.0
292568,670.0
292792,195.0
292800,535.0
292880,575.0
293008,155.0
293168,675.0
293232,490.0
293480,550.0
293608,180.0
294000,375.0
294240,265.0
294264,315.0
294352,240.0
294488,145.0
294496,455.0
294552,410.0
294800,510.0
294840,105.0
295272,295.0
295616,295.0
295928,365.0
295992,225.0
296056,475.0
296080,80.0
296144,590.0
296320,570.0
296456,480.0
296624,190.0
297080,260.0
297368,240.0
297480,420.0
297640,310.0
297664,200.0
297712,570.0
297752,640.0
297856,415.0
298672,670.0
298696,270.0
298824,280.0
298920,265.0
298984,740.0
298992,250.0
299192,660.0
299448,470.0
299536,125.0
299784,130.0
299960,105.0
299984,250.0
300072,150.0
300144,455.0
300352,110.0
300360,660.0
300848,395.0
301008,385.0
301432,590.0
301480,375.0
301592,275.0
301752,445.0
302120,115.0
302121,395.0
302144,400.0
302264,370.0
302392,225.0
302680,515.0
302984,510.0
303080,220.0
303496,355.0
303544,160.0
303560,245.0
303640,370.0
304032,555.0
304144,210.0
304296,575.0
304336,155.0
304368,190.0
304480,260.0
305128,120.0
305272,700.0
305280,330.0
305528,335.0
305760,310.0
305840,465.0
305872,130.0
305928,470.0
306000,470.0
306280,255.0
306384,255.0
306840,240.0
306976,420.0
307112,85.0
307136,140.0
307384,360.0
307464,450.0
