global_step,episodic_return
0,0.0
552,15.0
640,55.0
656,5.0
688,45.0
760,60.0
768,30.0
856,55.0
1152,45.0
1264,175.0
1296,60.0
1424,35.0
1592,110.0
1640,100.0
1800,50.0
1896,25.0
1960,185.0
1984,70.0
2064,215.0
2168,70.0
2288,245.0
2456,75.0
2640,95.0
2744,90.0
2920,20.0
3008,185.0
3104,195.0
3192,105.0
3296,85.0
3320,165.0
3448,55.0
3704,55.0
3808,175.0
3848,240.0
3936,35.0
3968,45.0
4064,145.0
4312,0.0
4368,170.0
4408,35.0
4432,35.0
4536,95.0
4568,105.0
4672,45.0
4720,160.0
4960,35.0
4968,60.0
5048,65.0
5072,85.0
5376,125.0
5488,60.0
5560,65.0
5608,240.0
5688,90.0
5824,35.0
5832,35.0
6248,240.0
6384,410.0
6400,70.0
6408,75.0
6448,20.0
6496,55.0
6640,250.0
6872,35.0
6873,5.0
6904,90.0
7024,20.0
7208,105.0
7304,55.0
7392,300.0
7416,40.0
7424,155.0
7560,20.0
7640,5.0
7928,260.0
7936,45.0
8048,35.0
8112,170.0
8144,65.0
8168,50.0
8456,20.0
8472,105.0
8696,115.0
8816,110.0
8832,105.0
9184,275.0
9280,65.0
9304,85.0
9616,185.0
9648,310.0
9744,240.0
9848,35.0
9856,185.0
9976,140.0
10040,75.0
10136,180.0
10400,210.0
10401,90.0
10760,70.0
10761,230.0
10792,0.0
10816,165.0
11000,270.0
11016,125.0
11168,140.0
11240,70.0
11400,20.0
11480,35.0
11496,125.0
11512,70.0
11584,35.0
11672,140.0
11928,40.0
11952,80.0
12184,35.0
12192,90.0
12264,135.0
12368,50.0
12392,30.0
12416,105.0
12520,140.0
12720,360.0
13024,5.0
13056,30.0
13144,105.0
13184,80.0
13208,30.0
13272,145.0
13336,260.0
13704,230.0
13824,70.0
14008,115.0
14144,190.0
14208,80.0
14304,325.0
14312,140.0
14464,165.0
14584,175.0
14640,80.0
14776,15.0
14944,25.0
14968,205.0
15064,180.0
15176,60.0
15320,55.0
15600,340.0
15752,70.0
15768,145.0
15808,15.0
15864,105.0
15936,110.0
16064,110.0
16416,30.0
16456,630.0
16672,65.0
16720,155.0
16944,70.0
17000,15.0
17032,220.0
17104,250.0
17296,685.0
17536,90.0
17592,45.0
17800,220.0
17816,60.0
17952,295.0
18120,140.0
18464,65.0
18488,440.0
18672,95.0
18848,255.0
18912,75.0
19080,380.0
19208,40.0
19240,60.0
19440,155.0
19688,395.0
19760,150.0
19912,20.0
19920,395.0
19976,75.0
20024,140.0
20048,150.0
20288,5.0
20432,55.0
20456,325.0
20520,50.0
20896,80.0
20912,285.0
21232,290.0
21344,110.0
21352,260.0
21424,165.0
21680,30.0
21688,205.0
21896,70.0
21952,225.0
22056,190.0
22128,45.0
22560,340.0
22640,55.0
22736,185.0
22800,325.0
22960,500.0
23120,180.0
23128,185.0
23328,215.0
23544,50.0
23552,140.0
23720,185.0
24112,315.0
24176,110.0
24256,145.0
24296,135.0
24368,370.0
24392,75.0
24768,235.0
24824,25.0
25120,80.0
25232,5.0
25272,150.0
25352,180.0
25368,105.0
25408,260.0
25584,230.0
25704,115.0
25816,20.0
25960,95.0
25992,35.0
26112,65.0
26280,130.0
26304,125.0
26368,155.0
26512,90.0
26744,35.0
26808,105.0
26904,140.0
26960,150.0
27008,275.0
27136,50.0
27536,410.0
27760,150.0
27808,50.0
27832,90.0
27864,370.0
28048,240.0
28168,40.0
28224,250.0
28448,245.0
28776,90.0
28832,100.0
28984,140.0
29016,90.0
29056,150.0
29224,340.0
29304,20.0
29640,290.0
29712,130.0
30120,495.0
30152,90.0
30153,115.0
30248,305.0
30256,305.0
30600,55.0
30760,225.0
30832,155.0
30952,115.0
31200,455.0
31304,25.0
31408,165.0
31456,245.0
31592,170.0
31840,550.0
31928,470.0
31968,135.0
32312,100.0
32512,240.0
32528,240.0
32624,240.0
32872,200.0
32888,270.0
33104,205.0
33336,175.0
33400,305.0
33448,115.0
33480,120.0
33720,190.0
34040,260.0
34152,125.0
34296,255.0
34360,135.0
34440,115.0
34464,50.0
34504,305.0
34744,120.0
35000,250.0
35072,285.0
35208,80.0
35320,150.0
35376,205.0
35696,455.0
35728,495.0
35896,330.0
36024,160.0
36256,285.0
36336,295.0
36368,50.0
36440,170.0
36576,135.0
36760,140.0
36960,65.0
37072,35.0
37088,290.0
37304,125.0
37568,295.0
37688,220.0
37752,45.0
37848,230.0
38096,460.0
38168,215.0
38304,75.0
38384,55.0
38408,190.0
38576,145.0
38664,295.0
39032,95.0
39248,200.0
39288,75.0
39456,245.0
39656,235.0
39840,300.0
39848,265.0
39928,75.0
40112,540.0
40152,165.0
40352,145.0
40432,120.0
40992,275.0
41064,185.0
41224,590.0
41248,200.0
41320,210.0
41560,210.0
41760,100.0
41792,260.0
42072,335.0
42080,170.0
42192,35.0
42288,100.0
