method,after_task,after_task_name,eval_task,eval_task_name,raw,normalized
finetune,0,"biggrid50-goal(40,31)",0,"biggrid50-goal(40,31)",0.9544216394424438,0.8546633555237686
finetune,1,"biggrid50-goal(9,31)",0,"biggrid50-goal(40,31)",0.7074829936027527,0.06724507766525653
finetune,1,"biggrid50-goal(9,31)",1,"biggrid50-goal(9,31)",0.9346937537193298,0.7333328952393052
finetune,2,"biggrid50-goal(15,31)",0,"biggrid50-goal(40,31)",0.7472788691520691,0.19414299469383395
finetune,2,"biggrid50-goal(15,31)",1,"biggrid50-goal(9,31)",0.9306122064590454,0.7166665814817168
finetune,2,"biggrid50-goal(15,31)",2,"biggrid50-goal(15,31)",0.9578230381011963,0.8006426882240878
finetune,3,"biggrid50-goal(9,24)",0,"biggrid50-goal(40,31)",0.6925169825553894,0.01952265412456623
finetune,3,"biggrid50-goal(9,24)",1,"biggrid50-goal(9,31)",0.9183672070503235,0.6666661798955243
finetune,3,"biggrid50-goal(9,24)",2,"biggrid50-goal(15,31)",0.9374149441719055,0.7041800090492485
finetune,3,"biggrid50-goal(9,24)",3,"biggrid50-goal(9,24)",0.9826529622077942,0.9270382338857872
finetune,4,"biggrid50-goal(21,17)",0,"biggrid50-goal(40,31)",0.7367346286773682,0.1605203608299347
finetune,4,"biggrid50-goal(21,17)",1,"biggrid50-goal(9,31)",0.8442176580429077,0.36388893148136386
finetune,4,"biggrid50-goal(21,17)",2,"biggrid50-goal(15,31)",0.8551019430160522,0.3151121887066956
finetune,4,"biggrid50-goal(21,17)",3,"biggrid50-goal(9,24)",0.9200679659843445,0.6638052882144567
finetune,4,"biggrid50-goal(21,17)",4,"biggrid50-goal(21,17)",0.7942177057266235,0.27804299261597
finetune,5,"biggrid50-goal(27,3)",0,"biggrid50-goal(40,31)",0.7255102396011353,0.12472892329950093
finetune,5,"biggrid50-goal(27,3)",1,"biggrid50-goal(9,31)",0.8142856359481812,0.2416665388892418
finetune,5,"biggrid50-goal(27,3)",2,"biggrid50-goal(15,31)",0.8003401160240173,0.05627015444013268
finetune,5,"biggrid50-goal(27,3)",3,"biggrid50-goal(9,24)",0.8377550840377808,0.31759671285351493
finetune,5,"biggrid50-goal(27,3)",4,"biggrid50-goal(21,17)",0.7806121706962585,0.2303099678236047
finetune,5,"biggrid50-goal(27,3)",5,"biggrid50-goal(27,3)",0.8959182500839233,0.6795808536292446
finetune,6,"biggrid50-goal(3,31)",0,"biggrid50-goal(40,31)",0.7241496443748474,0.12039036565372202
finetune,6,"biggrid50-goal(3,31)",1,"biggrid50-goal(9,31)",0.9207481741905212,0.6763884599218197
finetune,6,"biggrid50-goal(3,31)",2,"biggrid50-goal(15,31)",0.9102039933204651,0.5755623521960768
finetune,6,"biggrid50-goal(3,31)",3,"biggrid50-goal(9,24)",0.9952380061149597,0.979971019361373
