global_step,episodic_return
154688,7.0
154689,5.0
154696,7.0
154760,12.0
158384,9.0
158480,7.0
158608,6.0
158656,8.0
158744,7.0
158752,4.0
158776,8.0
158840,6.0
162440,6.0
162536,10.0
162688,9.0
162752,10.0
162816,9.0
162824,7.0
162825,5.0
162888,7.0
166536,7.0
166592,7.0
166760,7.0
166832,10.0
166880,6.0
166904,9.0
166905,6.0
166968,8.0
170616,3.0
170656,6.0
170808,5.0
170888,3.0
170952,2.0
170953,5.0
170976,4.0
171056,7.0
174704,11.0
174744,9.0
174888,5.0
174928,7.0
174992,7.0
175032,9.0
175040,7.0
175144,9.0
178792,12.0
178800,7.0
178968,12.0
178984,10.0
179072,9.0
179073,8.0
179088,9.0
179200,10.0
182856,11.0
182888,9.0
183024,7.0
183032,9.0
183136,9.0
183144,9.0
183160,7.0
183280,8.0
186920,7.0
186984,7.0
187080,9.0
187088,7.0
187232,3.0
187240,4.0
187256,4.0
187376,5.0
191016,9.0
191040,9.0
191128,9.0
191144,9.0
191280,9.0
191304,7.0
191328,8.0
191424,8.0
195064,6.0
195096,9.0
195208,9.0
195240,10.0
195352,10.0
195376,11.0
195416,7.0
195496,8.0
199112,11.0
199168,9.0
199248,12.0
199288,9.0
199424,10.0
199456,10.0
199488,8.0
199568,10.0
203176,12.0
203224,9.0
203304,7.0
203384,9.0
203512,9.0
203528,8.0
203544,10.0
203616,9.0
207248,10.0
207288,8.0
207376,11.0
207432,10.0
207576,9.0
207584,11.0
207616,9.0
207688,7.0
211296,7.0
211384,5.0
211464,5.0
211496,5.0
211616,7.0
211672,7.0
211680,7.0
211752,4.0
215352,10.0
215440,7.0
215544,8.0
215576,14.0
215680,12.0
215728,7.0
215768,8.0
215808,10.0
219416,11.0
219496,10.0
219600,7.0
219648,12.0
219776,10.0
219808,11.0
219856,12.0
219904,10.0
223488,4.0
223568,7.0
223680,9.0
223744,6.0
223864,6.0
223872,2.0
223896,6.0
223984,9.0
227536,9.0
227640,9.0
227752,7.0
227824,8.0
227912,10.0
227913,8.0
227960,4.0
228064,9.0
231600,9.0
231688,9.0
231824,9.0
231888,9.0
231952,8.0
232000,12.0
232024,12.0
232104,11.0
235640,8.0
235784,3.0
235920,6.0
235960,11.0
235992,7.0
236088,8.0
236096,6.0
236160,8.0
239736,11.0
239864,10.0
240000,12.0
240016,9.0
240064,10.0
240128,9.0
240192,10.0
240200,9.0
243800,8.0
243952,10.0
244080,9.0
244096,12.0
244104,8.0
244168,10.0
244272,12.0
244288,10.0
247864,6.0
248024,9.0
248152,8.0
248168,8.0
248184,8.0
248256,7.0
248336,4.0
248352,7.0
251912,7.0
252112,7.0
252208,7.0
252232,7.0
252248,7.0
252328,8.0
252384,6.0
252400,6.0
256000,11.0
256168,12.0
256264,10.0
256296,9.0
256304,11.0
256392,10.0
256472,7.0
256473,11.0
260064,12.0
260208,12.0
260328,11.0
260344,10.0
260376,9.0
260440,11.0
260520,12.0
260552,8.0
264136,11.0
264288,11.0
264408,12.0
264424,9.0
264456,11.0
264536,10.0
264600,12.0
264616,9.0
268192,12.0
268376,11.0
268472,8.0
268480,12.0
268496,10.0
268576,10.0
268672,10.0
268673,9.0
272288,11.0
272416,10.0
272520,13.0
272521,12.0
272584,11.0
272672,14.0
272712,9.0
272720,9.0
276360,7.0
276464,8.0
276560,9.0
276616,8.0
276632,7.0
276752,4.0
276792,6.0
276816,6.0
280448,4.0
280544,5.0
280656,7.0
280688,7.0
280704,9.0
280840,7.0
280848,8.0
280864,8.0
284528,7.0
284640,9.0
284696,7.0
284728,3.0
284752,8.0
284880,6.0
284928,6.0
284936,9.0
288600,12.0
288688,9.0
288744,10.0
288792,11.0
288840,11.0
288944,8.0
288976,8.0
288984,12.0
292648,9.0
292776,13.0
292816,12.0
292840,10.0
292920,11.0
293000,9.0
293024,11.0
293048,9.0
296744,10.0
296832,9.0
296880,12.0
296888,9.0
297000,13.0
297064,7.0
297104,9.0
297128,10.0
300800,13.0
300904,8.0
300928,9.0
300976,10.0
301056,11.0
301144,10.0
301152,12.0
301192,10.0
304848,10.0
304960,3.0
305024,10.0
305032,8.0
305104,9.0
305216,9.0
305248,8.0
305256,10.0
308920,6.0
309024,9.0
309080,9.0
309088,10.0
309152,7.0
309304,8.0
309312,12.0
309336,8.0
313016,8.0
313064,13.0
313144,11.0
313184,11.0
313240,10.0
313368,8.0
313400,12.0
313408,10.0
317104,6.0
317152,11.0
317232,9.0
317280,8.0
317336,12.0
317432,11.0
317456,11.0
317480,12.0
321152,12.0
321200,9.0
321272,10.0
321320,9.0
321432,10.0
321496,10.0
321512,8.0
321568,11.0
325216,10.0
325248,10.0
325320,13.0
325368,10.0
325520,12.0
325560,9.0
325568,8.0
325608,12.0
329288,10.0
329312,12.0
329368,11.0
329448,9.0
329560,10.0
329608,10.0
329632,10.0
329672,14.0
333344,12.0
333376,12.0
333424,11.0
333512,11.0
333640,11.0
333648,12.0
333680,11.0
333712,6.0
337408,10.0
337416,14.0
337512,11.0
337560,12.0
337712,11.0
337720,11.0
337721,16.0
337760,12.0
341472,11.0
341480,12.0
341592,10.0
341600,13.0
341768,12.0
341784,9.0
341785,11.0
341856,8.0
345536,12.0
345568,11.0
345656,14.0
345680,14.0
345808,11.0
345848,12.0
345872,14.0
345920,14.0
349584,11.0
349640,13.0
349752,13.0
349776,11.0
349872,11.0
349944,11.0
349952,15.0
349968,12.0
353680,14.0
353712,12.0
353800,13.0
353840,12.0
353944,10.0
353992,13.0
354016,11.0
354032,12.0
357768,13.0
357776,12.0
357840,13.0
357928,10.0
358008,11.0
358056,13.0
358080,10.0
358112,14.0
361824,11.0
361832,9.0
361896,11.0
362000,11.0
362064,14.0
362120,8.0
362136,11.0
362192,12.0
365896,10.0
365897,12.0
365992,12.0
366064,10.0
366120,9.0
366184,10.0
366192,10.0
366256,8.0
369960,14.0
369976,12.0
370048,12.0
370128,15.0
370184,8.0
370248,12.0
370256,14.0
370296,9.0
374008,12.0
374048,13.0
374120,15.0
374184,14.0
374272,10.0
374312,12.0
374336,15.0
374360,13.0
378088,12.0
378136,15.0
378168,14.0
378232,13.0
378344,14.0
378376,10.0
378392,14.0
378448,12.0
382168,12.0
382208,12.0
382264,15.0
382312,13.0
382416,13.0
382432,14.0
382472,11.0
382488,14.0
386224,12.0
386264,14.0
386344,13.0
386384,14.0
386464,11.0
386520,16.0
386528,14.0
386560,14.0
390264,11.0
390320,12.0
390392,10.0
390480,12.0
390504,8.0
390600,10.0
390608,9.0
390616,13.0
394320,12.0
394384,15.0
394464,14.0
394520,11.0
394592,13.0
394672,9.0
394673,11.0
394688,16.0
398376,13.0
398472,15.0
398512,16.0
398584,14.0
398688,14.0
398712,13.0
398728,12.0
398760,13.0
402464,13.0
402560,14.0
402608,12.0
402632,15.0
402776,14.0
402784,13.0
402808,13.0
402848,16.0
406552,13.0
406632,15.0
406680,13.0
406696,12.0
406848,16.0
406872,14.0
406888,13.0
406920,14.0
410592,9.0
410696,9.0
410736,10.0
410752,8.0
410920,9.0
410944,9.0
410976,10.0
411008,11.0
414632,16.0
414736,10.0
414792,12.0
414793,11.0
414968,12.0
415040,12.0
415041,15.0
415056,12.0
418696,13.0
418824,13.0
418864,13.0
418888,10.0
419064,12.0
419080,16.0
419136,14.0
419144,14.0
422768,14.0
422904,12.0
422960,12.0
422961,14.0
423112,8.0
423120,17.0
423184,12.0
423192,15.0
426816,12.0
426960,16.0
427024,14.0
427040,14.0
427184,12.0
427192,15.0
427264,15.0
427272,12.0
430872,10.0
431024,13.0
431064,14.0
431128,10.0
431224,12.0
431256,12.0
431344,10.0
431352,13.0
434944,15.0
435080,13.0
435136,11.0
435224,13.0
435296,12.0
435312,9.0
435408,13.0
435416,13.0
439016,12.0
439160,10.0
439184,11.0
439320,9.0
439368,10.0
439369,13.0
439480,9.0
439504,11.0
443112,16.0
443224,16.0
443280,14.0
443392,14.0
443416,14.0
443424,14.0
443568,14.0
443576,15.0
447168,15.0
447296,16.0
447360,16.0
447472,14.0
447473,13.0
447480,16.0
447632,12.0
447640,16.0
451216,13.0
451336,17.0
451416,14.0
451528,12.0
451536,15.0
451544,13.0
451720,15.0
451736,16.0
455304,16.0
455400,17.0
455456,14.0
455576,15.0
455592,13.0
455624,12.0
455792,12.0
455808,13.0
459384,11.0
459480,7.0
459496,10.0
459616,9.0
459672,9.0
459688,7.0
459840,12.0
459856,11.0
463472,15.0
463528,17.0
463584,15.0
463664,16.0
463736,11.0
463768,15.0
463888,14.0
463936,15.0
467552,16.0
467592,13.0
467648,14.0
467760,14.0
467808,13.0
467848,16.0
467952,12.0
468024,15.0
471600,12.0
471640,13.0
471696,14.0
471848,14.0
471888,13.0
471889,17.0
472008,15.0
472088,13.0
475664,15.0
475712,15.0
475744,15.0
475928,14.0
475952,13.0
475976,12.0
476088,12.0
476184,14.0
479752,13.0
479784,12.0
479800,11.0
479992,15.0
480032,12.0
480040,15.0
480128,14.0
480264,14.0
483808,16.0
483832,13.0
483856,12.0
484040,15.0
484104,17.0
484105,12.0
484224,11.0
484328,16.0
487856,15.0
487912,15.0
487952,12.0
488104,10.0
488184,15.0
488192,18.0
488320,17.0
488400,14.0
491944,16.0
491968,17.0
492008,13.0
492144,17.0
492240,19.0
492264,14.0
492392,15.0
492440,15.0
496000,8.0
496024,12.0
496072,15.0
496200,12.0
496328,10.0
496329,8.0
496480,12.0
496536,7.0
500064,13.0
500072,9.0
500128,9.0
500240,11.0
500408,12.0
500409,11.0
500544,12.0
500600,12.0
504152,12.0
504153,9.0
504200,13.0
504312,12.0
504464,10.0
504472,10.0
504608,11.0
504648,12.0
508216,10.0
508232,10.0
508248,13.0
508360,10.0
508512,11.0
508568,13.0
508664,9.0
508696,10.0
512280,12.0
512288,14.0
512328,14.0
512400,15.0
512576,16.0
512616,13.0
512760,12.0
512761,15.0
516320,15.0
516368,11.0
516400,12.0
516456,11.0
516640,14.0
516688,11.0
516824,12.0
516832,15.0
520416,12.0
520432,15.0
520496,9.0
520512,9.0
520696,12.0
520736,12.0
520880,11.0
520928,12.0
524472,12.0
524496,15.0
524560,15.0
524592,15.0
524760,13.0
524792,16.0
524952,14.0
524984,13.0
528520,15.0
528584,14.0
528608,14.0
528656,14.0
528848,15.0
528864,17.0
529024,16.0
529040,15.0
532576,14.0
532632,15.0
532672,13.0
532696,16.0
532896,14.0
532920,13.0
533072,13.0
533112,14.0
536624,16.0
536712,15.0
536744,17.0
536745,19.0
536960,16.0
536968,13.0
537144,15.0
537152,15.0
540720,16.0
540776,15.0
540808,17.0
540824,14.0
541024,13.0
541025,13.0
541208,12.0
541224,12.0
544768,14.0
544816,16.0
544856,16.0
544904,17.0
545096,17.0
545104,12.0
545264,13.0
545272,15.0
548864,15.0
548888,15.0
548928,18.0
548968,18.0
549160,13.0
549176,16.0
549344,14.0
549352,18.0
552952,17.0
552960,18.0
553016,16.0
553056,18.0
553224,13.0
553256,18.0
553424,14.0
553432,11.0
557008,11.0
557016,12.0
557080,11.0
557128,11.0
557288,12.0
557320,12.0
557480,14.0
557520,13.0
561056,10.0
561112,10.0
561168,12.0
561176,9.0
561360,11.0
561384,10.0
561568,11.0
561576,9.0
565120,12.0
565176,12.0
565240,12.0
565241,12.0
565416,12.0
565432,12.0
565632,12.0
565640,10.0
569176,16.0
569248,15.0
569288,15.0
569304,17.0
569504,15.0
569512,15.0
569672,14.0
569696,13.0
573256,16.0
573296,17.0
573368,16.0
573376,17.0
573544,18.0
573592,14.0
573760,15.0
573784,15.0
577296,15.0
577392,13.0
577432,14.0
577464,15.0
577632,15.0
577633,17.0
577848,18.0
577856,12.0
581368,15.0
581456,18.0
581472,17.0
581552,14.0
581696,18.0
581720,15.0
581920,13.0
581921,16.0
585416,17.0
585496,15.0
585568,16.0
585600,14.0
585768,14.0
585792,15.0
585960,15.0
586016,17.0
589480,17.0
589560,15.0
589648,18.0
589649,15.0
589832,13.0
589833,16.0
590024,17.0
590064,17.0
593544,15.0
593640,18.0
593688,19.0
593696,18.0
593912,14.0
593920,16.0
594112,17.0
594128,15.0
597600,15.0
597688,14.0
597768,15.0
597784,15.0
597968,17.0
597984,18.0
598168,17.0
598176,15.0
601672,16.0
601768,15.0
601832,15.0
601864,16.0
602048,15.0
602056,14.0
602264,15.0
602265,15.0
605720,16.0
605816,20.0
605904,16.0
605952,15.0
606088,18.0
606120,20.0
606304,20.0
606344,16.0
609792,14.0
609896,13.0
609952,15.0
610016,13.0
610136,12.0
610160,10.0
610352,17.0
610416,14.0
613856,18.0
613968,14.0
614040,15.0
614072,16.0
614200,18.0
614224,13.0
614424,14.0
614504,14.0
617920,20.0
618056,16.0
618088,18.0
618168,16.0
618272,19.0
618273,16.0
618520,15.0
618560,17.0
621992,16.0
622096,16.0
622128,16.0
622264,15.0
622320,17.0
622344,17.0
622600,16.0
622601,16.0
626040,9.0
626176,12.0
626177,15.0
626312,13.0
626408,12.0
626432,11.0
626640,12.0
626672,10.0
630096,15.0
630224,14.0
630240,16.0
630400,17.0
630448,15.0
630472,14.0
630680,14.0
630712,15.0
634184,16.0
634272,13.0
634280,19.0
634448,17.0
634504,13.0
634560,13.0
634768,18.0
634784,18.0
638232,18.0
638368,13.0
638369,17.0
638520,17.0
638576,19.0
638648,16.0
638816,13.0
638872,16.0
642296,12.0
642416,10.0
642424,10.0
642568,10.0
642672,14.0
642696,13.0
642880,12.0
642944,12.0
646360,16.0
646464,15.0
646488,13.0
646656,17.0
646752,16.0
646753,18.0
646976,16.0
647024,16.0
650432,16.0
650528,16.0
650560,19.0
650712,13.0
650800,18.0
650840,18.0
651032,12.0
651104,19.0
654472,13.0
654600,9.0
654632,10.0
654792,12.0
654840,9.0
654936,12.0
655104,10.0
655152,10.0
658544,18.0
658696,16.0
658704,15.0
658872,16.0
658880,14.0
659024,19.0
659192,15.0
659248,18.0
662592,17.0
662760,16.0
662784,18.0
662936,14.0
662976,15.0
663096,16.0
663280,15.0
663312,18.0
666640,16.0
666840,13.0
666848,17.0
667016,13.0
667040,18.0
667184,14.0
667320,16.0
667352,19.0
670720,17.0
670888,18.0
670936,13.0
671056,16.0
671112,17.0
671240,15.0
671400,14.0
671432,15.0
674800,13.0
674976,18.0
675016,16.0
675096,15.0
675184,14.0
675296,15.0
675480,16.0
675481,15.0
678872,19.0
679056,17.0
679088,17.0
679160,15.0
679256,17.0
679360,19.0
679560,16.0
679561,17.0
682968,17.0
683144,18.0
683152,16.0
683248,16.0
683344,14.0
683440,18.0
683608,15.0
683648,17.0
687040,14.0
687232,15.0
687233,17.0
687344,15.0
687400,18.0
687496,19.0
687656,14.0
687704,16.0
691080,17.0
691304,17.0
691305,18.0
691384,19.0
691440,19.0
691544,16.0
691696,19.0
691752,19.0
695160,14.0
695352,13.0
695368,13.0
695464,12.0
695488,12.0
695624,9.0
695776,11.0
695840,13.0
699232,18.0
699400,16.0
699440,15.0
699520,19.0
699544,17.0
699680,18.0
699864,15.0
699912,16.0
703272,19.0
703488,15.0
703512,14.0
703568,15.0
703592,17.0
703752,17.0
703952,19.0
704000,14.0
707360,15.0
707536,17.0
707560,19.0
707616,16.0
707648,16.0
707824,18.0
708040,16.0
708041,19.0
711424,10.0
711600,14.0
711616,10.0
711664,13.0
711696,12.0
711864,9.0
712104,9.0
712105,10.0
715464,17.0
715664,15.0
715672,15.0
715720,19.0
715784,15.0
715960,18.0
716160,20.0
716176,19.0
719552,19.0
719704,13.0
719720,18.0
719800,15.0
719864,13.0
720016,19.0
720208,15.0
720264,18.0
723648,17.0
723752,20.0
723816,15.0
723856,17.0
723936,15.0
724080,20.0
724280,17.0
724344,16.0
727736,10.0
727832,11.0
727880,11.0
727936,14.0
728008,14.0
728176,12.0
728376,13.0
728424,14.0
731816,18.0
731872,15.0
731960,16.0
732016,16.0
732056,15.0
732272,19.0
732416,18.0
732464,19.0
735896,11.0
735944,11.0
736048,11.0
736088,13.0
736104,11.0
736336,9.0
736464,13.0
736512,13.0
739960,19.0
739992,18.0
740120,19.0
740184,19.0
740200,20.0
740416,19.0
740520,17.0
740600,16.0
744040,15.0
744072,14.0
744208,14.0
744232,13.0
744280,14.0
744488,12.0
744616,11.0
744656,13.0
748088,16.0
748160,17.0
748304,17.0
748312,18.0
748368,17.0
748584,14.0
748704,15.0
748720,17.0
752168,20.0
752232,18.0
752376,15.0
752400,16.0
752424,15.0
752672,17.0
752784,17.0
752785,17.0
756248,18.0
756288,18.0
756424,19.0
756464,19.0
756488,16.0
756712,20.0
756864,19.0
756865,17.0
760344,18.0
760352,16.0
760480,19.0
760536,19.0
760544,15.0
760760,16.0
760912,16.0
760913,17.0
764400,17.0
764416,17.0
764544,19.0
764576,18.0
764600,15.0
764856,18.0
764968,14.0
764976,18.0
768440,16.0
768488,18.0
768624,13.0
768648,17.0
768664,18.0
768952,16.0
769032,20.0
769064,15.0
772536,16.0
772537,20.0
772704,19.0
772728,17.0
772744,19.0
773008,20.0
773080,18.0
773128,19.0
776600,18.0
776608,17.0
776760,17.0
776784,21.0
776785,18.0
777048,18.0
777152,15.0
777200,14.0
780656,17.0
780704,17.0
780824,17.0
780832,17.0
780840,20.0
781112,16.0
781192,19.0
781248,19.0
784704,20.0
784760,16.0
784896,18.0
784897,19.0
784904,16.0
785176,17.0
785280,19.0
785320,15.0
788776,17.0
788840,20.0
788984,18.0
788985,18.0
789000,17.0
789240,17.0
789328,18.0
789400,17.0
792872,19.0
792888,19.0
793040,18.0
793041,18.0
793080,18.0
793280,20.0
793368,18.0
793456,14.0
796936,17.0
796952,17.0
797104,15.0
797112,18.0
797152,19.0
797368,18.0
797408,19.0
797536,17.0
800976,14.0
801040,19.0
801160,20.0
801168,17.0
801240,20.0
801432,19.0
801504,15.0
801608,17.0
805056,18.0
805112,19.0
805216,19.0
805264,19.0
805304,16.0
805472,20.0
805584,19.0
805672,18.0
809152,17.0
809184,20.0
809256,20.0
809328,19.0
809384,20.0
809568,19.0
809680,17.0
809728,20.0
813192,19.0
813248,18.0
813320,20.0
813416,18.0
813448,17.0
813616,16.0
813768,17.0
813824,17.0
817272,19.0
817344,19.0
817384,19.0
817488,17.0
817512,18.0
817696,18.0
817856,18.0
817880,18.0
821320,18.0
821424,17.0
821464,20.0
821544,15.0
821608,19.0
821768,18.0
821904,21.0
821952,16.0
825384,19.0
825480,16.0
825504,19.0
825616,16.0
825696,18.0
825848,18.0
825960,19.0
826040,17.0
829440,21.0
829528,18.0
829552,19.0
829672,22.0
829752,16.0
829904,17.0
830048,19.0
830088,19.0
833528,13.0
833576,13.0
833624,11.0
833752,14.0
833824,11.0
834000,12.0
834128,14.0
834144,13.0
837584,18.0
837632,20.0
837712,20.0
837832,19.0
837864,20.0
838080,18.0
838184,18.0
838224,19.0
841672,20.0
841688,21.0
841768,19.0
841880,19.0
841960,18.0
842136,18.0
842264,18.0
842304,16.0
845736,19.0
845760,21.0
845824,17.0
845968,19.0
846016,21.0
846184,20.0
846344,19.0
846360,16.0
849800,18.0
849848,20.0
849872,18.0
850048,19.0
850056,19.0
850256,19.0
850392,18.0
850432,20.0
853864,21.0
853936,20.0
853937,17.0
854112,18.0
854152,18.0
854336,17.0
854464,18.0
854496,19.0
857912,19.0
857992,20.0
858008,18.0
858152,20.0
858208,21.0
858424,19.0
858528,17.0
858576,18.0
861992,18.0
862080,20.0
862104,20.0
862224,18.0
862272,20.0
862504,19.0
862584,16.0
862672,19.0
866040,16.0
866160,18.0
866192,18.0
866280,19.0
866328,16.0
866600,18.0
866656,15.0
866728,19.0
870112,15.0
870224,19.0
870280,17.0
870320,17.0
870416,19.0
870664,17.0
870744,19.0
870776,17.0
874192,17.0
874312,18.0
874344,19.0
874416,18.0
874464,20.0
874712,17.0
874816,17.0
874848,19.0
878248,17.0
878400,20.0
878440,20.0
878472,20.0
878504,19.0
878808,19.0
878880,19.0
878928,18.0
882320,19.0
882448,20.0
882496,18.0
882520,17.0
882560,19.0
882864,19.0
882920,20.0
882992,20.0
886408,11.0
886528,13.0
886592,11.0
886608,16.0
886616,9.0
886920,11.0
886960,11.0
887040,11.0
890464,20.0
890608,20.0
890648,21.0
890680,15.0
890704,20.0
890992,17.0
891048,20.0
891120,20.0
894560,18.0
894664,18.0
894704,19.0
894744,17.0
894768,18.0
895032,19.0
895120,18.0
895168,20.0
898616,19.0
898712,20.0
898752,21.0
898792,16.0
898864,18.0
899088,21.0
899192,17.0
899224,20.0
902656,19.0
902752,21.0
902848,18.0
902872,19.0
902912,18.0
903136,16.0
903248,17.0
903320,20.0
906728,14.0
906808,9.0
906928,13.0
906960,8.0
906992,13.0
907200,11.0
907344,13.0
907392,12.0
910776,20.0
910848,18.0
911000,19.0
911040,19.0
911072,18.0
911280,19.0
911424,20.0
911480,19.0
914856,18.0
914888,20.0
915072,17.0
915112,16.0
915120,17.0
915328,16.0
915496,20.0
915528,18.0
918904,15.0
918968,19.0
919136,16.0
919176,18.0
919192,19.0
919392,20.0
919552,18.0
919624,19.0
922976,19.0
923040,17.0
923184,18.0
923216,16.0
923256,19.0
923440,20.0
923600,18.0
923704,21.0
927016,19.0
927136,20.0
927240,18.0
927288,16.0
927320,20.0
927496,18.0
927656,19.0
927784,19.0
931096,13.0
931224,12.0
931336,13.0
931344,15.0
931416,13.0
931576,12.0
931712,11.0
931856,14.0
935144,11.0
935272,14.0
935408,10.0
935432,11.0
935480,12.0
935640,10.0
935768,12.0
935952,14.0
939200,18.0
939328,19.0
939456,19.0
939488,17.0
939560,18.0
939728,19.0
939808,18.0
940008,17.0
943256,17.0
943408,19.0
943544,18.0
943545,18.0
943640,18.0
943792,20.0
943872,16.0
944064,19.0
947328,21.0
947472,18.0
947584,19.0
947608,18.0
947720,19.0
947832,20.0
947912,17.0
948112,19.0
951368,10.0
951552,11.0
951672,13.0
951680,15.0
951816,14.0
951872,13.0
952000,12.0
952192,12.0
955432,18.0
955600,17.0
955752,20.0
955753,19.0
955856,19.0
955968,21.0
956096,19.0
956240,17.0
959520,19.0
959696,16.0
959792,17.0
959800,17.0
959928,17.0
960064,19.0
960176,20.0
960312,18.0
963592,9.0
963736,15.0
963856,14.0
963864,12.0
963992,12.0
964152,13.0
964272,12.0
964368,11.0
967672,19.0
967800,18.0
967912,19.0
967952,19.0
968072,20.0
968240,18.0
968344,20.0
968424,18.0
971736,19.0
971864,20.0
971976,14.0
972008,16.0
972160,15.0
972296,19.0
972424,19.0
972512,19.0
975776,13.0
975952,13.0
976056,10.0
976072,13.0
976224,13.0
976344,11.0
976512,9.0
976560,14.0
979840,19.0
980048,20.0
980120,19.0
980121,20.0
980272,20.0
980408,21.0
980568,20.0
980648,20.0
983888,20.0
984120,20.0
984192,17.0
984200,19.0
984352,17.0
984456,19.0
984640,18.0
984704,18.0
987944,19.0
988192,20.0
988248,19.0
988256,21.0
988408,17.0
988528,17.0
988712,18.0
988800,17.0
992040,13.0
992272,13.0
992312,15.0
992320,13.0
992472,14.0
992624,12.0
992768,12.0
992840,16.0
996128,20.0
996336,17.0
996360,17.0
996368,18.0
996536,20.0
996680,19.0
996864,18.0
996912,17.0
