iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
91,753664,188416,128,2639.3,11.07,,-0.0292,0.0247,2.5822,0.01504,0.4413
92,761856,190464,130,2642.0,11.12,,-0.0313,0.0345,2.5968,0.01301,0.4166
93,770048,192512,132,2644.6,11.19,,-0.0299,0.0302,2.6083,0.01392,0.4247
94,778240,194560,133,2647.3,11.15,,-0.0293,0.0218,2.6391,0.01365,0.4379
95,786432,196608,135,2650.0,11.08,,-0.03,0.028,2.5827,0.01383,0.4257
96,794624,198656,136,2652.6,10.99,,-0.0311,0.0371,2.5998,0.01474,0.4288
97,802816,200704,138,2655.3,11.04,,-0.0297,0.0288,2.6498,0.01336,0.3866
98,811008,202752,138,2657.9,11.04,,-0.0293,0.0318,2.6392,0.01321,0.4342
99,819200,204800,139,2660.6,11.16,,-0.0298,0.0304,2.6557,0.01251,0.3923
100,827392,206848,141,2797.5,11.13,624.760009765625,-0.0288,0.0326,2.6683,0.01233,0.3855
101,835584,208896,142,2800.1,11.1,,-0.0287,0.029,2.6614,0.01375,0.3993
102,843776,210944,145,2802.8,11.21,,-0.0328,0.0296,2.6218,0.01411,0.4285
103,851968,212992,148,2805.5,11.0,,-0.0307,0.032,2.6072,0.01306,0.4193
104,860160,215040,150,2808.1,11.03,,-0.0286,0.0356,2.6372,0.01328,0.4259
105,868352,217088,152,2810.8,11.01,,-0.0314,0.0342,2.6175,0.01352,0.4182
106,876544,219136,152,2813.4,11.01,,-0.0343,0.038,2.6358,0.01264,0.3959
107,884736,221184,152,2816.0,11.01,,-0.0325,0.0403,2.6408,0.01405,0.4423
108,892928,223232,152,2818.6,11.01,,-0.0298,0.0301,2.6615,0.01294,0.3966
109,901120,225280,155,2821.3,10.96,,-0.0328,0.0322,2.621,0.01394,0.4075
110,909312,227328,155,2823.9,10.96,,-0.0324,0.035,2.5958,0.01464,0.4481
111,917504,229376,159,2826.6,11.2,,-0.0307,0.0328,2.6239,0.01433,0.4542
112,925696,231424,159,2829.2,11.2,,-0.0318,0.0296,2.5875,0.01369,0.4165
113,933888,233472,160,2831.9,11.19,,-0.0285,0.036,2.604,0.0139,0.4497
114,942080,235520,165,2834.5,11.51,,-0.0316,0.0312,2.6064,0.01324,0.4174
115,950272,237568,168,2837.2,11.66,,-0.0308,0.0369,2.534,0.01523,0.4586
116,958464,239616,168,2839.9,11.66,,-0.0337,0.0334,2.4934,0.01368,0.4237
117,966656,241664,168,2842.5,11.66,,-0.0338,0.0406,2.4597,0.01314,0.4086
118,974848,243712,168,2845.1,11.66,,-0.0289,0.0274,2.5806,0.0155,0.406
119,983040,245760,168,2847.8,11.66,,-0.0312,0.0346,2.5612,0.01519,0.4303
120,991232,247808,169,2850.4,11.68,,-0.028,0.0336,2.5758,0.01539,0.4127
121,999424,249856,172,2853.0,11.7,,-0.0299,0.0398,2.579,0.01523,0.4257
122,1007616,251904,176,2855.7,11.89,,-0.0294,0.0314,2.6007,0.01355,0.4082
123,1015808,253952,179,2858.4,11.87,,-0.0315,0.043,2.5034,0.01368,0.4288
124,1024000,256000,182,2861.0,12.04,,-0.0295,0.0317,2.5455,0.0153,0.4282
125,1032192,258048,183,2863.7,12.05,,-0.0343,0.0464,2.4879,0.01444,0.4412
126,1040384,260096,184,2866.3,12.05,,-0.0325,0.03,2.5546,0.01406,0.4089
127,1048576,262144,184,2869.0,12.05,,-0.032,0.036,2.5279,0.01437,0.4463
128,1056768,264192,185,2871.6,12.02,,-0.0291,0.0335,2.5668,0.01503,0.4358
129,1064960,266240,186,2874.2,11.99,,-0.0312,0.0366,2.5426,0.01688,0.4425
130,1073152,268288,188,2876.9,11.98,,-0.0322,0.0306,2.5597,0.01564,0.4108
131,1081344,270336,190,2879.5,11.97,,-0.0297,0.0295,2.5389,0.01671,0.4396
132,1089536,272384,191,2882.2,11.98,,-0.0315,0.0312,2.5408,0.01524,0.4534
133,1097728,274432,194,2884.8,12.0,,-0.0311,0.0276,2.5625,0.01567,0.424
134,1105920,276480,194,2887.5,12.0,,-0.0341,0.0362,2.5043,0.01691,0.4788
135,1114112,278528,195,2890.1,11.94,,-0.0349,0.0274,2.5109,0.01604,0.4523
136,1122304,280576,197,2892.8,12.06,,-0.0302,0.0354,2.532,0.01532,0.4366
137,1130496,282624,198,2895.4,12.02,,-0.0316,0.0293,2.5753,0.01519,0.4343
138,1138688,284672,201,2898.1,12.3,,-0.0275,0.032,2.5415,0.01767,0.4677
139,1146880,286720,201,2900.7,12.3,,-0.0315,0.04,2.533,0.01531,0.4465
140,1155072,288768,201,2903.3,12.3,,-0.0333,0.0384,2.5125,0.01612,0.4481
141,1163264,290816,204,2906.0,12.59,,-0.0299,0.0283,2.5751,0.01626,0.4065
142,1171456,292864,205,2908.6,12.65,,-0.0302,0.0357,2.541,0.01727,0.4823
143,1179648,294912,206,2911.3,12.66,,-0.029,0.0355,2.5342,0.01679,0.4556
144,1187840,296960,211,2913.9,12.91,,-0.0281,0.0389,2.5596,0.01523,0.4379
145,1196032,299008,213,2916.6,13.06,,-0.0297,0.0277,2.5182,0.01728,0.4447
146,1204224,301056,213,2919.2,13.06,,-0.0314,0.0488,2.4719,0.019,0.4961
147,1212416,303104,214,2921.9,13.03,,-0.0288,0.0299,2.5561,0.01675,0.4456
148,1220608,305152,215,2924.5,13.05,,-0.0279,0.0263,2.5784,0.01484,0.4204
149,1228800,307200,215,2927.1,13.05,,-0.0267,0.0271,2.5696,0.01926,0.4536
150,1236992,309248,218,2929.8,13.14,,-0.0303,0.0348,2.5482,0.01763,0.4158
151,1245184,311296,219,2932.4,13.05,,-0.0292,0.0304,2.5598,0.01613,0.4407
152,1253376,313344,221,2935.1,13.03,,-0.0328,0.0301,2.5334,0.01666,0.4805
153,1261568,315392,223,2937.7,13.07,,-0.0293,0.0304,2.5555,0.01794,0.4597
154,1269760,317440,224,2940.4,13.09,,-0.0275,0.0402,2.5683,0.01666,0.4652
155,1277952,319488,226,2943.0,13.23,,-0.0306,0.0356,2.5836,0.01456,0.4554
156,1286144,321536,227,2945.7,13.3,,-0.0311,0.0309,2.6056,0.01375,0.4208
157,1294336,323584,228,2948.3,13.42,,-0.0319,0.0306,2.5923,0.0153,0.4432
158,1302528,325632,229,2950.9,13.44,,-0.0286,0.0416,2.5816,0.01579,0.4696
159,1310720,327680,229,2953.6,13.44,,-0.0338,0.0304,2.6009,0.01391,0.4187
160,1318912,329728,233,2956.3,13.51,,-0.0311,0.028,2.583,0.01455,0.4397
161,1327104,331776,234,2958.9,13.57,,-0.0325,0.0392,2.5838,0.01734,0.444
162,1335296,333824,235,2961.6,13.61,,-0.0325,0.0328,2.5605,0.01532,0.4521
163,1343488,335872,237,2964.2,13.63,,-0.0258,0.0315,2.5746,0.01734,0.4497
164,1351680,337920,238,2966.8,13.56,,-0.03,0.0412,2.53,0.01606,0.4812
165,1359872,339968,243,2969.5,13.74,,-0.0321,0.03,2.5438,0.01583,0.4382
166,1368064,342016,243,2972.2,13.74,,-0.0313,0.0327,2.4652,0.0179,0.4896
167,1376256,344064,243,2974.8,13.74,,-0.0327,0.028,2.5173,0.01661,0.4557
168,1384448,346112,243,2977.4,13.74,,-0.0281,0.0395,2.5038,0.0154,0.4492
169,1392640,348160,244,2980.1,13.76,,-0.0297,0.0312,2.5771,0.01513,0.4518
170,1400832,350208,247,2982.7,13.94,,-0.0296,0.0229,2.5797,0.01307,0.4094
171,1409024,352256,247,2985.3,13.94,,-0.032,0.0252,2.5502,0.01615,0.4324
172,1417216,354304,251,2988.0,13.81,,-0.0317,0.0279,2.53,0.01625,0.4463
173,1425408,356352,253,2990.7,13.94,,-0.0293,0.0294,2.5498,0.01456,0.4244
174,1433600,358400,253,2993.3,13.94,,-0.0311,0.0305,2.5446,0.01635,0.4465
175,1441792,360448,255,2996.0,14.16,,-0.0346,0.0338,2.5787,0.01416,0.4213
176,1449984,362496,256,2998.6,14.16,,-0.034,0.0367,2.5883,0.01624,0.4419
177,1458176,364544,256,3001.2,14.16,,-0.0313,0.0207,2.6057,0.01532,0.4214
178,1466368,366592,256,3003.9,14.16,,-0.035,0.0318,2.5342,0.01606,0.4514
179,1474560,368640,259,3006.5,14.2,,-0.0315,0.0295,2.6085,0.0156,0.4122
180,1482752,370688,260,3009.2,14.2,,-0.0332,0.0264,2.592,0.01654,0.4685
181,1490944,372736,262,3011.8,14.09,,-0.0289,0.0245,2.5888,0.01592,0.437
182,1499136,374784,264,3014.4,14.08,,-0.0292,0.0244,2.5812,0.01665,0.4363
183,1507328,376832,264,3017.1,14.08,,-0.0297,0.0335,2.5502,0.01716,0.4696
184,1515520,378880,266,3019.7,14.1,,-0.0329,0.0327,2.5553,0.01681,0.4308
185,1523712,380928,266,3022.4,14.1,,-0.0337,0.033,2.5517,0.01808,0.4615
186,1531904,382976,267,3025.0,14.05,,-0.034,0.0328,2.5769,0.01612,0.4358
187,1540096,385024,269,3027.7,13.94,,-0.0311,0.0366,2.5509,0.01772,0.4685
188,1548288,387072,270,3030.3,13.95,,-0.0332,0.0342,2.5682,0.01638,0.4585
189,1556480,389120,271,3033.0,14.04,,-0.0336,0.0287,2.5762,0.01563,0.4343
190,1564672,391168,275,3035.6,14.43,,-0.032,0.0249,2.587,0.01714,0.4347
191,1572864,393216,277,3038.3,14.34,,-0.0347,0.0336,2.564,0.01824,0.4763
192,1581056,395264,278,3040.9,14.4,,-0.0334,0.0313,2.5718,0.01736,0.4526
193,1589248,397312,278,3043.6,14.4,,-0.0319,0.0409,2.5541,0.01677,0.4655
194,1597440,399360,278,3046.2,14.4,,-0.0314,0.0253,2.5779,0.01643,0.3949
195,1605632,401408,281,3048.9,14.3,,-0.0349,0.0285,2.5798,0.01517,0.4095
196,1613824,403456,283,3051.5,14.31,,-0.0303,0.025,2.5726,0.01765,0.4294
197,1622016,405504,283,3054.2,14.31,,-0.0356,0.0393,2.5386,0.01789,0.4575
198,1630208,407552,285,3056.8,14.44,,-0.0321,0.0316,2.589,0.0168,0.4177
199,1638400,409600,286,3059.5,14.44,,-0.035,0.0313,2.554,0.01536,0.428
200,1646592,411648,290,3196.1,14.65,877.719970703125,-0.0345,0.0282,2.5812,0.01577,0.4319
201,1654784,413696,292,3198.7,14.75,,-0.0316,0.0339,2.5271,0.01625,0.4709
202,1662976,415744,292,3201.4,14.75,,-0.0351,0.0383,2.5348,0.01712,0.451
203,1671168,417792,293,3204.0,14.85,,-0.0325,0.0362,2.5579,0.01587,0.4482
204,1679360,419840,293,3206.7,14.85,,-0.0351,0.0331,2.5354,0.0171,0.4401
205,1687552,421888,295,3209.3,14.8,,-0.0339,0.0335,2.5691,0.0166,0.4109
206,1695744,423936,295,3212.0,14.8,,-0.0364,0.0344,2.5912,0.01618,0.441
207,1703936,425984,298,3214.6,14.92,,-0.0335,0.0266,2.6227,0.01518,0.4302
208,1712128,428032,300,3217.3,14.89,,-0.0352,0.0377,2.6006,0.01653,0.4299
209,1720320,430080,300,3219.9,14.89,,-0.0342,0.0325,2.5878,0.0161,0.4536
210,1728512,432128,302,3222.6,14.66,,-0.0343,0.0314,2.6216,0.0151,0.4231
211,1736704,434176,304,3225.2,14.75,,-0.0326,0.0337,2.6265,0.0147,0.4314
212,1744896,436224,305,3227.9,14.83,,-0.0357,0.041,2.5808,0.01504,0.4615
213,1753088,438272,306,3230.5,14.89,,-0.0332,0.0443,2.5699,0.0163,0.4354
214,1761280,440320,306,3233.2,14.89,,-0.0305,0.0395,2.5532,0.01855,0.4873
215,1769472,442368,308,3235.8,14.9,,-0.0329,0.0415,2.591,0.01864,0.4613
216,1777664,444416,310,3238.5,14.92,,-0.0326,0.0262,2.6077,0.01851,0.4495
217,1785856,446464,311,3241.2,14.94,,-0.0358,0.0369,2.5981,0.01759,0.4822
218,1794048,448512,312,3243.8,14.88,,-0.0336,0.04,2.6116,0.01562,0.4623
219,1802240,450560,314,3246.5,15.13,,-0.0321,0.0377,2.6309,0.01625,0.4178
220,1810432,452608,314,3249.1,15.13,,-0.0344,0.0307,2.6234,0.01689,0.4535
221,1818624,454656,317,3251.8,15.4,,-0.0329,0.0324,2.6029,0.01692,0.4568
222,1826816,456704,320,3254.4,15.61,,-0.0333,0.0259,2.6199,0.01571,0.4421
223,1835008,458752,322,3257.1,15.5,,-0.0352,0.0338,2.5917,0.01677,0.4597
224,1843200,460800,323,3259.7,15.51,,-0.0361,0.0379,2.5664,0.01895,0.4753
225,1851392,462848,323,3262.4,15.51,,-0.0349,0.0331,2.6058,0.01706,0.4474
226,1859584,464896,325,3265.0,15.44,,-0.036,0.0371,2.5929,0.01702,0.4506
227,1867776,466944,327,3267.7,15.48,,-0.0353,0.0391,2.6511,0.01739,0.4436
228,1875968,468992,329,3270.3,15.25,,-0.0351,0.031,2.6369,0.01628,0.4404
229,1884160,471040,330,3273.0,15.19,,-0.0327,0.0385,2.617,0.01769,0.4604
230,1892352,473088,334,3275.6,15.18,,-0.035,0.0366,2.6267,0.01637,0.4226
231,1900544,475136,334,3278.3,15.18,,-0.0357,0.0371,2.6133,0.01798,0.4716
232,1908736,477184,335,3280.9,15.19,,-0.0327,0.036,2.5688,0.01656,0.4575
233,1916928,479232,336,3283.6,15.27,,-0.0327,0.0403,2.559,0.01835,0.4668
234,1925120,481280,337,3286.2,15.34,,-0.0348,0.045,2.5572,0.01886,0.4559
235,1933312,483328,337,3288.9,15.34,,-0.0313,0.0292,2.5839,0.01622,0.4138
236,1941504,485376,339,3291.5,15.35,,-0.0346,0.0284,2.569,0.02067,0.4677
237,1949696,487424,342,3294.2,15.38,,-0.0361,0.0374,2.5452,0.02121,0.4653
238,1957888,489472,344,3296.9,15.35,,-0.0352,0.0365,2.5033,0.01927,0.4647
239,1966080,491520,347,3299.5,15.28,,-0.0343,0.0349,2.5505,0.01908,0.4465
240,1974272,493568,348,3302.2,15.32,,-0.0353,0.038,2.5223,0.01801,0.45
241,1982464,495616,348,3304.8,15.32,,-0.0363,0.0379,2.5093,0.01944,0.4626
242,1990656,497664,348,3307.5,15.32,,-0.0351,0.0341,2.4999,0.01825,0.4423
243,1998848,499712,349,3310.1,15.27,,-0.034,0.0357,2.5731,0.01841,0.4508
244,2007040,501760,351,3312.8,15.49,,-0.0351,0.0311,2.5451,0.01648,0.4371
245,2015232,503808,353,3315.4,15.49,,-0.0355,0.0328,2.5203,0.01854,0.4482
246,2023424,505856,353,3318.1,15.49,,-0.0348,0.0323,2.5571,0.01886,0.4507
247,2031616,507904,354,3320.8,15.51,,-0.0372,0.0408,2.5163,0.01758,0.4574
248,2039808,509952,355,3323.4,15.49,,-0.0311,0.0314,2.5633,0.01661,0.4431
249,2048000,512000,358,3326.1,15.48,,-0.0336,0.0268,2.5603,0.01849,0.4139
250,2056192,514048,359,3328.7,15.53,,-0.0371,0.03,2.5135,0.01833,0.4613
251,2064384,516096,362,3331.4,15.74,,-0.038,0.0374,2.4659,0.02014,0.4645
252,2072576,518144,363,3334.0,15.8,,-0.0319,0.0323,2.4951,0.0182,0.4326
253,2080768,520192,364,3336.7,15.86,,-0.0311,0.0292,2.5161,0.01907,0.4551
