method,task_idx,iter,mu,shortfall_current,coeff_current,grad_share_past,t_wall
constrained,16,60,0.0,0.037389110773801804,0.0,,1962.369
constrained,16,65,0.0,0.04400584474205971,0.0,,1963.581
constrained,16,70,0.0,0.03799187019467354,0.0,,1967.808
constrained,16,75,0.0,0.015911996364593506,0.0,,1969.02
constrained,16,80,0.0,0.026655245572328568,0.0,,1973.241
constrained,16,85,0.0,0.019450362771749496,0.0,,1974.451
constrained,16,90,0.0,0.028461765497922897,0.0,,1978.659
constrained,16,95,0.0,0.03402119129896164,0.0,,1979.867
constrained,16,100,0.0,0.04299517348408699,0.0,,1985.611
constrained,16,105,0.0,0.052133262157440186,0.0,,1986.823
constrained,16,110,0.0,0.036741968244314194,0.0,,1991.024
constrained,16,115,0.0,0.02690940722823143,0.0,,1992.236
constrained,16,120,0.0,0.03377896919846535,0.0,,1996.445
constrained,16,125,0.0,0.037240881472826004,0.0,,1997.654
constrained,16,130,0.0,0.03013429045677185,0.0,,2001.873
constrained,16,135,0.0,0.017359938472509384,0.0,,2003.084
constrained,16,140,0.0,0.02865796536207199,0.0,,2007.309
constrained,16,145,0.0,0.026066232472658157,0.0,,2008.521
constrained,17,0,0.0,0.1080204900354147,0.0,,2083.82
constrained,17,5,0.0,0.11007761768996716,0.0,,2085.036
constrained,17,10,0.0,0.1119834166020155,0.0,,2089.354
constrained,17,15,0.0,0.09999195672571659,0.0,,2090.57
constrained,17,20,0.0,0.09859745763242245,0.0,,2094.815
constrained,17,25,0.0,0.08348030783236027,0.0,,2096.03
constrained,17,30,0.0,0.09778296761214733,0.0,,2100.42
constrained,17,35,0.0,0.09633284248411655,0.0,,2101.636
constrained,17,40,0.0,0.08404756523668766,0.0,,2106.04
constrained,17,45,0.0,0.08993419446051121,0.0,,2107.256
constrained,17,50,0.0,0.081555200740695,0.0,,2113.279
constrained,17,55,0.0,0.07854392938315868,0.0,,2114.495
constrained,17,60,0.0,0.07598971389234066,0.0,,2118.894
constrained,17,65,0.0,0.08026985265314579,0.0,,2120.11
constrained,17,70,0.0,0.06709829904139042,0.0,,2124.526
constrained,17,75,0.0,0.07808410190045834,0.0,,2125.742
constrained,17,80,0.0,0.07850963808596134,0.0,,2130.14
constrained,17,85,0.0,0.06820797361433506,0.0,,2131.356
constrained,17,90,0.0,0.07435761578381062,0.0,,2135.758
constrained,17,95,0.0,0.05804392509162426,0.0,,2136.975
constrained,17,100,0.0,0.0660946685820818,0.0,,2142.964
constrained,17,105,0.0,0.07778106816112995,0.0,,2144.179
constrained,17,110,0.0,0.058170588687062263,0.0,,2148.583
constrained,17,115,0.0,0.06742041371762753,0.0,,2149.8
constrained,17,120,0.0,0.06830018199980259,0.0,,2154.205
constrained,17,125,0.0,0.06863605417311192,0.0,,2155.424
constrained,17,130,0.0,0.06561344675719738,0.0,,2159.794
constrained,17,135,0.0,0.0750198531895876,0.0,,2161.003
constrained,17,140,0.0,0.06494816206395626,0.0,,2165.391
constrained,17,145,0.0,0.0727998185902834,0.0,,2166.602
constrained,18,0,0.0,0.13564594089984894,0.0,,2244.245
constrained,18,5,0.0,0.1400085650384426,0.0,,2245.456
constrained,18,10,0.0,0.13427649438381195,0.0,,2250.002
constrained,18,15,0.0,0.1243143156170845,0.0,,2251.216
constrained,18,20,0.0,0.12413319572806358,0.0,,2255.694
constrained,18,25,0.0,0.13032959029078484,0.0,,2256.906
constrained,18,30,0.0,0.11513891443610191,0.0,,2261.36
constrained,18,35,0.0,0.11438171193003654,0.0,,2262.575
constrained,18,40,0.0,0.1106364093720913,0.0,,2267.139
constrained,18,45,0.0,0.09886623173952103,0.0,,2268.351
constrained,18,50,0.0,0.09371163696050644,0.0,,2274.611
constrained,18,55,0.0,0.09668688476085663,0.0,,2275.822
constrained,18,60,0.0,0.0940149575471878,0.0,,2280.408
constrained,18,65,0.0,0.10978881642222404,0.0,,2281.621
constrained,18,70,0.0,0.09410251677036285,0.0,,2286.17
constrained,18,75,0.0,0.08003872260451317,0.0,,2287.385
constrained,18,80,0.0,0.07984783872961998,0.0,,2291.946
constrained,18,85,0.0,0.09060496836900711,0.0,,2293.163
constrained,18,90,0.0,0.09118134528398514,0.0,,2297.708
constrained,18,95,0.0,0.07284269854426384,0.0,,2298.923
constrained,18,100,0.0,0.07622608169913292,0.0,,2305.166
constrained,18,105,0.0,0.07941120490431786,0.0,,2306.382
constrained,18,110,0.0,0.07472673431038857,0.0,,2310.955
constrained,18,115,0.0,0.07563605532050133,0.0,,2312.17
constrained,18,120,0.0,0.07966329157352448,0.0,,2316.736
constrained,18,125,0.0,0.07328971847891808,0.0,,2317.954
constrained,18,130,0.0,0.0528327114880085,0.0,,2322.539
constrained,18,135,0.0,0.06868021562695503,0.0,,2323.759
constrained,18,140,0.0,0.06611987575888634,0.0,,2328.302
constrained,18,145,0.0,0.0748911164700985,0.0,,2329.516
constrained,19,0,0.0,0.12351797707378864,0.0,,2433.064
constrained,19,5,0.0,0.133600240573287,0.0,,2434.281
constrained,19,10,0.0,0.1358801331371069,0.0,,2438.997
constrained,19,15,0.0,0.1539886612445116,0.0,,2440.209
constrained,19,20,0.0,0.15154992416501045,0.0,,2444.964
constrained,19,25,0.0,0.15963732823729515,0.0,,2446.178
constrained,19,30,0.0,0.15606104396283627,0.0,,2450.895
constrained,19,35,0.0,0.1670192163437605,0.0,,2452.109
constrained,19,40,0.0,0.17246273905038834,0.0,,2456.828
constrained,19,45,0.0,0.17161039263010025,0.0,,2458.044
constrained,19,50,0.0,0.1624570693820715,0.0,,2464.58
constrained,19,55,0.0,0.16651505790650845,0.0,,2465.796
constrained,19,60,0.0,0.16346625052392483,0.0,,2470.533
constrained,19,65,0.0,0.17359684221446514,0.0,,2471.747
constrained,19,70,0.0,0.1708685215562582,0.0,,2476.464
constrained,19,75,0.0,0.16885638050734997,0.0,,2477.678
constrained,19,80,0.0,0.16740120761096478,0.0,,2482.403
constrained,19,85,0.0,0.16199082508683205,0.0,,2483.619
constrained,19,90,0.0,0.1677704155445099,0.0,,2488.337
constrained,19,95,0.0,0.16603446565568447,0.0,,2489.553
constrained,19,100,0.0,0.16969971172511578,0.0,,2496.109
constrained,19,105,0.0,0.17866050824522972,0.0,,2497.324
constrained,19,110,0.0,0.17760254815220833,0.0,,2502.049
constrained,19,115,0.0,0.17338091880083084,0.0,,2503.262
constrained,19,120,0.0,0.174713222309947,0.0,,2508.016
constrained,19,125,0.0,0.1711889822036028,0.0,,2509.233
constrained,19,130,0.0,0.16523395292460918,0.0,,2513.994
constrained,19,135,0.0,0.16930856555700302,0.0,,2515.209
constrained,19,140,0.0,0.16669265553355217,0.0,,2519.966
constrained,19,145,0.0,0.1685092020779848,0.0,,2521.181
constrained,19,150,0.0,0.16554083675146103,0.0,,2527.753
constrained,19,155,0.0,0.1810507196933031,0.0,,2528.969
constrained,19,160,0.0,0.16888507828116417,0.0,,2533.724
constrained,19,165,0.0,0.16575790010392666,0.0,,2534.942
constrained,19,170,0.0,0.17233852855861187,0.0,,2539.715
constrained,19,175,0.0,0.16907504759728909,0.0,,2540.934
constrained,19,180,0.0,0.16612901538610458,0.0,,2545.703
constrained,19,185,0.0,0.16269343346357346,0.0,,2546.923
constrained,19,190,0.0,0.1745135486125946,0.0,,2551.666
constrained,19,195,0.0,0.17866464145481586,0.0,,2552.882
constrained,19,200,0.0,0.17561486922204494,0.0,,2559.397
constrained,19,205,0.0,0.1813258770853281,0.0,,2560.615
constrained,19,210,0.0,0.17370332032442093,0.0,,2565.374
constrained,19,215,0.0,0.16906293481588364,0.0,,2566.59
constrained,19,220,0.0,0.1769018042832613,0.0,,2571.357
constrained,19,225,0.0,0.16960717551410198,0.0,,2572.573
constrained,19,230,0.0,0.17338029481470585,0.0,,2577.331
constrained,19,235,0.0,0.1743442676961422,0.0,,2578.549
constrained,19,240,0.0,0.18011711351573467,0.0,,2583.309
constrained,19,245,0.0,0.17317392490804195,0.0,,2584.525
constrained,20,0,0.0,0.03172000125050545,0.0,,2718.17
constrained,20,5,0.0,0.023461423814296722,0.0,,2719.38
constrained,20,10,0.0,0.02036307379603386,0.0,,2724.305
constrained,20,15,0.0,0.035229671746492386,0.0,,2725.513
constrained,20,20,0.0,0.02114267647266388,0.0,,2730.445
constrained,20,25,0.0,0.039052240550518036,0.0,,2731.653
constrained,20,30,0.0,0.0379830002784729,0.0,,2736.582
constrained,20,35,0.0,0.03655741363763809,0.0,,2737.789
constrained,20,40,0.0,0.03586924821138382,0.0,,2742.715
constrained,20,45,0.0,0.04290087893605232,0.0,,2743.922
constrained,20,50,0.0,0.04284551367163658,0.0,,2750.73
constrained,20,55,0.0,0.0445617213845253,0.0,,2751.937
constrained,20,60,0.0,0.027409736067056656,0.0,,2756.872
constrained,20,65,0.0,0.03521713614463806,0.0,,2758.083
constrained,20,70,0.0,0.03429904580116272,0.0,,2763.01
constrained,20,75,0.0,0.02164134383201599,0.0,,2764.218
constrained,20,80,0.0,0.04493365064263344,0.0,,2769.149
constrained,20,85,0.0,0.02938353642821312,0.0,,2770.356
constrained,20,90,0.0,0.036672525107860565,0.0,,2775.284
constrained,20,95,0.0,0.04220552742481232,0.0,,2776.491
constrained,20,100,0.0,0.03146706148982048,0.0,,2783.308
constrained,20,105,0.0,0.04501733556389809,0.0,,2784.517
constrained,20,110,0.0,0.054090213030576706,0.0,,2789.449
constrained,20,115,0.0,0.04414704069495201,0.0,,2790.657
constrained,20,120,0.0,0.03580106049776077,0.0,,2795.592
constrained,20,125,0.0,0.04110923036932945,0.0,,2796.799
constrained,20,130,0.0,0.03358586132526398,0.0,,2801.731
constrained,20,135,0.0,0.03552025556564331,0.0,,2802.94
constrained,20,140,0.0,0.025851476937532425,0.0,,2807.876
constrained,20,145,0.0,0.034055016934871674,0.0,,2809.084
constrained,21,0,0.0,0.1924890223890543,0.0,,2896.633
constrained,21,5,0.0,0.19031796418130398,0.0,,2897.842
constrained,21,10,0.0,0.19676988199353218,0.0,,2902.942
constrained,21,15,0.0,0.19037286564707756,0.0,,2904.152
constrained,21,20,0.0,0.17557981982827187,0.0,,2909.253
constrained,21,25,0.0,0.1731492355465889,0.0,,2910.464
constrained,21,30,0.0,0.1562308892607689,0.0,,2915.574
constrained,21,35,0.0,0.1459327358752489,0.0,,2916.787
constrained,21,40,0.0,0.1488935984671116,0.0,,2921.866
constrained,21,45,0.0,0.13060307875275612,0.0,,2923.075
constrained,21,50,0.0,0.13259548880159855,0.0,,2930.176
constrained,21,55,0.0,0.1456258948892355,0.0,,2931.388
constrained,21,60,0.0,0.14088726043701172,0.0,,2936.492
constrained,21,65,0.0,0.14994424022734165,0.0,,2937.702
constrained,21,70,0.0,0.157974099740386,0.0,,2942.803
constrained,21,75,0.0,0.13862188160419464,0.0,,2944.015
constrained,21,80,0.0,0.1445417534559965,0.0,,2949.123
constrained,21,85,0.0,0.14519150741398335,0.0,,2950.333
constrained,21,90,0.0,0.14740763790905476,0.0,,2955.445
constrained,21,95,0.0,0.146507166326046,0.0,,2956.655
constrained,21,100,0.0,0.1447488646954298,0.0,,2963.729
constrained,21,105,0.0,0.15141775645315647,0.0,,2964.937
constrained,21,110,0.0,0.13971399143338203,0.0,,2970.048
constrained,21,115,0.0,0.151578051969409,0.0,,2971.258
constrained,21,120,0.0,0.15021347999572754,0.0,,2976.361
constrained,21,125,0.0,0.14482888393104076,0.0,,2977.572
constrained,21,130,0.0,0.14154495298862457,0.0,,2982.675
constrained,21,135,0.0,0.14226153679192066,0.0,,2983.884
constrained,21,140,0.0,0.1452331356704235,0.0,,2988.992
constrained,21,145,0.0,0.15610157698392868,0.0,,2990.2
constrained,22,0,0.0,0.03065403178334236,0.0,,3080.483
constrained,22,5,0.0,0.04109824448823929,0.0,,3081.696
constrained,22,10,0.0,0.04180164262652397,0.0,,3086.962
constrained,22,15,0.0,0.06765953823924065,0.0,,3088.176
constrained,22,20,0.0,0.06772209703922272,0.0,,3093.465
constrained,22,25,0.0,0.06622006744146347,0.0,,3094.675
constrained,22,30,0.0,0.07244802638888359,0.0,,3099.962
constrained,22,35,0.0,0.06591138243675232,0.0,,3101.174
constrained,22,40,0.0,0.07068556174635887,0.0,,3106.467
constrained,22,45,0.0,0.08426789566874504,0.0,,3107.678
constrained,22,50,0.0,0.08186454698443413,0.0,,3115.029
constrained,22,55,0.0,0.08854593709111214,0.0,,3116.24
constrained,22,60,0.0,0.08940707892179489,0.0,,3121.503
constrained,22,65,0.0,0.07928923517465591,0.0,,3122.714
constrained,22,70,0.0,0.07108967751264572,0.0,,3127.998
constrained,22,75,0.0,0.072027537971735,0.0,,3129.211
constrained,22,80,0.0,0.0851454809308052,0.0,,3134.495
constrained,22,85,0.0,0.08216353878378868,0.0,,3135.707
constrained,22,90,0.0,0.07382674887776375,0.0,,3140.981
constrained,22,95,0.0,0.07039744779467583,0.0,,3142.199
constrained,22,100,0.0,0.09004419669508934,0.0,,3149.545
constrained,22,105,0.0,0.08093877509236336,0.0,,3150.756
constrained,22,110,0.0,0.08138363808393478,0.0,,3156.047
constrained,22,115,0.0,0.0946836918592453,0.0,,3157.259
constrained,22,120,0.0,0.09017226099967957,0.0,,3162.544
constrained,22,125,0.0,0.09170824661850929,0.0,,3163.759
constrained,22,130,0.0,0.07592159137129784,0.0,,3169.045
constrained,22,135,0.0,0.08263562619686127,0.0,,3170.258
constrained,22,140,0.0,0.08269325643777847,0.0,,3175.535
constrained,22,145,0.0,0.0811428539454937,0.0,,3176.747
constrained,23,0,0.0023030632038348797,0.2183503545820713,0.0010057493343645343,,3325.47
constrained,23,5,0.0045100135087627734,0.2176154889166355,0.0019628975894600835,,3326.685
constrained,23,10,0.006196494906337712,0.21359214559197426,0.002647045284388823,,3332.153
constrained,23,15,0.007375017106528485,0.20959104783833027,0.0030914751263658316,,3333.368
constrained,23,20,0.007683596888126317,0.20255517587065697,0.0031127046379873175,,3338.838
constrained,23,25,0.0089536915891197,0.21031797118484974,0.0037662444992770175,,3340.053
constrained,23,30,0.009279129027692356,0.20269383676350117,0.0037616445288930793,,3345.521
constrained,23,35,0.008769354595774319,0.19570577889680862,0.0034324267431766428,,3346.738
constrained,23,40,0.007408349595979898,0.18831706419587135,0.0027902372929032083,,3352.205
constrained,23,45,0.004018904848293361,0.16941620595753193,0.0013617352230043834,,3353.423
constrained,23,50,2.5471528484100232e-05,0.16336632333695889,8.322379916440153e-06,,3361.041
constrained,23,55,0.0,0.17463636957108974,0.0,,3362.258
constrained,23,60,0.0,0.176711680367589,0.0,,3367.724
constrained,23,65,0.0,0.17729191109538078,0.0,,3368.941
constrained,23,70,0.0,0.1850794143974781,0.0,,3374.411
constrained,23,75,0.0,0.18496611155569553,0.0,,3375.629
constrained,23,80,0.0,0.17930391430854797,0.0,,3381.094
constrained,23,85,0.0,0.19224963895976543,0.0,,3382.311
constrained,23,90,0.0,0.18163046427071095,0.0,,3387.776
constrained,23,95,0.0,0.18686661683022976,0.0,,3388.995
constrained,23,100,0.0,0.1697438582777977,0.0,,3396.753
constrained,23,105,0.0,0.17785341292619705,0.0,,3397.971
constrained,23,110,0.0,0.1754319928586483,0.0,,3403.455
constrained,23,115,0.0,0.17837867699563503,0.0,,3404.67
constrained,23,120,0.0,0.17439785040915012,0.0,,3410.04
constrained,23,125,0.0,0.1767857801169157,0.0,,3411.258
constrained,23,130,0.0,0.15715335123240948,0.0,,3416.748
constrained,23,135,0.0,0.17537968046963215,0.0,,3417.965
constrained,23,140,0.0,0.1627268698066473,0.0,,3423.427
constrained,23,145,0.0,0.15773995034396648,0.0,,3424.644
constrained,24,0,0.0,0.057016704231500626,0.0,,3520.595
constrained,24,5,0.0,0.05683783069252968,0.0,,3521.802
constrained,24,10,0.0,0.05147996544837952,0.0,,3527.403
constrained,24,15,0.0,0.055731337517499924,0.0,,3528.608
constrained,24,20,0.0,0.04827192425727844,0.0,,3534.134
constrained,24,25,0.0,0.052589669823646545,0.0,,3535.34
constrained,24,30,0.0,0.06411722674965858,0.0,,3540.928
constrained,24,35,0.0,0.06921283155679703,0.0,,3542.134
constrained,24,40,0.0,0.08563456311821938,0.0,,3547.717
constrained,24,45,0.0,0.09235620126128197,0.0,,3548.925
constrained,24,50,0.0,0.08173442631959915,0.0,,3556.815
constrained,24,55,0.0,0.07288521900773048,0.0,,3558.022
constrained,24,60,0.0,0.06060141324996948,0.0,,3563.659
constrained,24,65,0.0,0.09012593701481819,0.0,,3564.867
constrained,24,70,0.0,0.10028402507305145,0.0,,3570.498
constrained,24,75,0.0,0.10407115891575813,0.0,,3571.704
constrained,24,80,0.0,0.08243172615766525,0.0,,3577.335
constrained,24,85,0.0,0.08302229270339012,0.0,,3578.544
constrained,24,90,0.0,0.087775819003582,0.0,,3584.131
constrained,24,95,0.0,0.07927846536040306,0.0,,3585.338
constrained,24,100,0.0,0.08087693899869919,0.0,,3593.248
constrained,24,105,0.0,0.08800743520259857,0.0,,3594.455
constrained,24,110,0.0,0.07706297188997269,0.0,,3600.093
constrained,24,115,0.0,0.08797749876976013,0.0,,3601.3
constrained,24,120,0.0,0.0754258744418621,0.0,,3606.904
constrained,24,125,0.0,0.08070001006126404,0.0,,3608.111
constrained,24,130,0.0,0.0758223682641983,0.0,,3613.738
constrained,24,135,0.0,0.07233615964651108,0.0,,3614.944
constrained,24,140,0.0,0.08503802493214607,0.0,,3620.583
constrained,24,145,0.0,0.09541619569063187,0.0,,3621.792
constrained,25,0,0.0,0.0031497180461883545,0.0,,3721.611
constrained,25,5,0.0,0.00821281224489212,0.0,,3722.821
constrained,25,10,0.0,0.0016192756593227386,0.0,,3728.583
constrained,25,15,0.0,0.009698841720819473,0.0,,3729.792
constrained,25,20,0.0,0.002514231950044632,0.0,,3735.558
constrained,25,25,0.0,0.01036040112376213,0.0,,3736.768
constrained,25,30,0.0,0.013667255640029907,0.0,,3742.578
constrained,25,35,0.0,0.00990590825676918,0.0,,3743.788
constrained,25,40,0.0,0.004034798592329025,0.0,,3749.601
constrained,25,45,0.0,0.005227319896221161,0.0,,3750.812
constrained,25,50,0.0,0.0024786144495010376,0.0,,3758.971
constrained,25,55,0.0,0.0124095119535923,0.0,,3760.18
constrained,25,60,0.0,0.014847420156002045,0.0,,3765.996
constrained,25,65,0.0,0.0,0.0,,3767.206
constrained,25,70,0.0,0.01013399288058281,0.0,,3773.019
constrained,25,75,0.0,0.0016429834067821503,0.0,,3774.233
constrained,25,80,0.0,0.009511440992355347,0.0,,3780.031
constrained,25,85,0.0,0.010002467781305313,0.0,,3781.241
constrained,25,90,0.0,0.013188149780035019,0.0,,3787.026
constrained,25,95,0.0,0.023029934614896774,0.0,,3788.239
constrained,25,100,0.0,0.022440381348133087,0.0,,3796.323
constrained,25,105,0.0,0.004311498254537582,0.0,,3797.534
constrained,25,110,0.0,0.018066298216581345,0.0,,3803.342
constrained,25,115,0.0,0.009920801967382431,0.0,,3804.553
constrained,25,120,0.0,0.011944003403186798,0.0,,3810.374
constrained,25,125,0.0,0.009360019117593765,0.0,,3811.585
constrained,25,130,0.0,0.019095122814178467,0.0,,3817.398
constrained,25,135,0.0,0.012280814349651337,0.0,,3818.61
constrained,25,140,0.0,0.025783278048038483,0.0,,3824.404
constrained,25,145,0.0,0.009362641721963882,0.0,,3825.615
constrained,26,0,0.0,0.0,0.0,,3927.901
constrained,26,5,0.0,0.0,0.0,,3929.113
constrained,26,10,0.0,0.0,0.0,,3935.075
constrained,26,15,0.0,0.0,0.0,,3936.288
constrained,26,20,0.0,0.0,0.0,,3942.254
constrained,26,25,0.0,0.0,0.0,,3943.469
constrained,26,30,0.0,0.0,0.0,,3949.404
constrained,26,35,0.0,0.0,0.0,,3950.622
constrained,26,40,0.0,0.0,0.0,,3956.515
constrained,26,45,0.0,0.0,0.0,,3957.73
constrained,26,50,0.0,0.0,0.0,,3966.041
constrained,26,55,0.0,0.0,0.0,,3967.257
constrained,26,60,0.0,0.0,0.0,,3973.16
constrained,26,65,0.0,0.0,0.0,,3974.374
constrained,26,70,0.0,0.0,0.0,,3980.308
constrained,26,75,0.0,0.0,0.0,,3981.523
constrained,26,80,0.0,0.0,0.0,,3987.454
constrained,26,85,0.0,0.0,0.0,,3988.674
constrained,26,90,0.0,0.0,0.0,,3994.469
constrained,26,95,0.0,0.0,0.0,,3995.684
constrained,26,100,0.0,0.0,0.0,,4003.944
constrained,26,105,0.0,0.0,0.0,,4005.161
constrained,26,110,0.0,0.0,0.0,,4011.094
constrained,26,115,0.0,0.0,0.0,,4012.307
constrained,26,120,0.0,0.0,0.0,,4018.106
constrained,26,125,0.0,0.0,0.0,,4019.318
constrained,26,130,0.0,0.0,0.0,,4025.143
constrained,26,135,0.0,0.0,0.0,,4026.362
constrained,26,140,0.0,0.0,0.0,,4032.255
constrained,26,145,0.0,0.0,0.0,,4033.467
constrained,27,0,0.0,0.09755443781614304,0.0,,4137.918
constrained,27,5,0.0,0.09433512762188911,0.0,,4139.133
constrained,27,10,0.0,0.09302301332354546,0.0,,4145.261
constrained,27,15,0.0,0.09643079712986946,0.0,,4146.477
constrained,27,20,0.0,0.10130765661597252,0.0,,4152.61
constrained,27,25,0.0,0.08608877658843994,0.0,,4153.831
constrained,27,30,0.0,0.08173323422670364,0.0,,4160.004
constrained,27,35,0.0,0.08202367275953293,0.0,,4161.22
constrained,27,40,0.0,0.07528113201260567,0.0,,4167.406
constrained,27,45,0.0,0.06511732563376427,0.0,,4168.622
constrained,27,50,0.0,0.06568680331110954,0.0,,4177.281
constrained,27,55,0.0,0.06614051759243011,0.0,,4178.499
constrained,27,60,0.0,0.08142010122537613,0.0,,4184.689
constrained,27,65,0.0,0.07985994964838028,0.0,,4185.904
constrained,27,70,0.0,0.060967352241277695,0.0,,4192.075
constrained,27,75,0.0,0.057252511382102966,0.0,,4193.292
constrained,27,80,0.0,0.07552384957671165,0.0,,4199.454
constrained,27,85,0.0,0.06774475798010826,0.0,,4200.673
constrained,27,90,0.0,0.07674084976315498,0.0,,4206.835
constrained,27,95,0.0,0.06415553018450737,0.0,,4208.051
constrained,27,100,0.0,0.06375297158956528,0.0,,4216.742
constrained,27,105,0.0,0.0859699659049511,0.0,,4217.959
constrained,27,110,0.0,0.0783858522772789,0.0,,4224.134
constrained,27,115,0.0,0.06753396987915039,0.0,,4225.352
constrained,27,120,0.0,0.07567407935857773,0.0,,4231.538
constrained,27,125,0.0,0.07664388790726662,0.0,,4232.757
constrained,27,130,0.0,0.05836171656847,0.0,,4238.903
constrained,27,135,0.0,0.07781723141670227,0.0,,4240.123
constrained,27,140,0.0,0.06770055368542671,0.0,,4246.307
constrained,27,145,0.0,0.0728161484003067,0.0,,4247.521
constrained,28,0,0.0,0.06472161412239075,0.0,,4418.796
constrained,28,5,0.0,0.07364242896437645,0.0,,4420.005
constrained,28,10,0.0,0.06716131418943405,0.0,,4426.357
constrained,28,15,0.0,0.05929141491651535,0.0,,4427.563
constrained,28,20,0.0,0.059668026864528656,0.0,,4433.903
constrained,28,25,0.0,0.041689250618219376,0.0,,4435.11
constrained,28,30,0.0,0.031116433441638947,0.0,,4441.445
constrained,28,35,0.0,0.0401584766805172,0.0,,4442.652
constrained,28,40,0.0,0.03334389999508858,0.0,,4448.902
constrained,28,45,0.0,0.03264026716351509,0.0,,4450.111
constrained,28,50,0.0,0.03516411781311035,0.0,,4458.808
constrained,28,55,0.0,0.026684578508138657,0.0,,4460.014
constrained,28,60,0.0,0.047153957188129425,0.0,,4466.22
constrained,28,65,0.0,0.03734670951962471,0.0,,4467.429
constrained,28,70,0.0,0.027376659214496613,0.0,,4473.743
constrained,28,75,0.0,0.028034746646881104,0.0,,4474.952
constrained,28,80,0.0,0.036439843475818634,0.0,,4481.194
constrained,28,85,0.0,0.019438184797763824,0.0,,4482.403
constrained,28,90,0.0,0.041363783180713654,0.0,,4488.759
constrained,28,95,0.0,0.02634384110569954,0.0,,4489.968
constrained,28,100,0.0,0.03708554431796074,0.0,,4498.893
constrained,28,105,0.0,0.03938676789402962,0.0,,4500.102
constrained,28,110,0.0,0.04475995525717735,0.0,,4506.428
constrained,28,115,0.0,0.02406604215502739,0.0,,4507.636
constrained,28,120,0.0,0.04303186014294624,0.0,,4513.976
constrained,28,125,0.0,0.029830381274223328,0.0,,4515.185
constrained,28,130,0.0,0.03351667523384094,0.0,,4521.521
constrained,28,135,0.0,0.027523688971996307,0.0,,4522.73
constrained,28,140,0.0,0.03128398209810257,0.0,,4529.065
constrained,28,145,0.0,0.0425940565764904,0.0,,4530.272
constrained,29,0,0.0,0.08046941086649895,0.0,,4707.569
constrained,29,5,0.0,0.09676661528646946,0.0,,4708.78
constrained,29,10,0.0,0.09883437305688858,0.0,,4715.292
constrained,29,15,0.0,0.11238757893443108,0.0,,4716.502
constrained,29,20,0.0,0.1161101683974266,0.0,,4723.018
constrained,29,25,0.0,0.13316483423113823,0.0,,4724.228
constrained,29,30,0.0,0.11230409145355225,0.0,,4730.747
constrained,29,35,0.0,0.11165827699005604,0.0,,4731.959
constrained,29,40,0.0,0.12513801641762257,0.0,,4738.477
constrained,29,45,0.0,0.10690747760236263,0.0,,4739.687
constrained,29,50,0.0,0.1307588554918766,0.0,,4748.882
constrained,29,55,0.0,0.12424920871853828,0.0,,4750.093
constrained,29,60,0.0,0.10813752003014088,0.0,,4756.621
constrained,29,65,0.0,0.1224769800901413,0.0,,4757.831
constrained,29,70,0.0,0.13172625936567783,0.0,,4764.349
constrained,29,75,0.0,0.13151324540376663,0.0,,4765.557
constrained,29,80,0.0,0.13806907273828983,0.0,,4772.08
constrained,29,85,0.0,0.1294232029467821,0.0,,4773.288
constrained,29,90,0.0,0.12250768207013607,0.0,,4779.797
constrained,29,95,0.0,0.13545783795416355,0.0,,4781.007
constrained,29,100,0.0,0.13607959263026714,0.0,,4790.197
constrained,29,105,0.0,0.13529912754893303,0.0,,4791.41
constrained,29,110,0.0,0.13586674630641937,0.0,,4797.918
constrained,29,115,0.0,0.1442924626171589,0.0,,4799.128
constrained,29,120,0.0,0.12929452396929264,0.0,,4805.641
constrained,29,125,0.0,0.13139719888567924,0.0,,4806.855
constrained,29,130,0.0,0.13590745255351067,0.0,,4813.362
constrained,29,135,0.0,0.14573503471910954,0.0,,4814.571
constrained,29,140,0.0,0.14554206654429436,0.0,,4821.084
constrained,29,145,0.0,0.12233524583280087,0.0,,4822.295
constrained,30,0,0.0,0.07530481740832329,0.0,,4937.819
constrained,30,5,0.0,0.06378905847668648,0.0,,4939.03
constrained,30,10,0.0,0.06510721147060394,0.0,,4945.698
constrained,30,15,0.0,0.07781330496072769,0.0,,4946.91
constrained,30,20,0.0,0.0876489020884037,0.0,,4953.605
constrained,30,25,0.0,0.09296643175184727,0.0,,4954.82
constrained,30,30,0.0,0.08722704276442528,0.0,,4961.515
constrained,30,35,0.0,0.0862884446978569,0.0,,4962.726
constrained,30,40,0.0,0.09451080858707428,0.0,,4969.425
constrained,30,45,0.0,0.09745514765381813,0.0,,4970.637
constrained,30,50,0.0,0.10321727022528648,0.0,,4980.106
constrained,30,55,0.0,0.09705835953354836,0.0,,4981.318
constrained,30,60,0.0,0.09888124465942383,0.0,,4988.021
constrained,30,65,0.0,0.10855637490749359,0.0,,4989.233
constrained,30,70,0.0,0.10054193809628487,0.0,,4995.931
constrained,30,75,0.0,0.10993486270308495,0.0,,4997.142
constrained,30,80,0.0,0.10278540663421154,0.0,,5003.771
constrained,30,85,0.0,0.08925145864486694,0.0,,5004.986
constrained,30,90,0.0,0.09750133380293846,0.0,,5011.631
constrained,30,95,0.0,0.10293946042656898,0.0,,5012.845
constrained,30,100,0.0,0.08582425490021706,0.0,,5022.222
constrained,30,105,0.0,0.10040635243058205,0.0,,5023.434
constrained,30,110,0.0,0.1053316667675972,0.0,,5030.057
