method,after_task,after_task_name,eval_task,eval_task_name,raw,normalized
constrained,0,"biggrid50-goal(40,31)",0,"biggrid50-goal(40,31)",0.9877548813819885,0.9622238812282446
constrained,1,"biggrid50-goal(9,31)",0,"biggrid50-goal(40,31)",0.9051019549369812,0.7072400902482932
constrained,1,"biggrid50-goal(9,31)",1,"biggrid50-goal(9,31)",0.8149660229682922,0.22174556246394656
constrained,2,"biggrid50-goal(15,31)",0,"biggrid50-goal(40,31)",0.8792515993118286,0.6274918954899757
constrained,2,"biggrid50-goal(15,31)",1,"biggrid50-goal(9,31)",0.8894557356834412,0.535049910137435
constrained,2,"biggrid50-goal(15,31)",2,"biggrid50-goal(15,31)",0.8414965271949768,0.21150561160755188
constrained,3,"biggrid50-goal(9,24)",0,"biggrid50-goal(40,31)",0.9561222195625305,0.8646373059376684
constrained,3,"biggrid50-goal(9,24)",1,"biggrid50-goal(9,31)",0.905102014541626,0.6008582884020508
constrained,3,"biggrid50-goal(9,24)",2,"biggrid50-goal(15,31)",0.8615645170211792,0.31133621521673577
constrained,3,"biggrid50-goal(9,24)",3,"biggrid50-goal(9,24)",0.8792515397071838,0.4521600059710582
constrained,4,"biggrid50-goal(21,17)",0,"biggrid50-goal(40,31)",0.9568026065826416,0.8667362958849499
constrained,4,"biggrid50-goal(21,17)",1,"biggrid50-goal(9,31)",0.9122447371482849,0.6309006387524885
constrained,4,"biggrid50-goal(21,17)",2,"biggrid50-goal(15,31)",0.8625849485397339,0.3164124732436429
constrained,4,"biggrid50-goal(21,17)",3,"biggrid50-goal(9,24)",0.9292516112327576,0.6790120819278946
constrained,4,"biggrid50-goal(21,17)",4,"biggrid50-goal(21,17)",0.7911564111709595,0.2539489149320342
constrained,5,"biggrid50-goal(27,3)",0,"biggrid50-goal(40,31)",0.9598637223243713,0.8761798199079497
constrained,5,"biggrid50-goal(27,3)",1,"biggrid50-goal(9,31)",0.9336733222007751,0.7210294446872033
constrained,5,"biggrid50-goal(27,3)",2,"biggrid50-goal(15,31)",0.8540815711021423,0.27411141022421226
constrained,5,"biggrid50-goal(27,3)",3,"biggrid50-goal(9,24)",0.8952379822731018,0.5246910558794236
constrained,5,"biggrid50-goal(27,3)",4,"biggrid50-goal(21,17)",0.7687073945999146,0.17375438626375497
constrained,5,"biggrid50-goal(27,3)",5,"biggrid50-goal(27,3)",0.7431972622871399,0.21435996951849395
constrained,6,"biggrid50-goal(3,31)",0,"biggrid50-goal(40,31)",0.9411563277244568,0.8184676178164988
constrained,6,"biggrid50-goal(3,31)",1,"biggrid50-goal(9,31)",0.9051018953323364,0.6008577870067932
constrained,6,"biggrid50-goal(3,31)",2,"biggrid50-goal(15,31)",0.9561223387718201,0.7817253524989748
constrained,6,"biggrid50-goal(3,31)",3,"biggrid50-goal(9,24)",0.9809522032737732,0.9135794790305792
constrained,6,"biggrid50-goal(3,31)",4,"biggrid50-goal(21,17)",0.7636054158210754,0.15552860866010287
constrained,6,"biggrid50-goal(3,31)",5,"biggrid50-goal(27,3)",0.7673469185829163,0.28824133416946557
constrained,6,"biggrid50-goal(3,31)",6,"biggrid50-goal(3,31)",0.7952381372451782,-0.3201748840684026
constrained,7,"biggrid50-goal(33,10)",0,"biggrid50-goal(40,31)",0.9513604640960693,0.8499473183863429
constrained,7,"biggrid50-goal(33,10)",1,"biggrid50-goal(9,31)",0.9248298406600952,0.6838336881958269
constrained,7,"biggrid50-goal(33,10)",2,"biggrid50-goal(15,31)",0.9180271625518799,0.5922163648240225
constrained,7,"biggrid50-goal(33,10)",3,"biggrid50-goal(9,24)",0.9418366551399231,0.7361108669743961
constrained,7,"biggrid50-goal(33,10)",4,"biggrid50-goal(21,17)",0.7948979735374451,0.26731488263550574
constrained,7,"biggrid50-goal(33,10)",5,"biggrid50-goal(27,3)",0.8040816187858582,0.4006242910031964
constrained,7,"biggrid50-goal(33,10)",6,"biggrid50-goal(3,31)",0.9132651686668396,0.4407887076264103
constrained,7,"biggrid50-goal(33,10)",7,"biggrid50-goal(33,10)",0.8166666626930237,0.37325592720873774
constrained,8,"biggrid50-goal(27,45)",0,"biggrid50-goal(40,31)",0.9476190209388733,0.8384049882960394
constrained,8,"biggrid50-goal(27,45)",1,"biggrid50-goal(9,31)",0.9040815830230713,0.5965663449965392
constrained,8,"biggrid50-goal(27,45)",2,"biggrid50-goal(15,31)",0.9411563873291016,0.7072754460035291
constrained,8,"biggrid50-goal(27,45)",3,"biggrid50-goal(9,24)",0.9816324710845947,0.9166658779172797
constrained,8,"biggrid50-goal(27,45)",4,"biggrid50-goal(21,17)",0.8251699805259705,0.37545544748407317
constrained,8,"biggrid50-goal(27,45)",5,"biggrid50-goal(27,3)",0.8051019310951233,0.4037457460191784
constrained,8,"biggrid50-goal(27,45)",6,"biggrid50-goal(3,31)",0.9517005085945129,0.6885954512772171
constrained,8,"biggrid50-goal(27,45)",7,"biggrid50-goal(33,10)",0.9329931139945984,0.7709299942008574
constrained,8,"biggrid50-goal(27,45)",8,"biggrid50-goal(27,45)",0.6724490523338318,0.048419103399576176
constrained,9,"biggrid50-goal(21,45)",0,"biggrid50-goal(40,31)",0.9384351968765259,0.8100729451872174
constrained,9,"biggrid50-goal(21,45)",1,"biggrid50-goal(9,31)",0.930952250957489,0.7095845965360106
constrained,9,"biggrid50-goal(21,45)",2,"biggrid50-goal(15,31)",0.9027210474014282,0.5160742734828082
constrained,9,"biggrid50-goal(21,45)",3,"biggrid50-goal(9,24)",0.9959182143211365,0.9814807953947132
constrained,9,"biggrid50-goal(21,45)",4,"biggrid50-goal(21,17)",0.7962583899497986,0.2721746925356863
constrained,9,"biggrid50-goal(21,45)",5,"biggrid50-goal(27,3)",0.7945576906204224,0.3714876109162304
constrained,9,"biggrid50-goal(21,45)",6,"biggrid50-goal(3,31)",0.9646256566047668,0.771928624488458
