global_step,episodic_return
101832,450.0
102120,200.0
102136,270.0
102240,525.0
102312,245.0
102360,80.0
102416,215.0
102600,90.0
102712,45.0
102944,40.0
103080,235.0
103328,410.0
103496,220.0
103497,50.0
103576,480.0
103904,280.0
104072,260.0
104176,385.0
104368,400.0
104560,255.0
104592,180.0
104840,255.0
104841,145.0
105392,530.0
105664,485.0
105752,280.0
105768,420.0
105792,245.0
106056,385.0
106160,325.0
106416,420.0
106656,60.0
106824,315.0
107016,310.0
107224,400.0
107392,480.0
107432,60.0
107536,225.0
107712,545.0
108400,495.0
108448,300.0
108464,250.0
108552,330.0
108688,520.0
108760,570.0
108872,325.0
109040,40.0
109432,220.0
109440,60.0
109464,635.0
109648,240.0
109680,130.0
109896,165.0
110048,285.0
110208,435.0
110552,215.0
110584,145.0
110608,140.0
111080,80.0
111088,255.0
111184,665.0
111224,330.0
111344,120.0
111680,45.0
111824,680.0
112304,360.0
112408,220.0
112512,640.0
112536,130.0
112624,255.0
112688,265.0
112824,320.0
113184,310.0
113192,140.0
113312,140.0
113400,145.0
113624,35.0
114216,140.0
114224,385.0
114232,335.0
114448,575.0
114552,300.0
114576,260.0
114584,200.0
114976,530.0
115528,520.0
115648,365.0
115872,290.0
115904,565.0
116016,290.0
116120,285.0
116176,120.0
116240,235.0
116512,440.0
116560,40.0
116800,220.0
116848,110.0
117040,340.0
117232,115.0
117400,125.0
117448,435.0
117504,405.0
117688,340.0
117920,290.0
118528,175.0
118640,80.0
118656,400.0
118688,190.0
118712,255.0
118736,585.0
118856,480.0
118904,605.0
119576,160.0
119944,400.0
119976,345.0
120208,345.0
120232,250.0
120456,365.0
120520,610.0
120928,650.0
120952,85.0
121104,495.0
121152,125.0
121240,250.0
121584,125.0
121896,175.0
121928,420.0
121976,110.0
122008,330.0
122360,130.0
122472,455.0
122544,545.0
122912,725.0
123016,205.0
123120,435.0
123136,445.0
123584,160.0
123824,335.0
123944,355.0
124016,570.0
124088,150.0
124280,295.0
124296,260.0
124624,625.0
124640,140.0
125176,330.0
125192,385.0
125200,90.0
125320,205.0
125648,360.0
126032,240.0
126176,690.0
126224,605.0
126560,200.0
126736,75.0
126832,255.0
126833,630.0
127048,275.0
127224,170.0
127376,545.0
127400,535.0
127424,35.0
127672,285.0
128000,360.0
128112,300.0
128592,290.0
128593,230.0
128808,90.0
128920,680.0
128992,385.0
129112,435.0
129240,250.0
129568,145.0
129648,170.0
129856,725.0
129952,340.0
129968,295.0
130096,175.0
130296,315.0
130528,205.0
130576,210.0
130824,90.0
130992,325.0
131168,260.0
131248,275.0
131272,575.0
131680,180.0
131688,350.0
131800,670.0
132384,435.0
132448,265.0
132616,605.0
132896,405.0
132936,355.0
133056,365.0
133104,245.0
133536,230.0
133592,660.0
133664,225.0
133696,220.0
133752,130.0
134152,200.0
134232,80.0
134624,100.0
134656,485.0
134800,35.0
135008,660.0
135104,270.0
135105,165.0
135552,585.0
135640,160.0
135872,740.0
136152,265.0
136192,165.0
136264,300.0
136265,355.0
136720,530.0
136768,200.0
137144,365.0
137264,320.0
137288,130.0
137512,435.0
137560,110.0
137664,340.0
137665,185.0
138200,160.0
138264,600.0
138632,415.0
138800,210.0
138872,430.0
139168,445.0
139256,340.0
139328,155.0
139392,465.0
139688,180.0
139928,375.0
140048,115.0
140352,335.0
140560,95.0
140648,365.0
140680,305.0
140760,390.0
140864,385.0
141056,170.0
141280,40.0
141616,310.0
142008,210.0
142200,425.0
142256,350.0
142352,640.0
142360,675.0
142816,170.0
142984,720.0
143000,115.0
143408,235.0
143416,385.0
143536,725.0
143600,290.0
143784,655.0
144104,230.0
144112,65.0
144168,260.0
144176,315.0
144280,165.0
144744,235.0
144960,255.0
145056,110.0
145280,505.0
145352,345.0
145512,130.0
145624,425.0
145872,540.0
145904,380.0
146240,325.0
146384,125.0
146472,325.0
146528,395.0
146592,220.0
146816,215.0
147112,245.0
147152,540.0
147472,160.0
147504,320.0
147616,280.0
148096,45.0
148112,410.0
148168,330.0
148176,130.0
148248,235.0
148704,600.0
148896,395.0
149248,525.0
149264,270.0
149384,240.0
149584,375.0
149648,15.0
149912,415.0
149928,395.0
149992,350.0
150304,440.0
150584,95.0
150728,155.0
150792,505.0
150816,345.0
151384,345.0
151840,420.0
151904,220.0
152056,480.0
152104,520.0
152408,665.0
152520,160.0
152840,485.0
152864,775.0
153160,150.0
153216,235.0
153368,390.0
153848,550.0
153880,225.0
153992,440.0
154040,295.0
154344,290.0
154728,905.0
154760,105.0
154928,45.0
154944,470.0
155016,725.0
155360,335.0
155504,360.0
155696,655.0
155848,310.0
155912,225.0
156048,185.0
156128,125.0
156192,130.0
156616,260.0
156720,450.0
156832,120.0
157416,320.0
157512,535.0
157552,275.0
157784,260.0
157792,425.0
157840,600.0
158016,200.0
158328,400.0
158888,320.0
158920,330.0
158936,505.0
158976,255.0
159504,525.0
159640,100.0
159736,315.0
159816,545.0
159936,550.0
160056,245.0
160400,300.0
160848,205.0
160888,490.0
160912,185.0
161072,280.0
161256,180.0
161488,365.0
161688,495.0
162072,325.0
162192,280.0
162216,255.0
162280,425.0
162352,355.0
162600,230.0
162784,310.0
163352,495.0
163800,435.0
163864,400.0
163968,415.0
163969,400.0
164136,415.0
164152,460.0
164256,355.0
164456,85.0
164544,230.0
164832,20.0
165064,220.0
165240,305.0
165264,335.0
165360,250.0
165368,210.0
165656,90.0
165776,315.0
165848,360.0
166176,160.0
166288,200.0
166304,195.0
166584,520.0
166904,315.0
166976,350.0
167064,385.0
167208,575.0
167448,160.0
167600,190.0
167760,225.0
167936,350.0
168112,260.0
168136,235.0
168320,65.0
168512,385.0
168800,305.0
169024,220.0
169056,145.0
169176,665.0
169368,340.0
169888,320.0
170168,425.0
170200,555.0
170432,410.0
170640,325.0
170848,500.0
170920,395.0
171128,490.0
171160,85.0
171288,215.0
171808,370.0
171848,250.0
172072,715.0
172096,195.0
172216,400.0
172336,825.0
173136,630.0
173312,300.0
173576,355.0
173616,445.0
173760,385.0
173848,740.0
173976,460.0
174168,990.0
174176,170.0
174744,550.0
175048,275.0
175080,175.0
175200,275.0
175352,440.0
175368,80.0
175456,605.0
175744,700.0
175784,65.0
175936,570.0
176088,195.0
176208,370.0
176896,295.0
176928,255.0
177272,240.0
177352,320.0
177432,525.0
177464,545.0
177776,235.0
177936,555.0
178064,415.0
178264,155.0
178736,70.0
178744,380.0
178864,295.0
178888,720.0
178920,360.0
179168,240.0
179248,430.0
179728,175.0
179744,155.0
180128,510.0
180144,320.0
180312,320.0
180368,570.0
180848,485.0
180849,435.0
181104,410.0
181264,260.0
181272,445.0
181472,565.0
181952,145.0
181984,230.0
182008,505.0
182048,620.0
182184,355.0
182456,260.0
182696,380.0
182800,355.0
183416,415.0
183536,640.0
183720,300.0
183784,440.0
184032,300.0
184160,600.0
184200,580.0
184448,200.0
184528,580.0
184880,220.0
185056,370.0
185080,275.0
185088,235.0
185104,150.0
185328,385.0
185760,255.0
185920,515.0
185976,170.0
186120,265.0
186408,220.0
186409,270.0
186448,300.0
186792,260.0
186880,125.0
187336,180.0
187337,600.0
187760,350.0
187832,500.0
187952,440.0
188232,670.0
188240,445.0
188496,395.0
189320,240.0
189400,515.0
189472,305.0
189552,800.0
189800,450.0
189856,600.0
189976,435.0
190064,320.0
190176,90.0
190208,135.0
190336,50.0
190872,170.0
191008,365.0
191088,265.0
191432,355.0
191576,455.0
191616,245.0
192000,365.0
192256,545.0
192288,290.0
192432,275.0
192856,390.0
192904,395.0
192984,360.0
193072,295.0
193128,105.0
193840,600.0
193904,420.0
194016,405.0
194352,250.0
194608,280.0
194609,350.0
194720,605.0
194824,575.0
195584,420.0
195856,245.0
196000,540.0
196288,670.0
196304,495.0
196360,405.0
196392,465.0
196664,490.0
196872,305.0
197520,290.0
197560,110.0
197584,385.0
197585,230.0
197848,345.0
197984,695.0
198040,495.0
198088,575.0
198184,80.0
198288,45.0
198712,90.0
198944,265.0
199240,580.0
199368,370.0
199432,400.0
199600,345.0
199624,380.0
199904,480.0
199928,260.0
199929,130.0
200416,90.0
200680,290.0
200952,450.0
200960,265.0
201008,600.0
201096,155.0
201208,295.0
201328,690.0
201608,395.0
201696,100.0
202240,425.0
202424,305.0
202528,185.0
202656,685.0
202880,420.0
202920,335.0
202921,250.0
203040,770.0
203416,355.0
203680,130.0
204032,440.0
204288,465.0
204360,340.0
204361,525.0
204424,420.0
204432,465.0
205032,300.0
205112,330.0
205408,295.0
205640,245.0
205720,295.0
205776,270.0
205864,480.0
205952,435.0
206296,170.0
206720,205.0
206808,130.0
207064,150.0
207224,290.0
207296,585.0
207328,390.0
207776,390.0
208040,250.0
208440,180.0
208448,750.0
208576,470.0
208664,360.0
208665,430.0
209320,605.0
209448,500.0
209760,380.0
209824,480.0
209856,55.0
209968,360.0
210352,545.0
210480,475.0
210488,110.0
210744,775.0
210832,85.0
211048,450.0
211432,360.0
211832,150.0
211912,505.0
211960,370.0
212000,325.0
212096,860.0
212464,390.0
212568,315.0
213184,380.0
213216,605.0
213232,490.0
213248,115.0
213392,430.0
213824,480.0
213920,115.0
214320,760.0
214688,350.0
214704,335.0
214784,540.0
215040,380.0
215080,395.0
215296,600.0
215680,295.0
215944,265.0
216016,775.0
216184,350.0
216232,265.0
216760,200.0
216840,390.0
216904,690.0
216912,130.0
217376,575.0
217896,530.0
218288,925.0
218289,530.0
218432,325.0
218472,575.0
218520,375.0
218736,335.0
218928,610.0
219624,460.0
219728,215.0
220248,580.0
220264,320.0
220288,480.0
220448,525.0
220512,660.0
220576,520.0
221240,420.0
221288,140.0
221440,405.0
221672,270.0
221928,460.0
222480,745.0
222488,120.0
222728,270.0
222729,555.0
222944,455.0
223064,565.0
223065,635.0
223696,195.0
223704,555.0
224040,430.0
224264,405.0
224512,395.0
224576,465.0
224648,475.0
225056,335.0
225448,350.0
225488,650.0
225576,475.0
225968,315.0
226104,585.0
226448,600.0
226480,415.0
226720,635.0
226920,210.0
227064,350.0
227200,695.0
227856,420.0
227960,185.0
228024,520.0
228040,405.0
228368,420.0
228480,270.0
228488,745.0
228568,355.0
228808,210.0
229152,215.0
229440,120.0
229456,405.0
229944,415.0
229952,305.0
229976,300.0
230048,405.0
230072,295.0
230360,325.0
230808,385.0
231352,235.0
231353,495.0
231392,315.0
231432,400.0
231448,305.0
231656,570.0
231984,370.0
232328,130.0
232408,265.0
232552,180.0
232560,500.0
232744,295.0
232896,425.0
232920,395.0
233448,245.0
233736,360.0
233872,475.0
234464,580.0
234600,340.0
234824,545.0
234984,600.0
235008,245.0
235112,255.0
235176,655.0
235864,235.0
235904,300.0
236080,885.0
236304,310.0
236376,380.0
236384,490.0
236848,190.0
236880,520.0
236960,455.0
237520,180.0
237872,580.0
237880,505.0
237976,590.0
238032,420.0
238144,270.0
238664,615.0
238792,125.0
238896,460.0
238960,360.0
239168,150.0
239264,370.0
239608,395.0
239832,180.0
240104,605.0
240192,310.0
240288,255.0
240520,390.0
240920,525.0
241064,710.0
241328,485.0
241488,375.0
241696,725.0
241936,685.0
242192,500.0
242264,225.0
242296,395.0
242576,630.0
242712,335.0
242840,295.0
243136,435.0
243544,455.0
243616,405.0
243632,385.0
243728,240.0
243744,320.0
244280,405.0
244864,395.0
244896,495.0
245080,355.0
245144,530.0
245208,975.0
245440,480.0
245544,630.0
245928,185.0
246008,170.0
246544,455.0
246648,210.0
246760,800.0
246888,525.0
247072,450.0
247360,580.0
247464,405.0
247536,440.0
247984,345.0
248240,330.0
248384,560.0
248656,440.0
248664,285.0
248776,430.0
249088,95.0
249128,500.0
249248,385.0
249288,105.0
249472,115.0
249680,60.0
249704,745.0
249776,265.0
250192,715.0
250232,150.0
250440,325.0
250672,160.0
250744,385.0
250912,205.0
251064,295.0
251144,260.0
251152,180.0
251600,575.0
251864,225.0
252208,285.0
252360,220.0
252416,460.0
252448,525.0
252752,380.0
252864,570.0
253112,125.0
253248,370.0
253504,385.0
253672,315.0
253960,415.0
254024,210.0
254096,265.0
254568,605.0
254840,140.0
254912,675.0
255000,555.0
255144,185.0
255552,415.0
255856,410.0
255896,570.0
255928,350.0
256032,245.0
256056,240.0
256992,450.0
257128,410.0
257200,310.0
257208,225.0
257272,575.0
257440,245.0
257888,430.0
258256,555.0
258384,300.0
258504,220.0
258512,435.0
258744,305.0
258808,95.0
258984,505.0
259648,200.0
259664,475.0
260040,400.0
260304,315.0
260376,345.0
260608,350.0
260752,800.0
260856,180.0
260888,420.0
261176,275.0
261184,150.0
261448,170.0
261664,540.0
261936,175.0
262144,650.0
262145,200.0
262168,415.0
262632,80.0
262696,375.0
262968,175.0
263096,575.0
263280,370.0
263512,460.0
264120,755.0
264200,650.0
264264,575.0
264312,250.0
264648,360.0
264760,505.0
264856,310.0
264936,420.0
265456,295.0
265952,260.0
266024,450.0
266056,655.0
266168,335.0
266512,475.0
266608,475.0
266976,345.0
267304,465.0
267592,280.0
267808,415.0
267968,600.0
267969,670.0
268232,540.0
268256,645.0
268440,310.0
268808,320.0
269152,180.0
269304,230.0
269400,400.0
269408,290.0
269504,250.0
269528,470.0
269784,145.0
270032,455.0
270104,220.0
270248,135.0
270384,195.0
270808,110.0
271064,475.0
271224,700.0
271400,605.0
271632,505.0
271832,340.0
271952,535.0
272136,265.0
272712,585.0
272880,450.0
272920,250.0
272952,150.0
273128,430.0
273160,385.0
273376,320.0
273488,355.0
274096,190.0
