method,task_idx,iter,mu,shortfall_current,coeff_current,grad_share_past,t_wall
constrained,2,80,0.0,0.08384517952799797,0.0,,223.79
constrained,2,85,0.0,0.07704268768429756,0.0,,225.552
constrained,2,90,0.0,0.08349497616291046,0.0,,228.092
constrained,2,95,0.0,0.09167114645242691,0.0,,229.854
constrained,2,100,0.0,0.0897815115749836,0.0,,232.785
constrained,2,105,0.0,0.09908567741513252,0.0,,234.562
constrained,2,110,0.0,0.09944191575050354,0.0,,237.104
constrained,2,115,0.0,0.10673082247376442,0.0,,238.868
constrained,2,120,0.0,0.07718370482325554,0.0,,241.416
constrained,2,125,0.0,0.0684632882475853,0.0,,243.176
constrained,2,130,0.0,0.08579909428954124,0.0,,245.714
constrained,2,135,0.0,0.08923546597361565,0.0,,247.482
constrained,2,140,0.0,0.08312613144516945,0.0,,250.009
constrained,2,145,0.0,0.07066401094198227,0.0,,251.777
constrained,3,0,0.0,0.08201658353209496,0.0,,298.12
constrained,3,5,0.0,0.07377229630947113,0.0,,299.878
constrained,3,10,0.0,0.07525366172194481,0.0,,302.679
constrained,3,15,0.0,0.057312339544296265,0.0,,304.431
constrained,3,20,0.0,0.060815248638391495,0.0,,307.231
constrained,3,25,0.0,0.034703344106674194,0.0,,308.978
constrained,3,30,0.0,0.04890105873346329,0.0,,311.784
constrained,3,35,0.0,0.036543309688568115,0.0,,313.534
constrained,3,40,0.0,0.038871366530656815,0.0,,316.285
constrained,3,45,0.0,0.051087066531181335,0.0,,318.006
constrained,3,50,0.0,0.041029445827007294,0.0,,321.257
constrained,3,55,0.0,0.040707092732191086,0.0,,322.988
constrained,3,60,0.0,0.021125037223100662,0.0,,325.737
constrained,3,65,0.0,0.027010049670934677,0.0,,327.46
constrained,3,70,0.0,0.01657921075820923,0.0,,330.189
constrained,3,75,0.0,0.017899826169013977,0.0,,331.903
constrained,3,80,0.0,0.025347184389829636,0.0,,334.642
constrained,3,85,0.0,0.005713168531656265,0.0,,336.358
constrained,3,90,0.0,0.03691750392317772,0.0,,339.105
constrained,3,95,0.0,0.026477739214897156,0.0,,340.817
constrained,3,100,0.0,0.014238443225622177,0.0,,344.061
constrained,3,105,0.0,0.04378940910100937,0.0,,345.781
constrained,3,110,0.0,0.02109847217798233,0.0,,348.521
constrained,3,115,0.0,0.03822682797908783,0.0,,350.241
constrained,3,120,0.0,0.028017602860927582,0.0,,352.968
constrained,3,125,0.0,0.018422938883304596,0.0,,354.692
constrained,3,130,0.0,0.02112414687871933,0.0,,357.414
constrained,3,135,0.0,0.029403336346149445,0.0,,359.143
constrained,3,140,0.0,0.03553546220064163,0.0,,361.861
constrained,3,145,0.0,0.03843768313527107,0.0,,363.588
constrained,4,0,0.0,0.10474779084324837,0.0,,442.678
constrained,4,5,0.0,0.09379434585571289,0.0,,444.409
constrained,4,10,0.0,0.07543771713972092,0.0,,447.378
constrained,4,15,0.0,0.062164466828107834,0.0,,449.095
constrained,4,20,0.0,0.07080825790762901,0.0,,452.071
constrained,4,25,0.0,0.05056960508227348,0.0,,453.779
constrained,4,30,0.0,0.04611089825630188,0.0,,456.766
constrained,4,35,0.0,0.05035560578107834,0.0,,458.476
constrained,4,40,0.0,0.05258430540561676,0.0,,461.458
constrained,4,45,0.0,0.03756929188966751,0.0,,463.166
constrained,4,50,0.0,0.04751809686422348,0.0,,466.771
constrained,4,55,0.0,0.04501399025321007,0.0,,468.499
constrained,4,60,0.0,0.06307311728596687,0.0,,471.469
constrained,4,65,0.0,0.04291858151555061,0.0,,473.199
constrained,4,70,0.0,0.05255813151597977,0.0,,476.183
constrained,4,75,0.0,0.054549265652894974,0.0,,477.895
constrained,4,80,0.0,0.041373953223228455,0.0,,480.875
constrained,4,85,0.0,0.031201783567667007,0.0,,482.587
constrained,4,90,0.0,0.04261990636587143,0.0,,485.569
constrained,4,95,0.0,0.047013863921165466,0.0,,487.284
constrained,4,100,0.0,0.04975106567144394,0.0,,490.893
constrained,4,105,0.0,0.052508700639009476,0.0,,492.615
constrained,4,110,0.0,0.0427829772233963,0.0,,495.585
constrained,4,115,0.0,0.03670518472790718,0.0,,497.311
constrained,4,120,0.0,0.03106110543012619,0.0,,500.284
constrained,4,125,0.0,0.050640590488910675,0.0,,501.983
constrained,4,130,0.0,0.01924530416727066,0.0,,504.974
constrained,4,135,0.0,0.042580973356962204,0.0,,506.704
constrained,4,140,0.0,0.033437762409448624,0.0,,509.659
constrained,4,145,0.0,0.05028032138943672,0.0,,511.374
constrained,5,0,0.0,0.18418291956186295,0.0,,598.327
constrained,5,5,0.0,0.17983320355415344,0.0,,600.074
constrained,5,10,0.0,0.1845847424119711,0.0,,603.303
constrained,5,15,0.0,0.1606091670691967,0.0,,605.06
constrained,5,20,0.0,0.1714308988302946,0.0,,608.275
constrained,5,25,0.0,0.17458436638116837,0.0,,610.026
constrained,5,30,0.0,0.1661064364016056,0.0,,613.254
constrained,5,35,0.0,0.17214948311448097,0.0,,615.016
constrained,5,40,0.0,0.17138145118951797,0.0,,618.249
constrained,5,45,0.0,0.16358838975429535,0.0,,620.003
constrained,5,50,0.0,0.16098223254084587,0.0,,624.035
constrained,5,55,0.0,0.16706192307174206,0.0,,625.792
constrained,5,60,0.0,0.16268834844231606,0.0,,629.029
constrained,5,65,0.0,0.1650854330509901,0.0,,630.784
constrained,5,70,0.0,0.15860751271247864,0.0,,634.003
constrained,5,75,0.0,0.1623410265892744,0.0,,635.757
constrained,5,80,0.0,0.16308092698454857,0.0,,638.989
constrained,5,85,0.0,0.16704924777150154,0.0,,640.743
constrained,5,90,0.0,0.1706753931939602,0.0,,643.958
constrained,5,95,0.0,0.15914404951035976,0.0,,645.708
constrained,5,100,0.0,0.14482535421848297,0.0,,649.718
constrained,5,105,0.0,0.13518210873007774,0.0,,651.479
constrained,5,110,0.0,0.15434951707720757,0.0,,654.747
constrained,5,115,0.0,0.15368241630494595,0.0,,656.497
constrained,5,120,0.0,0.15990835800766945,0.0,,659.701
constrained,5,125,0.0,0.1586794350296259,0.0,,661.454
constrained,5,130,0.0,0.15395045094192028,0.0,,664.702
constrained,5,135,0.0,0.14696300961077213,0.0,,666.443
constrained,5,140,0.0,0.15240070596337318,0.0,,669.677
constrained,5,145,0.0,0.1515381596982479,0.0,,671.422
constrained,6,0,0.0,0.1264134868979454,0.0,,766.696
constrained,6,5,0.0,0.15456842258572578,0.0,,768.465
constrained,6,10,0.0,0.1388452723622322,0.0,,772.023
constrained,6,15,0.0,0.15470806136727333,0.0,,773.813
constrained,6,20,0.0,0.16345195844769478,0.0,,777.372
constrained,6,25,0.0,0.14838102832436562,0.0,,779.131
constrained,6,30,0.0,0.12416070327162743,0.0,,782.711
constrained,6,35,0.0,0.15101543813943863,0.0,,784.47
constrained,6,40,0.0,0.147945374250412,0.0,,788.038
constrained,6,45,0.0,0.16275011748075485,0.0,,789.785
constrained,6,50,0.0,0.16343702375888824,0.0,,794.295
constrained,6,55,0.0,0.16289172694087029,0.0,,796.071
constrained,6,60,0.0,0.15581656619906425,0.0,,799.64
constrained,6,65,0.0,0.17747146636247635,0.0,,801.391
constrained,6,70,0.0,0.15964937955141068,0.0,,804.988
constrained,6,75,0.0,0.1604914292693138,0.0,,806.748
constrained,6,80,0.0,0.15064290538430214,0.0,,810.316
constrained,6,85,0.0,0.15780355408787727,0.0,,812.07
constrained,6,90,0.0,0.15836560353636742,0.0,,815.629
constrained,6,95,0.0,0.13221849128603935,0.0,,817.388
constrained,6,100,0.0,0.15170538052916527,0.0,,821.845
constrained,6,105,0.0,0.15507266856729984,0.0,,823.616
constrained,6,110,0.0,0.1570822261273861,0.0,,827.16
constrained,6,115,0.0,0.15647806972265244,0.0,,828.913
constrained,6,120,0.0,0.15079258754849434,0.0,,832.481
constrained,6,125,0.0,0.14750190451741219,0.0,,834.299
constrained,6,130,0.0,0.14632146060466766,0.0,,837.843
constrained,6,135,0.0,0.14029746502637863,0.0,,839.611
constrained,6,140,0.0,0.14657872170209885,0.0,,843.162
constrained,6,145,0.0,0.1620502918958664,0.0,,844.947
constrained,7,0,0.0,0.06145742908120155,0.0,,909.457
constrained,7,5,0.0,0.05226041376590729,0.0,,911.24
constrained,7,10,0.0,0.04867732152342796,0.0,,915.053
constrained,7,15,0.0,0.060603801161050797,0.0,,916.836
constrained,7,20,0.0,0.06321751326322556,0.0,,920.646
constrained,7,25,0.0,0.07557593286037445,0.0,,922.436
constrained,7,30,0.0,0.06869952380657196,0.0,,926.27
constrained,7,35,0.0,0.061710670590400696,0.0,,928.054
constrained,7,40,0.0,0.05414552986621857,0.0,,931.845
constrained,7,45,0.0,0.05262454226613045,0.0,,933.638
constrained,7,50,0.0,0.045587554574012756,0.0,,938.495
constrained,7,55,0.0,0.06500557065010071,0.0,,940.281
constrained,7,60,0.0,0.07600631192326546,0.0,,944.098
constrained,7,65,0.0,0.06199100986123085,0.0,,945.879
constrained,7,70,0.0,0.05788391828536987,0.0,,949.706
constrained,7,75,0.0,0.05820336937904358,0.0,,951.495
constrained,7,80,0.0,0.059954702854156494,0.0,,955.303
constrained,7,85,0.0,0.0490080825984478,0.0,,957.097
constrained,7,90,0.0,0.05759316310286522,0.0,,960.892
constrained,7,95,0.0,0.048527803272008896,0.0,,962.681
constrained,7,100,0.0,0.05519462376832962,0.0,,967.537
constrained,7,105,0.0,0.05120142176747322,0.0,,969.321
constrained,7,110,0.0,0.0646515004336834,0.0,,973.062
constrained,7,115,0.0,0.05630604922771454,0.0,,974.84
constrained,7,120,0.0,0.06441400200128555,0.0,,978.584
constrained,7,125,0.0,0.06002613343298435,0.0,,980.366
constrained,7,130,0.0,0.05297135189175606,0.0,,984.056
constrained,7,135,0.0,0.049033019691705704,0.0,,985.841
constrained,7,140,0.0,0.03920852765440941,0.0,,989.505
constrained,7,145,0.0,0.042752619832754135,0.0,,991.287
constrained,8,0,0.0,0.14361222833395004,0.0,,1098.679
constrained,8,5,0.0,0.1377168744802475,0.0,,1100.398
constrained,8,10,0.0,0.13642368838191032,0.0,,1104.394
constrained,8,15,0.0,0.1450822912156582,0.0,,1106.107
constrained,8,20,0.0,0.15218843147158623,0.0,,1110.079
constrained,8,25,0.0,0.13909410685300827,0.0,,1111.79
constrained,8,30,0.0,0.14445552602410316,0.0,,1115.789
constrained,8,35,0.0,0.15630948916077614,0.0,,1117.515
constrained,8,40,0.0,0.1370217613875866,0.0,,1121.43
constrained,8,45,0.0,0.14787494763731956,0.0,,1123.184
constrained,8,50,0.0,0.15507393702864647,0.0,,1128.207
constrained,8,55,0.0,0.15201864391565323,0.0,,1129.926
constrained,8,60,0.0,0.15273438766598701,0.0,,1133.859
constrained,8,65,0.0,0.14831647276878357,0.0,,1135.605
constrained,8,70,0.0,0.14780756458640099,0.0,,1139.524
constrained,8,75,0.0,0.1522432193160057,0.0,,1141.25
constrained,8,80,0.0,0.15026547759771347,0.0,,1145.23
constrained,8,85,0.0,0.15803839266300201,0.0,,1146.957
constrained,8,90,0.0,0.1627657674252987,0.0,,1150.899
constrained,8,95,0.0,0.16177846863865852,0.0,,1152.648
constrained,8,100,0.0,0.15965186059474945,0.0,,1157.789
constrained,8,105,0.0,0.15502610430121422,0.0,,1159.541
constrained,8,110,0.0,0.14860663190484047,0.0,,1163.522
constrained,8,115,0.0,0.15267851576209068,0.0,,1165.263
constrained,8,120,0.0,0.15964403003454208,0.0,,1169.244
constrained,8,125,0.0,0.1601245403289795,0.0,,1170.967
constrained,8,130,0.0,0.15610294789075851,0.0,,1174.952
constrained,8,135,0.0,0.14823076501488686,0.0,,1176.673
constrained,8,140,0.0,0.14099668338894844,0.0,,1180.586
constrained,8,145,0.0,0.15262842550873756,0.0,,1182.304
constrained,9,0,0.0,0.08687338978052139,0.0,,1298.357
constrained,9,5,0.0,0.09411505237221718,0.0,,1300.135
constrained,9,10,0.0,0.09213609248399734,0.0,,1304.412
constrained,9,15,0.0,0.09215107187628746,0.0,,1306.195
constrained,9,20,0.0,0.09449987858533859,0.0,,1310.508
constrained,9,25,0.0,0.11320678517222404,0.0,,1312.289
constrained,9,30,0.0,0.10101770237088203,0.0,,1316.619
constrained,9,35,0.0,0.09804285317659378,0.0,,1318.402
constrained,9,40,0.0,0.11538375169038773,0.0,,1322.712
constrained,9,45,0.0,0.11987094208598137,0.0,,1324.495
constrained,9,50,0.0,0.10855831950902939,0.0,,1330.117
constrained,9,55,0.0,0.10475757718086243,0.0,,1331.884
constrained,9,60,0.0,0.08529955521225929,0.0,,1336.21
constrained,9,65,0.0,0.09218847379088402,0.0,,1337.987
constrained,9,70,0.0,0.09218733385205269,0.0,,1342.316
constrained,9,75,0.0,0.086193036288023,0.0,,1344.086
constrained,9,80,0.0,0.09039074555039406,0.0,,1348.397
constrained,9,85,0.0,0.09200014919042587,0.0,,1350.175
constrained,9,90,0.0,0.09193840622901917,0.0,,1354.474
constrained,9,95,0.0,0.07797453552484512,0.0,,1356.254
constrained,9,100,0.0,0.06278304383158684,0.0,,1361.819
constrained,9,105,0.0,0.07107565179467201,0.0,,1363.565
constrained,9,110,0.0,0.08257218077778816,0.0,,1367.915
constrained,9,115,0.0,0.10182425379753113,0.0,,1369.657
constrained,9,120,0.0,0.10614196583628654,0.0,,1373.934
constrained,9,125,0.0,0.10039038583636284,0.0,,1375.692
constrained,9,130,0.0,0.10219593718647957,0.0,,1379.89
constrained,9,135,0.0,0.11224188655614853,0.0,,1381.682
constrained,9,140,0.0,0.11449755355715752,0.0,,1385.997
constrained,9,145,0.0,0.10975633189082146,0.0,,1387.751
constrained,10,0,0.0,0.1352985966950655,0.0,,1465.488
constrained,10,5,0.0,0.14707057178020477,0.0,,1467.251
constrained,10,10,0.0,0.1309493537992239,0.0,,1471.77
constrained,10,15,0.0,0.13228316977620125,0.0,,1473.523
constrained,10,20,0.0,0.13425638154149055,0.0,,1478.07
constrained,10,25,0.0,0.14262137189507484,0.0,,1479.815
constrained,10,30,0.0,0.1363530568778515,0.0,,1484.38
constrained,10,35,0.0,0.13381214439868927,0.0,,1486.118
constrained,10,40,0.0,0.13836736232042313,0.0,,1490.695
constrained,10,45,0.0,0.1338091567158699,0.0,,1492.438
constrained,10,50,0.0,0.14736702106893063,0.0,,1498.395
constrained,10,55,0.0,0.13582707941532135,0.0,,1500.175
constrained,10,60,0.0,0.13426483049988747,0.0,,1504.714
constrained,10,65,0.0,0.14205287769436836,0.0,,1506.496
constrained,10,70,0.0,0.13488641381263733,0.0,,1511.024
constrained,10,75,0.0,0.1295909732580185,0.0,,1512.786
constrained,10,80,0.0,0.12321026250720024,0.0,,1517.354
constrained,10,85,0.0,0.14011061936616898,0.0,,1519.125
constrained,10,90,0.0,0.1329218316823244,0.0,,1523.701
constrained,10,95,0.0,0.14063500985503197,0.0,,1525.474
constrained,10,100,0.0,0.14297066628932953,0.0,,1531.451
constrained,10,105,0.0,0.14226112514734268,0.0,,1533.223
constrained,10,110,0.0,0.11969246342778206,0.0,,1537.777
constrained,10,115,0.0,0.11659861728549004,0.0,,1539.557
constrained,10,120,0.0,0.12408223375678062,0.0,,1544.069
constrained,10,125,0.0,0.1110437884926796,0.0,,1545.808
constrained,10,130,0.0,0.10389557853341103,0.0,,1550.387
constrained,10,135,0.0,0.10642067342996597,0.0,,1552.158
constrained,10,140,0.0,0.13189099356532097,0.0,,1556.734
constrained,10,145,0.0,0.1400195136666298,0.0,,1558.491
constrained,11,0,0.0,0.0,0.0,,1640.429
constrained,11,5,0.0,0.0,0.0,,1642.171
constrained,11,10,0.0,0.0,0.0,,1647.016
constrained,11,15,0.0,0.0,0.0,,1648.751
constrained,11,20,0.0,0.0,0.0,,1653.565
constrained,11,25,0.0,0.0,0.0,,1655.321
constrained,11,30,0.0,0.002619873732328415,0.0,,1660.144
constrained,11,35,0.0,0.0036633871495723724,0.0,,1661.885
constrained,11,40,0.0,0.0,0.0,,1666.651
constrained,11,45,0.0,0.0,0.0,,1668.407
constrained,11,50,0.0,0.019127581268548965,0.0,,1674.759
constrained,11,55,0.0,0.016526788473129272,0.0,,1676.501
constrained,11,60,0.0,0.0030352361500263214,0.0,,1681.315
constrained,11,65,0.0,0.0,0.0,,1683.051
constrained,11,70,0.0,0.0,0.0,,1687.888
constrained,11,75,0.0,0.0,0.0,,1689.623
constrained,11,80,0.0,0.0,0.0,,1694.378
constrained,11,85,0.0,0.0,0.0,,1696.115
constrained,11,90,0.0,0.0,0.0,,1700.946
constrained,11,95,0.0,0.0,0.0,,1702.687
constrained,11,100,0.0,0.0,0.0,,1709.079
constrained,11,105,0.0,0.0,0.0,,1710.839
constrained,11,110,0.0,0.0,0.0,,1715.644
constrained,11,115,0.0,0.0,0.0,,1717.385
constrained,11,120,0.0,0.0,0.0,,1722.193
constrained,11,125,0.0,0.0008902549743652344,0.0,,1724.049
constrained,11,130,0.0,0.004431929439306259,0.0,,1728.973
constrained,11,135,0.0,0.0018575862050056458,0.0,,1730.818
constrained,11,140,0.0,0.0,0.0,,1735.603
constrained,11,145,0.0,0.003198571503162384,0.0,,1737.349
constrained,12,0,0.0,0.10733364149928093,0.0,,1872.105
constrained,12,5,0.0,0.0887523964047432,0.0,,1873.826
constrained,12,10,0.0,0.0937328189611435,0.0,,1878.823
constrained,12,15,0.0,0.09620293974876404,0.0,,1880.53
constrained,12,20,0.0,0.08091435953974724,0.0,,1885.506
constrained,12,25,0.0,0.07807280123233795,0.0,,1887.236
constrained,12,30,0.0,0.068324264138937,0.0,,1892.209
constrained,12,35,0.0,0.07515574246644974,0.0,,1893.944
constrained,12,40,0.0,0.07650400698184967,0.0,,1898.898
constrained,12,45,0.0,0.07350098714232445,0.0,,1900.626
constrained,12,50,0.0,0.09002382680773735,0.0,,1907.26
constrained,12,55,0.0,0.0993913859128952,0.0,,1908.987
constrained,12,60,0.0,0.09941941499710083,0.0,,1913.998
constrained,12,65,0.0,0.08954152092337608,0.0,,1915.741
constrained,12,70,0.0,0.08853926882147789,0.0,,1920.678
constrained,12,75,0.0,0.08692310377955437,0.0,,1922.411
constrained,12,80,0.0,0.08712425082921982,0.0,,1927.381
constrained,12,85,0.0,0.0928749367594719,0.0,,1929.117
constrained,12,90,0.0,0.09242106229066849,0.0,,1934.075
constrained,12,95,0.0,0.09219371154904366,0.0,,1935.802
constrained,12,100,0.0,0.09087060391902924,0.0,,1942.461
constrained,12,105,0.0,0.07624529674649239,0.0,,1944.199
constrained,12,110,0.0,0.07715999335050583,0.0,,1949.197
constrained,12,115,0.0,0.09032367914915085,0.0,,1950.925
constrained,12,120,0.0,0.08840890228748322,0.0,,1955.846
constrained,12,125,0.0,0.08533079922199249,0.0,,1957.544
constrained,12,130,0.0,0.08841996267437935,0.0,,1962.557
constrained,12,135,0.0,0.09357863292098045,0.0,,1964.29
constrained,12,140,0.0,0.10328921303153038,0.0,,1969.298
constrained,12,145,0.0,0.10077087208628654,0.0,,1971.035
constrained,13,0,0.0,0.10966713353991508,0.0,,2112.613
constrained,13,5,0.0,0.11636602506041527,0.0,,2114.344
constrained,13,10,0.0,0.11786875873804092,0.0,,2119.592
constrained,13,15,0.0,0.10589633509516716,0.0,,2121.332
constrained,13,20,0.0,0.10677698254585266,0.0,,2126.601
constrained,13,25,0.0,0.1180005744099617,0.0,,2128.337
constrained,13,30,0.0,0.10914518311619759,0.0,,2133.583
constrained,13,35,0.0,0.10400351136922836,0.0,,2135.314
constrained,13,40,0.0,0.09498707950115204,0.0,,2140.561
constrained,13,45,0.0,0.11281351000070572,0.0,,2142.3
constrained,13,50,0.0,0.1245509646832943,0.0,,2149.302
constrained,13,55,0.0,0.137607853859663,0.0,,2151.024
constrained,13,60,0.0,0.12651582807302475,0.0,,2156.264
constrained,13,65,0.0,0.12599341943860054,0.0,,2158.005
constrained,13,70,0.0,0.12622646987438202,0.0,,2163.24
constrained,13,75,0.0,0.13345658406615257,0.0,,2164.965
constrained,13,80,0.0,0.14134128391742706,0.0,,2170.206
constrained,13,85,0.0,0.12865933775901794,0.0,,2171.923
constrained,13,90,0.0,0.12435455247759819,0.0,,2177.171
constrained,13,95,0.0,0.12213067337870598,0.0,,2178.897
constrained,13,100,0.0,0.12364143505692482,0.0,,2186.002
constrained,13,105,0.0,0.13164911791682243,0.0,,2187.716
constrained,13,110,0.0,0.12340190261602402,0.0,,2192.944
constrained,13,115,0.0,0.134446132928133,0.0,,2194.653
constrained,13,120,0.0,0.13946647197008133,0.0,,2199.89
constrained,13,125,0.0,0.1291150413453579,0.0,,2201.613
constrained,13,130,0.0,0.12894420325756073,0.0,,2206.853
constrained,13,135,0.0,0.13036681339144707,0.0,,2208.598
constrained,13,140,0.0,0.12524037435650826,0.0,,2213.84
constrained,13,145,0.0,0.11110201105475426,0.0,,2215.609
constrained,14,0,0.0,0.04179694503545761,0.0,,2309.533
constrained,14,5,0.0,0.032297804951667786,0.0,,2311.269
constrained,14,10,0.0,0.021097060292959213,0.0,,2316.712
constrained,14,15,0.0,0.005272664129734039,0.0,,2318.461
constrained,14,20,0.0,0.007294047623872757,0.0,,2323.947
constrained,14,25,0.0,0.012812037020921707,0.0,,2325.688
constrained,14,30,0.0,0.015161760151386261,0.0,,2331.192
constrained,14,35,0.0,0.018298115581274033,0.0,,2332.941
constrained,14,40,0.0,0.011631444096565247,0.0,,2338.454
constrained,14,45,0.0,0.009925324469804764,0.0,,2340.211
constrained,14,50,0.0,0.015126463025808334,0.0,,2347.602
constrained,14,55,0.0,0.017172187566757202,0.0,,2349.349
constrained,14,60,0.0,0.0,0.0,,2354.821
constrained,14,65,0.0,0.009020686149597168,0.0,,2356.54
constrained,14,70,0.0,0.020682167261838913,0.0,,2362.022
constrained,14,75,0.0,0.009832754731178284,0.0,,2363.742
constrained,14,80,0.0,0.007341660559177399,0.0,,2369.212
constrained,14,85,0.0,0.008955489844083786,0.0,,2370.961
constrained,14,90,0.0,0.015149012207984924,0.0,,2376.478
constrained,14,95,0.0,0.0,0.0,,2378.256
constrained,14,100,0.0,0.0,0.0,,2385.744
constrained,14,105,0.0,0.0038732998073101044,0.0,,2387.492
constrained,14,110,0.0,0.009002506732940674,0.0,,2393.058
constrained,14,115,0.0,0.017356112599372864,0.0,,2394.82
constrained,14,120,0.0,0.011441409587860107,0.0,,2400.288
constrained,14,125,0.0,0.008132539689540863,0.0,,2402.041
constrained,14,130,0.0,0.004879992455244064,0.0,,2407.484
constrained,14,135,0.0,0.0,0.0,,2409.212
constrained,14,140,0.0,0.011399954557418823,0.0,,2414.679
constrained,14,145,0.0,0.014013957232236862,0.0,,2416.395
constrained,15,0,0.0,0.10700929164886475,0.0,,2569.775
constrained,15,5,0.0,0.10093596577644348,0.0,,2571.524
constrained,15,10,0.0,0.09899748861789703,0.0,,2577.144
constrained,15,15,0.0,0.09919042512774467,0.0,,2578.896
constrained,15,20,0.0,0.09760265424847603,0.0,,2584.431
constrained,15,25,0.0,0.08770141750574112,0.0,,2586.173
constrained,15,30,0.0,0.08674124255776405,0.0,,2591.912
constrained,15,35,0.0,0.09183118864893913,0.0,,2593.668
constrained,15,40,0.0,0.10583050921559334,0.0,,2599.255
constrained,15,45,0.0,0.12326265871524811,0.0,,2600.992
constrained,15,50,0.0,0.12640845775604248,0.0,,2608.724
constrained,15,55,0.0,0.11668878421187401,0.0,,2610.473
constrained,15,60,0.0,0.1177244633436203,0.0,,2616.205
constrained,15,65,0.0,0.113814327865839,0.0,,2617.954
constrained,15,70,0.0,0.11915118619799614,0.0,,2623.693
constrained,15,75,0.0,0.12922724708914757,0.0,,2625.415
constrained,15,80,0.0,0.12253887578845024,0.0,,2631.111
constrained,15,85,0.0,0.11928451433777809,0.0,,2632.836
constrained,15,90,0.0,0.12008751556277275,0.0,,2638.555
constrained,15,95,0.0,0.13063624873757362,0.0,,2640.274
constrained,15,100,0.0,0.12104872986674309,0.0,,2648.112
constrained,15,105,0.0,0.1325116939842701,0.0,,2649.835
constrained,15,110,0.0,0.13059570267796516,0.0,,2655.537
constrained,15,115,0.0,0.12448491156101227,0.0,,2657.253
constrained,15,120,0.0,0.12428709119558334,0.0,,2662.961
constrained,15,125,0.0,0.13231388106942177,0.0,,2664.686
constrained,15,130,0.0,0.13459455594420433,0.0,,2670.393
constrained,15,135,0.0,0.13135338947176933,0.0,,2672.139
constrained,15,140,0.0,0.1263563446700573,0.0,,2677.813
constrained,15,145,0.0,0.1244727112352848,0.0,,2679.55
constrained,16,0,0.0,0.0,0.0,,2840.098
constrained,16,5,0.0,0.0003823712468147278,0.0,,2841.805
constrained,16,10,0.0,0.012126423418521881,0.0,,2847.84
constrained,16,15,0.0,0.030094001442193985,0.0,,2849.545
constrained,16,20,0.0,0.039145294576883316,0.0,,2855.555
constrained,16,25,0.0,0.02806195616722107,0.0,,2857.266
constrained,16,30,0.0,0.049436409026384354,0.0,,2863.246
constrained,16,35,0.0,0.055494654923677444,0.0,,2864.984
constrained,16,40,0.0,0.06584658473730087,0.0,,2870.991
constrained,16,45,0.0,0.053778257220983505,0.0,,2872.733
