method,task,task_name,phase,iter,frames_total,raw,normalized
finetune,5,"biggrid50-goal(27,3)",finetune,210,1495040,0.8642855882644653,0.5092245506058632
finetune,5,"biggrid50-goal(27,3)",finetune,220,1505280,0.8867346048355103,0.5904055103522795
finetune,5,"biggrid50-goal(27,3)",finetune,230,1515520,0.8693876266479492,0.5276747295401379
finetune,5,"biggrid50-goal(27,3)",finetune,240,1525760,0.8397958874702454,0.4206639934836584
finetune,5,"biggrid50-goal(27,3)",finetune,250,1536000,0.8479591608047485,0.4501843228873998
finetune,5,"biggrid50-goal(27,3)",finetune,260,1546240,0.8979591131210327,0.6309959902254876
finetune,5,"biggrid50-goal(27,3)",finetune,270,1556480,0.8673467636108398,0.5202944855308204
finetune,5,"biggrid50-goal(27,3)",finetune,280,1566720,0.8367345929145813,0.40959362746968203
finetune,5,"biggrid50-goal(27,3)",finetune,290,1576960,0.8418366312980652,0.42804380640395673
finetune,5,"biggrid50-goal(27,3)",finetune,300,1587200,0.8397958874702454,0.4206639934836584
finetune,5,"biggrid50-goal(27,3)",finetune,310,1597440,0.8132652044296265,0.32472276126311667
finetune,5,"biggrid50-goal(27,3)",finetune,320,1607680,0.8530610799789429,0.4686340707326552
finetune,5,"biggrid50-goal(27,3)",finetune,330,1617920,0.8479591608047485,0.4501843228873998
finetune,5,"biggrid50-goal(27,3)",finetune,340,1628160,0.823469340801239,0.36162333467617563
finetune,5,"biggrid50-goal(27,3)",finetune,350,1638400,0.8979591131210327,0.6309959902254876
finetune,5,"biggrid50-goal(27,3)",finetune,360,1648640,0.8918366432189941,0.6088556892865541
finetune,5,"biggrid50-goal(27,3)",finetune,370,1658880,0.8632652163505554,0.5055346441457141
finetune,5,"biggrid50-goal(27,3)",finetune,380,1669120,0.8520406484603882,0.4649439487279964
finetune,5,"biggrid50-goal(27,3)",finetune,390,1679360,0.8908162117004395,0.6051655672818954
finetune,5,"biggrid50-goal(27,3)",finetune,400,1689600,0.8693877458572388,0.5276751606291572
finetune,5,"biggrid50-goal(27,3)",finetune,410,1699840,0.8622447848320007,0.5018445221410553
finetune,5,"biggrid50-goal(27,3)",finetune,420,1710080,0.8581632375717163,0.4870846807559491
finetune,5,"biggrid50-goal(27,3)",finetune,430,1720320,0.8551019430160522,0.47601431474197275
finetune,5,"biggrid50-goal(27,3)",finetune,440,1730560,0.8928570747375488,0.6125458112912129
finetune,5,"biggrid50-goal(27,3)",finetune,450,1740800,0.9030610918998718,0.6494459536152526
finetune,6,"biggrid50-goal(3,31)",finetune,10,1751040,0.8591834902763367,0.5405099474111992
finetune,6,"biggrid50-goal(3,31)",finetune,20,1761280,0.9999998211860657,0.9999994165227909
finetune,6,"biggrid50-goal(3,31)",finetune,30,1771520,0.9999998807907104,0.999999611015194
finetune,6,"biggrid50-goal(3,31)",finetune,40,1781760,0.9999998807907104,0.999999611015194
finetune,6,"biggrid50-goal(3,31)",finetune,50,1792000,0.9622446894645691,0.8768028716414322
finetune,6,"biggrid50-goal(3,31)",finetune,60,1802240,0.9683672189712524,0.8967809367882186
finetune,6,"biggrid50-goal(3,31)",finetune,70,1812480,0.9275507926940918,0.7635952620872652
finetune,6,"biggrid50-goal(3,31)",finetune,80,1822720,0.9765304327011108,0.9234178383375257
