method,task,task_name,phase,iter,frames_total,raw,normalized
finetune,0,"biggrid50-goal(40,31)",task1,10,10240,0.7867346405982971,0.3698490472794748
finetune,0,"biggrid50-goal(40,31)",task1,20,20480,0.8285714387893677,0.49346733349735816
finetune,0,"biggrid50-goal(40,31)",task1,30,30720,0.8285714387893677,0.49346733349735816
finetune,0,"biggrid50-goal(40,31)",task1,40,40960,0.8285714387893677,0.49346733349735816
finetune,0,"biggrid50-goal(40,31)",task1,50,51200,0.8346937298774719,0.511557320417055
finetune,0,"biggrid50-goal(40,31)",task1,60,61440,0.8285714387893677,0.49346733349735816
finetune,0,"biggrid50-goal(40,31)",task1,70,71680,0.8285714387893677,0.49346733349735816
finetune,0,"biggrid50-goal(40,31)",task1,80,81920,0.8306121826171875,0.499497270431171
finetune,0,"biggrid50-goal(40,31)",task1,90,92160,0.8295917510986328,0.4964821258460061
finetune,0,"biggrid50-goal(40,31)",task1,100,102400,0.8428570032119751,0.5356779487435988
finetune,0,"biggrid50-goal(40,31)",task1,110,112640,0.8530610799789429,0.5658286901222137
finetune,0,"biggrid50-goal(40,31)",task1,120,122880,0.8663264513015747,0.6050248652563234
finetune,0,"biggrid50-goal(40,31)",task1,130,133120,0.8326530456542969,0.5055275596015008
finetune,0,"biggrid50-goal(40,31)",task1,140,143360,0.8530610799789429,0.5658286901222137
finetune,0,"biggrid50-goal(40,31)",task1,150,153600,0.9193876385688782,0.7618086852014696
finetune,0,"biggrid50-goal(40,31)",task1,160,163840,0.9438773989677429,0.8341703940628422
finetune,0,"biggrid50-goal(40,31)",task1,170,174080,0.9632651209831238,0.8914567322349073
finetune,0,"biggrid50-goal(40,31)",task1,180,184320,0.95714271068573,0.8733663930786933
finetune,0,"biggrid50-goal(40,31)",task1,190,194560,0.9530611038208008,0.8613061669745508
finetune,0,"biggrid50-goal(40,31)",task1,200,204800,0.9530611038208008,0.8613061669745508
finetune,0,"biggrid50-goal(40,31)",task1,210,215040,0.9122447967529297,0.7407032014600908
finetune,0,"biggrid50-goal(40,31)",task1,220,225280,0.8704080581665039,0.617085091360466
finetune,0,"biggrid50-goal(40,31)",task1,230,235520,0.8918366432189941,0.6804017187028608
finetune,0,"biggrid50-goal(40,31)",task1,240,245760,0.9602039456367493,0.8824116507159295
finetune,0,"biggrid50-goal(40,31)",task1,250,256000,0.9489794969558716,0.8492459408704082
finetune,1,"biggrid50-goal(9,31)",finetune,10,266240,0.8948979377746582,0.5573065927756409
finetune,1,"biggrid50-goal(9,31)",finetune,20,276480,0.9030610918998718,0.5916900714331801
finetune,1,"biggrid50-goal(9,31)",finetune,30,286720,0.8775509595870972,0.4842405394908519
finetune,1,"biggrid50-goal(9,31)",finetune,40,296960,0.8775509595870972,0.4842405394908519
finetune,1,"biggrid50-goal(9,31)",finetune,50,307200,0.9102039337158203,0.6217759604615729
finetune,1,"biggrid50-goal(9,31)",finetune,60,317440,0.9102039337158203,0.6217759604615729
finetune,1,"biggrid50-goal(9,31)",finetune,70,327680,0.8908162117004395,0.5401142258049696
finetune,1,"biggrid50-goal(9,31)",finetune,80,337920,0.8887754678726196,0.5315185444331553
finetune,1,"biggrid50-goal(9,31)",finetune,90,348160,0.8897957801818848,0.5358161340623018
finetune,1,"biggrid50-goal(9,31)",finetune,100,358400,0.8948979377746582,0.5573065927756409
finetune,1,"biggrid50-goal(9,31)",finetune,110,368640,0.9153060913085938,0.643266419174912
finetune,1,"biggrid50-goal(9,31)",finetune,120,378880,0.9275509119033813,0.6948420137463619
finetune,1,"biggrid50-goal(9,31)",finetune,130,389120,0.9051019549369812,0.6002862549185157
finetune,1,"biggrid50-goal(9,31)",finetune,140,399360,0.9653061032295227,0.8538681444871826
finetune,1,"biggrid50-goal(9,31)",finetune,150,409600,0.9673468470573425,0.862463825858997
finetune,2,"biggrid50-goal(15,31)",finetune,10,419840,0.8265305757522583,0.24444451367411466
finetune,2,"biggrid50-goal(15,31)",finetune,20,430080,0.8469387888908386,0.33333359294459664
finetune,2,"biggrid50-goal(15,31)",finetune,30,440320,0.8959182500839233,0.5466662928264475
finetune,2,"biggrid50-goal(15,31)",finetune,40,450560,0.8510204553604126,0.35111151264319834
finetune,2,"biggrid50-goal(15,31)",finetune,50,460800,0.8989795446395874,0.5599999273088463
finetune,2,"biggrid50-goal(15,31)",finetune,60,471040,0.8989795446395874,0.5599999273088463
finetune,2,"biggrid50-goal(15,31)",finetune,70,481280,0.8561223745346069,0.3733331983354764
finetune,2,"biggrid50-goal(15,31)",finetune,80,491520,0.8295918703079224,0.2577781481565134
finetune,2,"biggrid50-goal(15,31)",finetune,90,501760,0.8214285969734192,0.22222256837057328
finetune,2,"biggrid50-goal(15,31)",finetune,100,512000,0.9999998807907104,0.9999994807774735
finetune,2,"biggrid50-goal(15,31)",finetune,110,522240,0.8846938014030457,0.49777759778063524
finetune,2,"biggrid50-goal(15,31)",finetune,120,532480,0.960204005241394,0.8266663862865024
finetune,2,"biggrid50-goal(15,31)",finetune,130,542720,0.9999998807907104,0.9999994807774735
finetune,2,"biggrid50-goal(15,31)",finetune,140,552960,1.0,1.0
finetune,2,"biggrid50-goal(15,31)",finetune,150,563200,0.9979591369628906,0.9911109103450675
finetune,3,"biggrid50-goal(9,24)",finetune,10,573440,0.9346936941146851,0.7217383574898857
finetune,3,"biggrid50-goal(9,24)",finetune,20,583680,0.9693877100944519,0.8695650296761152
finetune,3,"biggrid50-goal(9,24)",finetune,30,593920,0.9693876504898071,0.8695647757085061
finetune,3,"biggrid50-goal(9,24)",finetune,40,604160,0.9663263559341431,0.8565209993117477
finetune,3,"biggrid50-goal(9,24)",finetune,50,614400,0.9285712242126465,0.695651312631587
finetune,3,"biggrid50-goal(9,24)",finetune,60,624640,0.8989794850349426,0.5695647757085062
finetune,3,"biggrid50-goal(9,24)",finetune,70,634880,0.9510202407836914,0.7913036411336098
finetune,3,"biggrid50-goal(9,24)",finetune,80,645120,0.9479590654373169,0.7782603726720694
finetune,3,"biggrid50-goal(9,24)",finetune,90,655360,0.9132653474807739,0.6304349703238848
finetune,3,"biggrid50-goal(9,24)",finetune,100,665600,0.9214285016059875,0.665217104210529
finetune,3,"biggrid50-goal(9,24)",finetune,110,675840,0.95714271068573,0.8173906859919086
finetune,3,"biggrid50-goal(9,24)",finetune,120,686080,0.9510202407836914,0.7913036411336098
finetune,3,"biggrid50-goal(9,24)",finetune,130,696320,0.9622448086738586,0.8391300593522302
finetune,3,"biggrid50-goal(9,24)",finetune,140,706560,0.9581630825996399,0.8217383574898858
finetune,3,"biggrid50-goal(9,24)",finetune,150,716800,0.9571426510810852,0.8173904320242996
finetune,4,"biggrid50-goal(21,17)",finetune,10,727040,0.7816325426101685,0.21419789629019528
finetune,4,"biggrid50-goal(21,17)",finetune,20,737280,0.7948979139328003,0.26193374858437146
finetune,4,"biggrid50-goal(21,17)",finetune,30,747520,0.8030611872673035,0.29130954219431004
finetune,4,"biggrid50-goal(21,17)",finetune,40,757760,0.7775510549545288,0.19951053570815747
finetune,4,"biggrid50-goal(21,17)",finetune,50,768000,0.7806122303009033,0.2105262706338584
finetune,4,"biggrid50-goal(21,17)",finetune,60,778240,0.781632661819458,0.21419832526854043
finetune,4,"biggrid50-goal(21,17)",finetune,70,788480,0.8061224222183228,0.3023254916091836
finetune,4,"biggrid50-goal(21,17)",finetune,80,798720,0.810204029083252,0.31701328116956656
finetune,4,"biggrid50-goal(21,17)",finetune,90,808960,0.7867345809936523,0.23255774048526032
finetune,4,"biggrid50-goal(21,17)",finetune,100,819200,0.8010203242301941,0.28396543292494597
finetune,4,"biggrid50-goal(21,17)",finetune,110,829440,0.8112244606018066,0.32068533580424863
finetune,4,"biggrid50-goal(21,17)",finetune,120,839680,0.7806121706962585,0.2105260561446858
finetune,4,"biggrid50-goal(21,17)",finetune,130,849920,0.7571428418159485,0.12607094443872474
finetune,4,"biggrid50-goal(21,17)",finetune,140,860160,0.7836734056472778,0.22154200555955936
finetune,4,"biggrid50-goal(21,17)",finetune,150,870400,0.8632652163505554,0.5079556179004084
finetune,4,"biggrid50-goal(21,17)",finetune,160,880640,0.7683672904968262,0.16646247297436426
finetune,4,"biggrid50-goal(21,17)",finetune,170,890880,0.7897958159446716,0.24357368990013384
finetune,4,"biggrid50-goal(21,17)",finetune,180,901120,0.8081631660461426,0.3096691719002025
finetune,4,"biggrid50-goal(21,17)",finetune,190,911360,0.8040815591812134,0.29498138233981946
finetune,4,"biggrid50-goal(21,17)",finetune,200,921600,0.827551007270813,0.37943692302412574
finetune,4,"biggrid50-goal(21,17)",finetune,210,931840,0.8316326141357422,0.3941247125845087
finetune,4,"biggrid50-goal(21,17)",finetune,220,942080,0.8795917630195618,0.5667072051202855
finetune,4,"biggrid50-goal(21,17)",finetune,230,952320,0.8295917510986328,0.38678060331514463
finetune,4,"biggrid50-goal(21,17)",finetune,240,962560,0.8295917510986328,0.38678060331514463
finetune,4,"biggrid50-goal(21,17)",finetune,250,972800,0.8071428537368774,0.3059975462438656
finetune,4,"biggrid50-goal(21,17)",finetune,260,983040,0.8132652044296265,0.3280290160952675
finetune,4,"biggrid50-goal(21,17)",finetune,270,993280,0.837755024433136,0.4161563969250832
finetune,4,"biggrid50-goal(21,17)",finetune,280,1003520,0.8448978662490845,0.44186013590033973
finetune,4,"biggrid50-goal(21,17)",finetune,290,1013760,0.8357142210006714,0.40881250214489173
finetune,4,"biggrid50-goal(21,17)",finetune,300,1024000,0.8357142210006714,0.40881250214489173
finetune,4,"biggrid50-goal(21,17)",finetune,310,1034240,0.8071428537368774,0.3059975462438656
finetune,4,"biggrid50-goal(21,17)",finetune,320,1044480,0.810204029083252,0.31701328116956656
finetune,4,"biggrid50-goal(21,17)",finetune,330,1054720,0.8275508880615234,0.37943649404578056
finetune,4,"biggrid50-goal(21,17)",finetune,340,1064960,0.8418366312980652,0.43084418648546624
finetune,4,"biggrid50-goal(21,17)",finetune,350,1075200,0.8163264393806458,0.33904496551014107
finetune,4,"biggrid50-goal(21,17)",finetune,360,1085440,0.7969387769699097,0.26927785785373554
finetune,4,"biggrid50-goal(21,17)",finetune,370,1095680,0.7704081535339355,0.17380658224372833
finetune,4,"biggrid50-goal(21,17)",finetune,380,1105920,0.7704081535339355,0.17380658224372833
finetune,4,"biggrid50-goal(21,17)",finetune,390,1116160,0.7897959351539612,0.24357411887847902
finetune,4,"biggrid50-goal(21,17)",finetune,400,1126400,0.795918345451355,0.2656058032190535
finetune,4,"biggrid50-goal(21,17)",finetune,410,1136640,0.795918345451355,0.2656058032190535
finetune,4,"biggrid50-goal(21,17)",finetune,420,1146880,0.7826530337333679,0.2178701654140499
finetune,4,"biggrid50-goal(21,17)",finetune,430,1157120,0.7867347002029419,0.23255816946360547
finetune,4,"biggrid50-goal(21,17)",finetune,440,1167360,0.7948979139328003,0.26193374858437146
finetune,4,"biggrid50-goal(21,17)",finetune,450,1177600,0.8081631660461426,0.3096691719002025
finetune,4,"biggrid50-goal(21,17)",finetune,460,1187840,0.8142856359481812,0.33170107072994953
finetune,4,"biggrid50-goal(21,17)",finetune,470,1198080,0.823469340801239,0.3647489189745702
finetune,4,"biggrid50-goal(21,17)",finetune,480,1208320,0.8489794731140137,0.45654792546072276
finetune,4,"biggrid50-goal(21,17)",finetune,490,1218560,0.7948979139328003,0.26193374858437146
finetune,4,"biggrid50-goal(21,17)",finetune,500,1228800,0.820408046245575,0.35373275507052404
finetune,5,"biggrid50-goal(27,3)",finetune,10,1239040,0.7744897603988647,0.3269034456526651
finetune,5,"biggrid50-goal(27,3)",finetune,20,1249280,0.7938774824142456,0.38477136734118045
finetune,5,"biggrid50-goal(27,3)",finetune,30,1259520,0.7846938371658325,0.3573602839953047
finetune,5,"biggrid50-goal(27,3)",finetune,40,1269760,0.8051019906997681,0.4182739606805839
finetune,5,"biggrid50-goal(27,3)",finetune,50,1280000,0.820408046245575,0.46395904028829354
finetune,5,"biggrid50-goal(27,3)",finetune,60,1290240,0.8438774347305298,0.5340098040576146
finetune,5,"biggrid50-goal(27,3)",finetune,70,1300480,0.7806122303009033,0.3451776198207488
finetune,5,"biggrid50-goal(27,3)",finetune,80,1310720,0.7948979139328003,0.3878171223379443
finetune,5,"biggrid50-goal(27,3)",finetune,90,1320960,0.9326530694961548,0.7989847957760786
finetune,5,"biggrid50-goal(27,3)",finetune,100,1331200,0.896938681602478,0.6923855057643404
finetune,5,"biggrid50-goal(27,3)",finetune,110,1341440,0.7836734056472778,0.3543145289985408
finetune,5,"biggrid50-goal(27,3)",finetune,120,1351680,0.8520406484603882,0.5583751324067264
finetune,5,"biggrid50-goal(27,3)",finetune,130,1361920,0.8357141613960266,0.509644297802253
finetune,5,"biggrid50-goal(27,3)",finetune,140,1372160,0.8448979258537292,0.5370557369606282
finetune,5,"biggrid50-goal(27,3)",finetune,150,1382400,0.8285713195800781,0.48832454654365515
finetune,5,"biggrid50-goal(27,3)",finetune,160,1392640,0.8255102038383484,0.47918781527211296
finetune,5,"biggrid50-goal(27,3)",finetune,170,1402880,0.8775509595870972,0.634517584075825
finetune,5,"biggrid50-goal(27,3)",finetune,180,1413120,0.8153060674667358,0.44873079902322355
finetune,5,"biggrid50-goal(27,3)",finetune,190,1423360,0.8704080581665039,0.6131976549109774
finetune,5,"biggrid50-goal(27,3)",finetune,200,1433600,0.833673357963562,0.503552965714975
finetune,5,"biggrid50-goal(27,3)",finetune,210,1443840,0.8642855882644653,0.5949234807428938
finetune,5,"biggrid50-goal(27,3)",finetune,220,1454080,0.8326529264450073,0.5005072107182111
finetune,5,"biggrid50-goal(27,3)",finetune,230,1464320,0.8663264513015747,0.6010149907364216
finetune,5,"biggrid50-goal(27,3)",finetune,240,1474560,0.7877549529075623,0.3664970152668469
finetune,5,"biggrid50-goal(27,3)",finetune,250,1484800,0.8387754559516907,0.5187815627925446
finetune,5,"biggrid50-goal(27,3)",finetune,260,1495040,0.8540815114974976,0.5644666424002542
finetune,5,"biggrid50-goal(27,3)",finetune,270,1505280,0.8285713195800781,0.48832454654365515
finetune,5,"biggrid50-goal(27,3)",finetune,280,1515520,0.8387754559516907,0.5187815627925446
