method,task,task_name,phase,iter,frames_total,raw,normalized
finetune,0,"biggrid50-goal(40,31)",task1,10,10240,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,20,20480,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,30,30720,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,40,40960,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,50,51200,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,60,61440,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,70,71680,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,80,81920,0.8285714387893677,0.41599081048120096
finetune,0,"biggrid50-goal(40,31)",task1,90,92160,0.8591836094856262,0.5202779191839734
finetune,0,"biggrid50-goal(40,31)",task1,100,102400,0.8714284896850586,0.561992803276355
finetune,0,"biggrid50-goal(40,31)",task1,110,112640,0.896938681602478,0.6488988964089685
finetune,0,"biggrid50-goal(40,31)",task1,120,122880,0.8642855882644653,0.5376589347541323
finetune,0,"biggrid50-goal(40,31)",task1,130,133120,0.8673468828201294,0.5480879095976824
finetune,0,"biggrid50-goal(40,31)",task1,140,143360,0.8693876266479492,0.5550401533806549
finetune,0,"biggrid50-goal(40,31)",task1,150,153600,0.8673468828201294,0.5480879095976824
finetune,0,"biggrid50-goal(40,31)",task1,160,163840,0.8673468828201294,0.5480879095976824
finetune,0,"biggrid50-goal(40,31)",task1,170,174080,0.8673468828201294,0.5480879095976824
finetune,0,"biggrid50-goal(40,31)",task1,180,184320,0.8551018834114075,0.5063726193925732
finetune,0,"biggrid50-goal(40,31)",task1,190,194560,0.8734692335128784,0.5689450470593276
finetune,0,"biggrid50-goal(40,31)",task1,200,204800,0.8867346048355103,0.6141364591559231
finetune,1,"biggrid50-goal(9,31)",finetune,10,215040,0.8642856478691101,0.39453700039993533
finetune,1,"biggrid50-goal(9,31)",finetune,20,225280,0.9051019549369812,0.5766309596746058
finetune,1,"biggrid50-goal(9,31)",finetune,30,235520,0.8887754678726196,0.5037935355134063
finetune,1,"biggrid50-goal(9,31)",finetune,40,245760,0.8806122541427612,0.46737495639003057
finetune,1,"biggrid50-goal(9,31)",finetune,50,256000,0.8887754678726196,0.5037935355134063
finetune,1,"biggrid50-goal(9,31)",finetune,60,266240,0.9091836214065552,0.5948405151507415
finetune,1,"biggrid50-goal(9,31)",finetune,70,276480,0.8846938014030457,0.48558398003727055
finetune,1,"biggrid50-goal(9,31)",finetune,80,286720,0.9224488139152527,0.6540205732690033
finetune,1,"biggrid50-goal(9,31)",finetune,90,296960,0.9265305399894714,0.672230394659587
finetune,1,"biggrid50-goal(9,31)",finetune,100,307200,0.8989794850349426,0.549316759417626
finetune,1,"biggrid50-goal(9,31)",finetune,110,317440,0.8918367624282837,0.5174509015563441
finetune,1,"biggrid50-goal(9,31)",finetune,120,327680,0.9122447967529297,0.6084973493647836
finetune,1,"biggrid50-goal(9,31)",finetune,130,337920,0.9122447967529297,0.6084973493647836
finetune,1,"biggrid50-goal(9,31)",finetune,140,348160,0.9999998807907104,0.9999994681711043
finetune,1,"biggrid50-goal(9,31)",finetune,150,358400,0.9999998807907104,0.9999994681711043
finetune,2,"biggrid50-goal(15,31)",finetune,10,368640,0.896938681602478,0.49415674897175926
finetune,2,"biggrid50-goal(15,31)",finetune,20,378880,0.9091836214065552,0.5542570878326332
finetune,2,"biggrid50-goal(15,31)",finetune,30,389120,0.9214285016059875,0.6143571341433268
finetune,2,"biggrid50-goal(15,31)",finetune,40,399360,0.9755101203918457,0.8797993222782521
finetune,2,"biggrid50-goal(15,31)",finetune,50,409600,0.9142856597900391,0.579298798174604
finetune,2,"biggrid50-goal(15,31)",finetune,60,419840,0.9275509715080261,0.6444073035737637
finetune,2,"biggrid50-goal(15,31)",finetune,70,430080,0.9408162236213684,0.7095155164227432
finetune,2,"biggrid50-goal(15,31)",finetune,80,440320,0.911224365234375,0.564273420909205
finetune,2,"biggrid50-goal(15,31)",finetune,90,450560,0.961224377155304,0.8096823577906259
finetune,2,"biggrid50-goal(15,31)",finetune,100,460800,0.9734693765640259,0.8697829892016803
finetune,2,"biggrid50-goal(15,31)",finetune,110,471040,0.9867345690727234,0.9348909095004794
finetune,2,"biggrid50-goal(15,31)",finetune,120,481280,0.9989795684814453,0.9949915409115337
finetune,2,"biggrid50-goal(15,31)",finetune,130,491520,0.9836733937263489,0.9198661173354412
finetune,2,"biggrid50-goal(15,31)",finetune,140,501760,0.9999998807907104,0.9999994148996392
finetune,2,"biggrid50-goal(15,31)",finetune,150,512000,0.974489688873291,0.8747908631897858
finetune,3,"biggrid50-goal(9,24)",finetune,10,522240,0.938775360584259,0.7650124473657842
finetune,3,"biggrid50-goal(9,24)",finetune,20,532480,0.9857141375541687,0.9451691363893626
finetune,3,"biggrid50-goal(9,24)",finetune,30,542720,0.9877550005912781,0.9530022149493755
finetune,3,"biggrid50-goal(9,24)",finetune,40,552960,0.9459182620048523,0.792427764786194
finetune,3,"biggrid50-goal(9,24)",finetune,50,563200,0.9653059244155884,0.8668399521779573
finetune,3,"biggrid50-goal(9,24)",finetune,60,573440,0.9346936941146851,0.749346519015576
finetune,3,"biggrid50-goal(9,24)",finetune,70,583680,0.9418365359306335,0.7767616076661681
finetune,3,"biggrid50-goal(9,24)",finetune,80,593920,0.936734676361084,0.7571800551152245
finetune,3,"biggrid50-goal(9,24)",finetune,90,604160,0.9377549886703491,0.7610961368555954
finetune,3,"biggrid50-goal(9,24)",finetune,100,614400,0.9693876504898071,0.8825061092979832
finetune,3,"biggrid50-goal(9,24)",finetune,110,624640,0.9673467874526978,0.8746730307379702
finetune,3,"biggrid50-goal(9,24)",finetune,120,634880,0.9887754321098328,0.956918754229382
finetune,3,"biggrid50-goal(9,24)",finetune,130,645120,0.9999998807907104,0.9999995424603645
finetune,3,"biggrid50-goal(9,24)",finetune,140,655360,0.9999998807907104,0.9999995424603645
finetune,3,"biggrid50-goal(9,24)",finetune,150,665600,0.9775508642196655,0.913837508458764
finetune,4,"biggrid50-goal(21,17)",finetune,10,675840,0.7632652521133423,0.12781920214150114
finetune,4,"biggrid50-goal(21,17)",finetune,20,686080,0.7816326022148132,0.19548839818921057
finetune,4,"biggrid50-goal(21,17)",finetune,30,696320,0.7795917987823486,0.18796964742748662
finetune,4,"biggrid50-goal(21,17)",finetune,40,706560,0.7887755036354065,0.2218043552493898
finetune,4,"biggrid50-goal(21,17)",finetune,50,716800,0.7887755036354065,0.2218043552493898
finetune,4,"biggrid50-goal(21,17)",finetune,60,727040,0.7775510549545288,0.18045111626185956
finetune,4,"biggrid50-goal(21,17)",finetune,70,737280,0.7999999523162842,0.26315759423692003
finetune,4,"biggrid50-goal(21,17)",finetune,80,747520,0.7877551317214966,0.21804508966657626
finetune,4,"biggrid50-goal(21,17)",finetune,90,757760,0.7632652521133423,0.12781920214150114
finetune,4,"biggrid50-goal(21,17)",finetune,100,768000,0.7918366193771362,0.2330821519978304
finetune,4,"biggrid50-goal(21,17)",finetune,110,778240,0.7785713076591492,0.1842099426524793
finetune,4,"biggrid50-goal(21,17)",finetune,120,788480,0.7857142090797424,0.2105258997126585
finetune,4,"biggrid50-goal(21,17)",finetune,130,798720,0.7714284658432007,0.15789420518839697
finetune,4,"biggrid50-goal(21,17)",finetune,140,808960,0.7826529741287231,0.1992476637720241
finetune,4,"biggrid50-goal(21,17)",finetune,150,819200,0.7704080939292908,0.15413493960558344
finetune,4,"biggrid50-goal(21,17)",finetune,160,829440,0.7806121706962585,0.19172891301030015
finetune,4,"biggrid50-goal(21,17)",finetune,170,839680,0.7897958755493164,0.22556362083220333
finetune,4,"biggrid50-goal(21,17)",finetune,180,849920,0.8010203242301941,0.26691685981973357
finetune,4,"biggrid50-goal(21,17)",finetune,190,860160,0.8244897127151489,0.35338304256980135
finetune,4,"biggrid50-goal(21,17)",finetune,200,870400,0.851020336151123,0.45112746126050357
finetune,4,"biggrid50-goal(21,17)",finetune,210,880640,0.8255101442337036,0.3571425277487118
finetune,4,"biggrid50-goal(21,17)",finetune,220,890880,0.8061224222183228,0.28571406611818884
