method,after_task,after_task_name,eval_task,eval_task_name,raw,normalized
finetune,0,"biggrid50-goal(40,31)",0,"biggrid50-goal(40,31)",0.8996597528457642,0.6581688255280836
finetune,1,"biggrid50-goal(9,31)",0,"biggrid50-goal(40,31)",0.7877550721168518,0.2769408584126556
finetune,1,"biggrid50-goal(9,31)",1,"biggrid50-goal(9,31)",0.9755100011825562,0.8907426671431854
finetune,2,"biggrid50-goal(15,31)",0,"biggrid50-goal(40,31)",0.8146257400512695,0.36848171304846283
finetune,2,"biggrid50-goal(15,31)",1,"biggrid50-goal(9,31)",0.9384352564811707,0.7253409555050673
finetune,2,"biggrid50-goal(15,31)",2,"biggrid50-goal(15,31)",0.9568026065826416,0.7879795226575727
finetune,3,"biggrid50-goal(9,24)",0,"biggrid50-goal(40,31)",0.752380907535553,0.15643096763870426
finetune,3,"biggrid50-goal(9,24)",1,"biggrid50-goal(9,31)",0.9472788572311401,0.7647949480509535
finetune,3,"biggrid50-goal(9,24)",2,"biggrid50-goal(15,31)",0.9336733222007751,0.67445688790384
finetune,3,"biggrid50-goal(9,24)",3,"biggrid50-goal(9,24)",0.9717685580253601,0.891644319668302
finetune,4,"biggrid50-goal(21,17)",0,"biggrid50-goal(40,31)",0.8037413954734802,0.3314017935156387
finetune,4,"biggrid50-goal(21,17)",1,"biggrid50-goal(9,31)",0.8251699805259705,0.22003011215207754
finetune,4,"biggrid50-goal(21,17)",2,"biggrid50-goal(15,31)",0.821088433265686,0.12187026160129681
finetune,4,"biggrid50-goal(21,17)",3,"biggrid50-goal(9,24)",0.84965980052948,0.42297617636871837
finetune,4,"biggrid50-goal(21,17)",4,"biggrid50-goal(21,17)",0.8146258592605591,0.317042523686184
finetune,5,"biggrid50-goal(27,3)",0,"biggrid50-goal(40,31)",0.7867346405982971,0.27346453346480554
finetune,5,"biggrid50-goal(27,3)",1,"biggrid50-goal(9,31)",0.8081632852554321,0.1441580723117113
finetune,5,"biggrid50-goal(27,3)",2,"biggrid50-goal(15,31)",0.8142856359481812,0.08848092441176204
finetune,5,"biggrid50-goal(27,3)",3,"biggrid50-goal(9,24)",0.8129251003265381,0.28198396506593376
finetune,5,"biggrid50-goal(27,3)",4,"biggrid50-goal(21,17)",0.7734693288803101,0.16541317554621784
finetune,5,"biggrid50-goal(27,3)",5,"biggrid50-goal(27,3)",0.8979589939117432,0.6871734964597053
finetune,6,"biggrid50-goal(3,31)",0,"biggrid50-goal(40,31)",0.7568026185035706,0.1714945009290844
finetune,6,"biggrid50-goal(3,31)",1,"biggrid50-goal(9,31)",0.881292462348938,0.4704095720691973
finetune,6,"biggrid50-goal(3,31)",2,"biggrid50-goal(15,31)",0.9020407199859619,0.51919845931373
finetune,6,"biggrid50-goal(3,31)",3,"biggrid50-goal(9,24)",0.962584912776947,0.8563963812275148
finetune,6,"biggrid50-goal(3,31)",4,"biggrid50-goal(21,17)",0.8085033893585205,0.2944860518049152
finetune,6,"biggrid50-goal(3,31)",5,"biggrid50-goal(27,3)",0.7540816068649292,0.24608944943022168
finetune,6,"biggrid50-goal(3,31)",6,"biggrid50-goal(3,31)",0.9588433504104614,0.8676142792996783
finetune,7,"biggrid50-goal(33,10)",0,"biggrid50-goal(40,31)",0.8248298764228821,0.403244353357872
finetune,7,"biggrid50-goal(33,10)",1,"biggrid50-goal(9,31)",0.8187074065208435,0.19119860405551442
finetune,7,"biggrid50-goal(33,10)",2,"biggrid50-goal(15,31)",0.8207482695579529,0.12020067772174792
finetune,7,"biggrid50-goal(33,10)",3,"biggrid50-goal(9,24)",0.829591691493988,0.34595235273743674
finetune,7,"biggrid50-goal(33,10)",4,"biggrid50-goal(21,17)",0.7795917987823486,0.18796964742748662
finetune,7,"biggrid50-goal(33,10)",5,"biggrid50-goal(27,3)",0.8666665554046631,0.5912404544339064
finetune,7,"biggrid50-goal(33,10)",6,"biggrid50-goal(3,31)",0.7557822465896606,0.21444180671938623
finetune,7,"biggrid50-goal(33,10)",7,"biggrid50-goal(33,10)",0.9649658799171448,0.8085495792341397
finetune,8,"biggrid50-goal(27,45)",0,"biggrid50-goal(40,31)",0.8353740572929382,0.4391654302226249
finetune,8,"biggrid50-goal(27,45)",1,"biggrid50-goal(9,31)",0.8234692811965942,0.21244277521081698
finetune,8,"biggrid50-goal(27,45)",2,"biggrid50-goal(15,31)",0.8564624786376953,0.2954923575653623
finetune,8,"biggrid50-goal(27,45)",3,"biggrid50-goal(9,24)",0.8435373902320862,0.3994776269981328
finetune,8,"biggrid50-goal(27,45)",4,"biggrid50-goal(21,17)",0.761904776096344,0.12280692122978207
finetune,8,"biggrid50-goal(27,45)",5,"biggrid50-goal(27,3)",0.7238094806671143,0.15328437276327544
finetune,8,"biggrid50-goal(27,45)",6,"biggrid50-goal(3,31)",0.8153060674667358,0.4059079246915223
finetune,8,"biggrid50-goal(27,45)",7,"biggrid50-goal(33,10)",0.853741466999054,0.20074322924606106
finetune,8,"biggrid50-goal(27,45)",8,"biggrid50-goal(27,45)",0.7139455080032349,0.1722439439094656
finetune,9,"biggrid50-goal(21,45)",0,"biggrid50-goal(40,31)",0.8527209758758545,0.4982615329415293
finetune,9,"biggrid50-goal(21,45)",1,"biggrid50-goal(9,31)",0.8377550840377808,0.27617608642006825
finetune,9,"biggrid50-goal(21,45)",2,"biggrid50-goal(15,31)",0.8761904239654541,0.39232061627450804
finetune,9,"biggrid50-goal(21,45)",3,"biggrid50-goal(9,24)",0.8360543847084045,0.3707569489975993
finetune,9,"biggrid50-goal(21,45)",4,"biggrid50-goal(21,17)",0.7717686295509338,0.15914744011339943
finetune,9,"biggrid50-goal(21,45)",5,"biggrid50-goal(27,3)",0.7122448682785034,0.11783080956340963
finetune,9,"biggrid50-goal(21,45)",6,"biggrid50-goal(3,31)",0.8129251003265381,0.3982492339583732
finetune,9,"biggrid50-goal(21,45)",7,"biggrid50-goal(33,10)",0.829931914806366,0.07063153314076732
finetune,9,"biggrid50-goal(21,45)",8,"biggrid50-goal(27,45)",0.6931972503662109,0.11220469826613044
finetune,9,"biggrid50-goal(21,45)",9,"biggrid50-goal(21,45)",0.9367345571517944,0.7609249843344777
finetune,10,"biggrid50-goal(33,3)",0,"biggrid50-goal(40,31)",0.8027209639549255,0.32792546856778865
finetune,10,"biggrid50-goal(33,3)",1,"biggrid50-goal(9,31)",0.8102039694786072,0.1532621852636595
finetune,10,"biggrid50-goal(33,3)",2,"biggrid50-goal(15,31)",0.8044217228889465,0.04006708760736957
finetune,10,"biggrid50-goal(33,3)",3,"biggrid50-goal(9,24)",0.8425169587135315,0.3955610877181263
finetune,10,"biggrid50-goal(33,3)",4,"biggrid50-goal(21,17)",0.7925169467926025,0.23558862184783527
finetune,10,"biggrid50-goal(33,3)",5,"biggrid50-goal(27,3)",0.7867345213890076,0.34619329466409454
finetune,10,"biggrid50-goal(33,3)",6,"biggrid50-goal(3,31)",0.7700679898262024,0.26039375939218223
finetune,10,"biggrid50-goal(33,3)",7,"biggrid50-goal(33,10)",0.9884352087974548,0.93680206220221
finetune,10,"biggrid50-goal(33,3)",8,"biggrid50-goal(27,45)",0.6799319386482239,0.07381885774377048
finetune,10,"biggrid50-goal(33,3)",9,"biggrid50-goal(21,45)",0.7751700282096863,0.15038563538052016
finetune,10,"biggrid50-goal(33,3)",10,"biggrid50-goal(33,3)",0.9795917272567749,0.9274482307356209
finetune,11,"biggrid50-goal(21,24)",0,"biggrid50-goal(40,31)",0.8180271983146667,0.3800695305600843
finetune,11,"biggrid50-goal(21,24)",1,"biggrid50-goal(9,31)",0.8442176580429077,0.30500759451663134
finetune,11,"biggrid50-goal(21,24)",2,"biggrid50-goal(15,31)",0.862925112247467,0.3272121108753482
finetune,11,"biggrid50-goal(21,24)",3,"biggrid50-goal(9,24)",0.8979590535163879,0.6083545364826092
finetune,11,"biggrid50-goal(21,24)",4,"biggrid50-goal(21,17)",0.7979591488838196,0.25563884347519605
finetune,11,"biggrid50-goal(21,24)",5,"biggrid50-goal(27,3)",0.7588434219360352,0.26068771748249037
finetune,11,"biggrid50-goal(21,24)",6,"biggrid50-goal(3,31)",0.8823128342628479,0.6214439122554006
finetune,11,"biggrid50-goal(21,24)",7,"biggrid50-goal(33,10)",0.9482991695404053,0.7174712616721974
finetune,11,"biggrid50-goal(21,24)",8,"biggrid50-goal(27,45)",0.6952381134033203,0.11811034486802932
finetune,11,"biggrid50-goal(21,24)",9,"biggrid50-goal(21,45)",0.839455783367157,0.39331632912778064
finetune,11,"biggrid50-goal(21,24)",10,"biggrid50-goal(33,3)",0.840135931968689,0.4316804208076357
finetune,11,"biggrid50-goal(21,24)",11,"biggrid50-goal(21,24)",0.9013605117797852,0.5109612151619234
finetune,12,"biggrid50-goal(21,3)",0,"biggrid50-goal(40,31)",0.7993196249008179,0.3163380571688948
