iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
70,581632,145408,80,448.4,2.413,,-0.0204,0.121,2.7367,0.0064,0.3195
71,589824,147456,80,451.5,2.413,,-0.0225,0.1684,2.7011,0.00736,0.3391
72,598016,149504,80,454.6,2.413,,-0.0203,0.2381,2.6819,0.00798,0.3491
73,606208,151552,80,457.7,2.413,,-0.0208,0.1342,2.6809,0.00611,0.3168
74,614400,153600,80,460.8,2.413,,-0.0242,0.1078,2.6695,0.00668,0.3287
75,622592,155648,80,463.9,2.413,,-0.0207,0.0983,2.7111,0.00711,0.3516
76,630784,157696,80,467.0,2.413,,-0.0183,0.1556,2.6901,0.00776,0.373
77,638976,159744,80,470.2,2.413,,-0.0232,0.1592,2.7045,0.00665,0.3152
78,647168,161792,80,473.3,2.413,,-0.0247,0.1095,2.6854,0.00805,0.3518
79,655360,163840,80,476.5,2.413,,-0.0244,0.1507,2.6982,0.00808,0.364
80,663552,165888,80,479.6,2.413,,-0.0274,0.1357,2.7054,0.0074,0.3439
81,671744,167936,80,482.7,2.413,,-0.0246,0.1487,2.6723,0.00846,0.3734
82,679936,169984,80,485.9,2.413,,-0.0178,0.1798,2.6764,0.00845,0.3806
83,688128,172032,96,489.3,2.354,,-0.0246,0.1401,2.6759,0.00845,0.356
84,696320,174080,96,492.3,2.354,,-0.0262,0.0908,2.7337,0.00886,0.3756
85,704512,176128,96,495.4,2.354,,-0.026,0.1085,2.7291,0.00843,0.3689
86,712704,178176,96,498.5,2.354,,-0.0285,0.0953,2.6932,0.01036,0.4065
87,720896,180224,96,501.6,2.354,,-0.0269,0.137,2.7249,0.00929,0.3989
88,729088,182272,96,504.8,2.354,,-0.0299,0.0977,2.7221,0.00934,0.403
89,737280,184320,96,507.9,2.354,,-0.0267,0.1113,2.7176,0.00901,0.3845
90,745472,186368,96,511.0,2.354,,-0.0306,0.118,2.7192,0.00927,0.3966
91,753664,188416,96,514.2,2.354,,-0.0275,0.1193,2.6832,0.00987,0.4059
92,761856,190464,96,517.3,2.354,,-0.0281,0.1147,2.7179,0.00986,0.4163
93,770048,192512,96,520.4,2.354,,-0.0295,0.1172,2.6947,0.01067,0.4064
94,778240,194560,96,523.6,2.354,,-0.0257,0.1691,2.6721,0.01001,0.3975
95,786432,196608,96,526.7,2.354,,-0.0257,0.1357,2.6758,0.01071,0.4139
96,794624,198656,96,529.8,2.354,,-0.0286,0.178,2.6702,0.01039,0.4113
97,802816,200704,112,533.2,2.69,,-0.0233,0.1573,2.6444,0.01172,0.4337
98,811008,202752,112,536.3,2.69,,-0.022,0.1509,2.6595,0.01193,0.4452
99,819200,204800,112,539.4,2.69,,-0.0298,0.1625,2.6493,0.01043,0.4196
100,827392,206848,112,769.2,2.69,-11.149999618530273,-0.0272,0.1379,2.6623,0.0101,0.4003
101,835584,208896,112,772.3,2.69,,-0.0262,0.109,2.637,0.01197,0.432
102,843776,210944,112,775.4,2.69,,-0.0277,0.1084,2.5788,0.0122,0.4437
103,851968,212992,112,778.6,2.69,,-0.0307,0.1226,2.576,0.01178,0.4468
104,860160,215040,112,781.7,2.69,,-0.0246,0.1335,2.5868,0.01152,0.4246
105,868352,217088,112,784.8,2.69,,-0.0296,0.1452,2.6015,0.0113,0.4435
106,876544,219136,112,788.0,2.69,,-0.0298,0.1069,2.6044,0.01243,0.437
107,884736,221184,112,791.1,2.69,,-0.0281,0.1336,2.6237,0.01265,0.455
108,892928,223232,112,794.2,2.69,,-0.028,0.1214,2.6428,0.01118,0.4379
109,901120,225280,112,797.4,2.69,,-0.0281,0.2299,2.5893,0.0114,0.415
110,909312,227328,112,800.5,2.69,,-0.0275,0.1351,2.5947,0.01142,0.4327
111,917504,229376,128,803.9,3.48,,-0.0316,0.1206,2.5614,0.01386,0.4534
112,925696,231424,128,807.0,3.48,,-0.0302,0.1269,2.5603,0.01219,0.4335
113,933888,233472,128,810.1,3.48,,-0.0238,0.1858,2.5665,0.01246,0.4469
114,942080,235520,128,813.1,3.48,,-0.0263,0.1424,2.5801,0.01026,0.4161
115,950272,237568,128,816.3,3.48,,-0.0297,0.1169,2.5595,0.01086,0.4043
116,958464,239616,128,819.4,3.48,,-0.0292,0.1112,2.5856,0.01161,0.4174
117,966656,241664,128,822.5,3.48,,-0.0228,0.1458,2.5758,0.01113,0.4277
118,974848,243712,128,825.6,3.48,,-0.0252,0.186,2.5977,0.01028,0.4045
119,983040,245760,128,828.8,3.48,,-0.0265,0.202,2.551,0.01346,0.4471
120,991232,247808,128,831.9,3.48,,-0.027,0.1313,2.549,0.01201,0.4451
121,999424,249856,128,835.0,3.48,,-0.0281,0.1438,2.5581,0.01076,0.41
122,1007616,251904,128,838.1,3.48,,-0.0295,0.1689,2.5494,0.01257,0.4352
123,1015808,253952,128,841.3,3.48,,-0.0249,0.1548,2.5394,0.01264,0.4381
124,1024000,256000,128,844.4,3.48,,-0.0279,0.1167,2.5413,0.01166,0.432
125,1032192,258048,144,847.8,3.66,,-0.0291,0.1058,2.5408,0.01218,0.4357
126,1040384,260096,144,850.9,3.66,,-0.0279,0.0856,2.5333,0.01115,0.4254
127,1048576,262144,144,853.9,3.66,,-0.0306,0.0924,2.5429,0.01223,0.4353
128,1056768,264192,144,857.0,3.66,,-0.0306,0.1184,2.5218,0.01112,0.4294
129,1064960,266240,144,860.1,3.66,,-0.0289,0.0803,2.4481,0.01415,0.4714
130,1073152,268288,144,863.2,3.66,,-0.0253,0.0802,2.5239,0.01376,0.4592
131,1081344,270336,144,866.4,3.66,,-0.0275,0.0988,2.4942,0.01172,0.4344
132,1089536,272384,144,869.5,3.66,,-0.031,0.1524,2.4893,0.01296,0.4559
133,1097728,274432,144,872.6,3.66,,-0.028,0.0992,2.4992,0.01257,0.4298
134,1105920,276480,144,875.8,3.66,,-0.0286,0.096,2.5386,0.01294,0.4342
135,1114112,278528,144,878.9,3.66,,-0.0249,0.0784,2.5348,0.01483,0.4686
136,1122304,280576,144,882.0,3.66,,-0.0296,0.1256,2.5135,0.01254,0.4343
137,1130496,282624,144,885.1,3.66,,-0.0288,0.144,2.4939,0.01356,0.4717
138,1138688,284672,144,888.3,3.66,,-0.0297,0.0733,2.556,0.01256,0.4495
139,1146880,286720,160,891.6,3.58,,-0.0303,0.1209,2.5678,0.01372,0.449
140,1155072,288768,160,894.7,3.58,,-0.0293,0.1194,2.582,0.01247,0.439
141,1163264,290816,160,897.8,3.58,,-0.0306,0.1177,2.5895,0.01284,0.4417
142,1171456,292864,160,900.9,3.58,,-0.0303,0.1142,2.5298,0.01282,0.4437
143,1179648,294912,160,904.0,3.58,,-0.0276,0.0956,2.501,0.0149,0.4696
144,1187840,296960,160,907.1,3.58,,-0.0324,0.0954,2.5011,0.01344,0.4618
145,1196032,299008,160,910.3,3.58,,-0.0323,0.1299,2.4968,0.01269,0.4475
146,1204224,301056,160,913.4,3.58,,-0.0313,0.1372,2.441,0.01432,0.4624
147,1212416,303104,160,916.5,3.58,,-0.0311,0.1541,2.4651,0.01438,0.4586
148,1220608,305152,160,919.6,3.58,,-0.0311,0.0846,2.4585,0.01454,0.4532
149,1228800,307200,160,922.8,3.58,,-0.0294,0.1233,2.4716,0.016,0.468
150,1236992,309248,160,925.9,3.58,,-0.0315,0.1305,2.4758,0.0147,0.4692
151,1245184,311296,160,929.0,3.58,,-0.0269,0.2321,2.4952,0.01622,0.4735
152,1253376,313344,160,932.2,3.58,,-0.0253,0.1624,2.5107,0.01772,0.5007
153,1261568,315392,176,935.5,3.89,,-0.0304,0.0909,2.5051,0.01517,0.4763
154,1269760,317440,176,938.6,3.89,,-0.0307,0.1047,2.5445,0.01345,0.452
155,1277952,319488,176,941.7,3.89,,-0.0338,0.1042,2.5227,0.01442,0.4662
