method,task,task_name,phase,iter,frames_total,raw,normalized
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,10,10240,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,20,20480,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,30,30720,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,40,40960,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,50,51200,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,60,61440,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,70,71680,0.8285714387893677,0.5029585614749827
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,80,81920,0.8295917510986328,0.5059168637226392
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,90,92160,0.8540815114974976,0.5769226847586603
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,100,102400,0.8602040410041809,0.5946743992449918
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,110,112640,0.8602040410041809,0.5946743992449918
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,120,122880,0.8642856478691101,0.6065086451449228
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,130,133120,0.9999998807907104,0.999999654363565
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,140,143360,0.9397957921028137,0.8254434040211689
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,150,153600,0.8877549171447754,0.6745556454786348
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,160,163840,0.8714284896850586,0.6272186618789107
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,170,174080,0.8775509595870972,0.6449702035470248
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,180,184320,0.948979377746582,0.8520703708869048
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,190,194560,0.9306120872497559,0.7988160915189978
cka_rl,0,"biggrid50-goal(40,31)",cka_rl,200,204800,0.9061223268508911,0.7278102704829768
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,10,215040,0.8561223745346069,0.34009333249496293
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,20,225280,0.9551018476486206,0.7940708987968473
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,30,235520,0.9683672785758972,0.8549138984496527
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,40,245760,0.9999998807907104,0.999999453236702
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,50,256000,0.9999998807907104,0.999999453236702
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,60,266240,0.9724488258361816,0.873634253627091
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,70,276480,0.974489688873291,0.8829948412882836
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,80,286720,0.928571343421936,0.6723865397811306
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,90,296960,0.9520406723022461,0.7800305640683564
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,100,307200,0.951020359992981,0.775350817001058
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,110,317440,0.9999998807907104,0.999999453236702
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,120,327680,0.9999998807907104,0.999999453236702
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,130,337920,0.9255101084709167,0.6583459316709906
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,140,348160,0.9877550005912781,0.943837294177791
cka_rl,1,"biggrid50-goal(9,31)",cka_rl,150,358400,0.9867346882820129,0.9391575471104927
cka_rl,2,"biggrid50-goal(15,31)",cka_rl,10,368640,0.9755101203918457,0.8864349161940915
cka_rl,2,"biggrid50-goal(15,31)",cka_rl,20,378880,0.9867345690727234,0.9384852110715951
cka_rl,2,"biggrid50-goal(15,31)",cka_rl,30,389120,0.9877550005912781,0.9432171816968924
cka_rl,2,"biggrid50-goal(15,31)",cka_rl,40,399360,0.9887754321098328,0.9479491523221897
cka_rl,2,"biggrid50-goal(15,31)",cka_rl,50,409600,0.9765305519104004,0.8911668868193888
