method,after_task,after_task_name,eval_task,eval_task_name,raw,normalized
finetune,0,"biggrid50-goal(40,31)",0,"biggrid50-goal(40,31)",0.938775360584259,0.8224847561370774
finetune,1,"biggrid50-goal(9,31)",0,"biggrid50-goal(40,31)",0.7534013390541077,0.28500973052973794
finetune,1,"biggrid50-goal(9,31)",1,"biggrid50-goal(9,31)",0.9445577263832092,0.7457094117100296
finetune,2,"biggrid50-goal(15,31)",0,"biggrid50-goal(40,31)",0.7438775300979614,0.2573963172783481
finetune,2,"biggrid50-goal(15,31)",1,"biggrid50-goal(9,31)",0.9377549886703491,0.7145080907299016
finetune,2,"biggrid50-goal(15,31)",2,"biggrid50-goal(15,31)",0.93265300989151,0.6876968487342117
finetune,3,"biggrid50-goal(9,24)",0,"biggrid50-goal(40,31)",0.7204082012176514,0.1893491441264186
finetune,3,"biggrid50-goal(9,24)",1,"biggrid50-goal(9,31)",0.8846937417984009,0.4711382791718723
finetune,3,"biggrid50-goal(9,24)",2,"biggrid50-goal(15,31)",0.9261904358863831,0.6577284385077377
finetune,3,"biggrid50-goal(9,24)",3,"biggrid50-goal(9,24)",0.988775372505188,0.9326522912304356
finetune,4,"biggrid50-goal(21,17)",0,"biggrid50-goal(40,31)",0.7690475583076477,0.3303745126310243
finetune,4,"biggrid50-goal(21,17)",1,"biggrid50-goal(9,31)",0.9180270433425903,0.6240242325493659
finetune,4,"biggrid50-goal(21,17)",2,"biggrid50-goal(15,31)",0.8387755155563354,0.2523657780125336
finetune,4,"biggrid50-goal(21,17)",3,"biggrid50-goal(9,24)",0.883673369884491,0.30204080172948694
finetune,4,"biggrid50-goal(21,17)",4,"biggrid50-goal(21,17)",0.777550995349884,0.20341036817837785
finetune,5,"biggrid50-goal(27,3)",0,"biggrid50-goal(40,31)",0.7846938371658325,0.3757394675505282
finetune,5,"biggrid50-goal(27,3)",1,"biggrid50-goal(9,31)",0.8465985059738159,0.29641131909379453
finetune,5,"biggrid50-goal(27,3)",2,"biggrid50-goal(15,31)",0.8238094449043274,0.18296473990883771
finetune,5,"biggrid50-goal(27,3)",3,"biggrid50-goal(9,24)",0.8374149203300476,0.024490336008983603
finetune,5,"biggrid50-goal(27,3)",4,"biggrid50-goal(21,17)",0.7765305638313293,0.19975620407481987
finetune,5,"biggrid50-goal(27,3)",5,"biggrid50-goal(27,3)",0.9057821035385132,0.6690554397889109
finetune,6,"biggrid50-goal(3,31)",0,"biggrid50-goal(40,31)",0.7370747923851013,0.23767240129357892
finetune,6,"biggrid50-goal(3,31)",1,"biggrid50-goal(9,31)",0.9309523701667786,0.6833073165130717
finetune,6,"biggrid50-goal(3,31)",2,"biggrid50-goal(15,31)",0.9142856597900391,0.6025233122799336
finetune,6,"biggrid50-goal(3,31)",3,"biggrid50-goal(9,24)",0.9659863114356995,0.7959180389134559
finetune,6,"biggrid50-goal(3,31)",4,"biggrid50-goal(21,17)",0.7931972742080688,0.25943967491599906
finetune,6,"biggrid50-goal(3,31)",5,"biggrid50-goal(27,3)",0.7370747327804565,0.07646328143270278
finetune,6,"biggrid50-goal(3,31)",6,"biggrid50-goal(3,31)",0.9816324710845947,0.9277101367815345
finetune,7,"biggrid50-goal(33,10)",0,"biggrid50-goal(40,31)",0.8353740572929382,0.5226821318233169
finetune,7,"biggrid50-goal(33,10)",1,"biggrid50-goal(9,31)",0.8435373306274414,0.2823709843653035
finetune,7,"biggrid50-goal(33,10)",2,"biggrid50-goal(15,31)",0.8112245202064514,0.12460561153119327
finetune,7,"biggrid50-goal(33,10)",3,"biggrid50-goal(9,24)",0.8316326141357422,-0.010203472206079311
finetune,7,"biggrid50-goal(33,10)",4,"biggrid50-goal(21,17)",0.7595238089561462,0.13885503427272955
finetune,7,"biggrid50-goal(33,10)",5,"biggrid50-goal(27,3)",0.8265305161476135,0.39068070717287245
finetune,7,"biggrid50-goal(33,10)",6,"biggrid50-goal(3,31)",0.8040815591812134,0.22891547611032512
finetune,7,"biggrid50-goal(33,10)",7,"biggrid50-goal(33,10)",0.9615644812583923,0.8509229451480793
finetune,8,"biggrid50-goal(27,45)",0,"biggrid50-goal(40,31)",0.8438774943351746,0.5473370700088327
finetune,8,"biggrid50-goal(27,45)",1,"biggrid50-goal(9,31)",0.874829888343811,0.4258968968449024
finetune,8,"biggrid50-goal(27,45)",2,"biggrid50-goal(15,31)",0.8819727301597595,0.45268098474741036
finetune,8,"biggrid50-goal(27,45)",3,"biggrid50-goal(9,24)",0.8734692931175232,0.24081639221730883
finetune,8,"biggrid50-goal(27,45)",4,"biggrid50-goal(21,17)",0.7697278261184692,0.17539560808748478
finetune,8,"biggrid50-goal(27,45)",5,"biggrid50-goal(27,3)",0.7309523820877075,0.05495825177734309
finetune,8,"biggrid50-goal(27,45)",6,"biggrid50-goal(3,31)",0.8190475702285767,0.2878178410676781
finetune,8,"biggrid50-goal(27,45)",7,"biggrid50-goal(33,10)",0.8751699924468994,0.5158309164951087
finetune,8,"biggrid50-goal(27,45)",8,"biggrid50-goal(27,45)",0.6955782771110535,0.13942327944438884
finetune,9,"biggrid50-goal(21,45)",0,"biggrid50-goal(40,31)",0.8051020503044128,0.4349112155048357
finetune,9,"biggrid50-goal(21,45)",1,"biggrid50-goal(9,31)",0.8510202765464783,0.3166921367236303
finetune,9,"biggrid50-goal(21,45)",2,"biggrid50-goal(15,31)",0.8809522986412048,0.447949014122113
finetune,9,"biggrid50-goal(21,45)",3,"biggrid50-goal(9,24)",0.8479591608047485,0.08775572606443376
finetune,9,"biggrid50-goal(21,45)",4,"biggrid50-goal(21,17)",0.7598639726638794,0.14007316012197055
finetune,9,"biggrid50-goal(21,45)",5,"biggrid50-goal(27,3)",0.6870747804641724,-0.09916377936303525
finetune,9,"biggrid50-goal(21,45)",6,"biggrid50-goal(3,31)",0.8268707394599915,0.31860782029017193
finetune,9,"biggrid50-goal(21,45)",7,"biggrid50-goal(33,10)",0.7843537926673889,0.16358871867309513
finetune,9,"biggrid50-goal(21,45)",8,"biggrid50-goal(27,45)",0.6870748400688171,0.11538471907552708
finetune,9,"biggrid50-goal(21,45)",9,"biggrid50-goal(21,45)",0.9812923669815063,0.9367811102693886
finetune,10,"biggrid50-goal(33,3)",0,"biggrid50-goal(40,31)",0.770408034324646,0.3343190884461171
finetune,10,"biggrid50-goal(33,3)",1,"biggrid50-goal(9,31)",0.8289116024971008,0.21528886871939834
finetune,10,"biggrid50-goal(33,3)",2,"biggrid50-goal(15,31)",0.8142856359481812,0.13880069420662514
finetune,10,"biggrid50-goal(33,3)",3,"biggrid50-goal(9,24)",0.8159863352775574,-0.10408106701761852
finetune,10,"biggrid50-goal(33,3)",4,"biggrid50-goal(21,17)",0.7727891206741333,0.18635810039815875
finetune,10,"biggrid50-goal(33,3)",5,"biggrid50-goal(27,3)",0.8040816187858582,0.31182795473802183
finetune,10,"biggrid50-goal(33,3)",6,"biggrid50-goal(3,31)",0.8105441331863403,0.2543505029460801
finetune,10,"biggrid50-goal(33,3)",7,"biggrid50-goal(33,10)",0.9316326379776001,0.734828478657652
finetune,10,"biggrid50-goal(33,3)",8,"biggrid50-goal(27,45)",0.668707549571991,0.06346180611370429
finetune,10,"biggrid50-goal(33,3)",9,"biggrid50-goal(21,45)",0.7925168871879578,0.2988502598451826
finetune,10,"biggrid50-goal(33,3)",10,"biggrid50-goal(33,3)",0.9404760003089905,0.7741927533439877
finetune,11,"biggrid50-goal(21,24)",0,"biggrid50-goal(40,31)",0.8102039694786072,0.44970376365242315
finetune,11,"biggrid50-goal(21,24)",1,"biggrid50-goal(9,31)",0.8588435053825378,0.3525740249160035
finetune,11,"biggrid50-goal(21,24)",2,"biggrid50-goal(15,31)",0.8659864068031311,0.3785488052188771
finetune,11,"biggrid50-goal(21,24)",3,"biggrid50-goal(9,24)",0.8670068383216858,0.2020416957984125
finetune,11,"biggrid50-goal(21,24)",4,"biggrid50-goal(21,17)",0.7690475583076477,0.17295956983316776
finetune,11,"biggrid50-goal(21,24)",5,"biggrid50-goal(27,3)",0.775850236415863,0.21266396601101548
finetune,11,"biggrid50-goal(21,24)",6,"biggrid50-goal(3,31)",0.8506802320480347,0.4123158509358792
finetune,11,"biggrid50-goal(21,24)",7,"biggrid50-goal(33,10)",0.9333332777023315,0.7414246264352204
finetune,11,"biggrid50-goal(21,24)",8,"biggrid50-goal(27,45)",0.6795917749404907,0.0942306713724713
finetune,11,"biggrid50-goal(21,24)",9,"biggrid50-goal(21,45)",0.8738093972206116,0.5735628449487349
finetune,11,"biggrid50-goal(21,24)",10,"biggrid50-goal(33,3)",0.923129141330719,0.7083865829867019
finetune,11,"biggrid50-goal(21,24)",11,"biggrid50-goal(21,24)",0.9105441570281982,0.5645692693518645
finetune,12,"biggrid50-goal(21,3)",0,"biggrid50-goal(40,31)",0.8081632256507874,0.44378681352067517
finetune,12,"biggrid50-goal(21,3)",1,"biggrid50-goal(9,31)",0.8544217348098755,0.33229320728616774
finetune,12,"biggrid50-goal(21,3)",2,"biggrid50-goal(15,31)",0.8204081058502197,0.16719196515810228
finetune,12,"biggrid50-goal(21,3)",3,"biggrid50-goal(9,24)",0.8612244129180908,0.16734717232820912
finetune,12,"biggrid50-goal(21,3)",4,"biggrid50-goal(21,17)",0.7574828863143921,0.13154649262144866
finetune,12,"biggrid50-goal(21,3)",5,"biggrid50-goal(27,3)",0.7836734056472778,0.24014319658167257
finetune,12,"biggrid50-goal(21,3)",6,"biggrid50-goal(3,31)",0.8510202765464783,0.4136541785026355
finetune,12,"biggrid50-goal(21,3)",7,"biggrid50-goal(33,10)",0.9214285016059875,0.6952504360712094
finetune,12,"biggrid50-goal(21,3)",8,"biggrid50-goal(27,45)",0.6778911352157593,0.08942309409688418
finetune,12,"biggrid50-goal(21,3)",9,"biggrid50-goal(21,45)",0.8673468232154846,0.551723804541958
finetune,12,"biggrid50-goal(21,3)",10,"biggrid50-goal(33,3)",0.9221087098121643,0.7045155253830131
finetune,12,"biggrid50-goal(21,3)",11,"biggrid50-goal(21,24)",0.9095237851142883,0.5596025587017096
finetune,12,"biggrid50-goal(21,3)",12,"biggrid50-goal(21,3)",0.8619046807289124,0.5548243098432257
finetune,13,"biggrid50-goal(3,17)",0,"biggrid50-goal(40,31)",0.7210884094238281,0.19132134562485623
finetune,13,"biggrid50-goal(3,17)",1,"biggrid50-goal(9,31)",0.8863944411277771,0.4789386777623165
finetune,13,"biggrid50-goal(3,17)",2,"biggrid50-goal(15,31)",0.8785713911056519,0.4369082099966749
finetune,13,"biggrid50-goal(3,17)",3,"biggrid50-goal(9,24)",0.9680271148681641,0.8081628492903775
finetune,13,"biggrid50-goal(3,17)",4,"biggrid50-goal(21,17)",0.7921768426895142,0.25578551081244105
finetune,13,"biggrid50-goal(3,17)",5,"biggrid50-goal(27,3)",0.724829912185669,0.033452803394041206
finetune,13,"biggrid50-goal(3,17)",6,"biggrid50-goal(3,31)",0.9683671593666077,0.8755012863662073
finetune,13,"biggrid50-goal(3,17)",7,"biggrid50-goal(33,10)",0.8455781936645508,0.4010553559023062
finetune,13,"biggrid50-goal(3,17)",8,"biggrid50-goal(27,45)",0.6738094687461853,0.07788453794046571
finetune,13,"biggrid50-goal(3,17)",9,"biggrid50-goal(21,45)",0.7976189255714417,0.31609162873711877
finetune,13,"biggrid50-goal(3,17)",10,"biggrid50-goal(33,3)",0.8442175388336182,0.4090315029923818
finetune,13,"biggrid50-goal(3,17)",11,"biggrid50-goal(21,24)",0.8921768069267273,0.475165286235025
finetune,13,"biggrid50-goal(3,17)",12,"biggrid50-goal(21,3)",0.7993196249008179,0.35306985814396813
