global_step,episodic_return
162825,21.0
162888,20.0
166536,16.0
166592,23.0
166760,19.0
166832,20.0
166880,23.0
166904,22.0
166905,24.0
166968,22.0
170616,15.0
170656,19.0
170808,23.0
170888,22.0
170952,19.0
170953,19.0
170976,22.0
171056,22.0
174704,20.0
174744,19.0
174888,17.0
174928,19.0
174992,20.0
175032,22.0
175040,17.0
175144,21.0
178792,22.0
178800,21.0
178968,20.0
178984,19.0
179072,20.0
179073,22.0
179088,21.0
179200,21.0
182856,17.0
182888,21.0
183024,18.0
183032,26.0
183136,23.0
183144,22.0
183160,21.0
183280,19.0
186920,23.0
186984,23.0
187080,20.0
187088,25.0
187232,23.0
187240,22.0
187256,21.0
187376,20.0
191016,22.0
191040,23.0
191128,20.0
191144,25.0
191280,21.0
191304,20.0
191328,21.0
191424,21.0
195064,24.0
195096,20.0
195208,21.0
195240,18.0
195352,21.0
195376,25.0
195416,22.0
195496,24.0
199112,24.0
199168,24.0
199248,23.0
199288,23.0
199424,22.0
199456,22.0
199488,19.0
199568,20.0
203176,18.0
203224,23.0
203304,21.0
203384,24.0
203512,21.0
203528,20.0
203544,26.0
203616,25.0
207248,22.0
207288,23.0
207376,23.0
207432,18.0
207576,23.0
207584,23.0
207616,18.0
207688,23.0
211296,20.0
211384,25.0
211464,23.0
211496,22.0
211616,25.0
211672,21.0
211680,24.0
211752,19.0
215352,24.0
215440,22.0
215544,22.0
215576,21.0
215680,21.0
215728,22.0
215768,19.0
215808,20.0
219416,22.0
219496,21.0
219600,21.0
219648,24.0
219776,22.0
219808,21.0
219856,21.0
219904,25.0
223488,28.0
223568,25.0
223680,23.0
223744,18.0
223864,21.0
223872,23.0
223896,20.0
223984,24.0
227536,21.0
227640,23.0
227752,24.0
227824,20.0
227912,23.0
227913,23.0
227960,22.0
228064,24.0
231600,22.0
231688,19.0
231824,18.0
231888,23.0
231952,23.0
232000,22.0
232024,22.0
232104,23.0
235640,23.0
235784,21.0
235920,24.0
235960,22.0
235992,25.0
236088,26.0
236096,25.0
236160,21.0
239736,22.0
239864,22.0
240000,20.0
240016,24.0
240064,20.0
240128,22.0
240192,20.0
240200,22.0
243800,25.0
243952,23.0
244080,23.0
244096,23.0
244104,25.0
244168,24.0
244272,25.0
244288,24.0
247864,16.0
248024,24.0
248152,21.0
248168,27.0
248184,21.0
248256,23.0
248336,20.0
248352,27.0
251912,21.0
252112,20.0
252208,19.0
252232,23.0
252248,22.0
252328,22.0
252384,25.0
252400,23.0
256000,26.0
256168,22.0
256264,24.0
256296,20.0
256304,21.0
256392,19.0
256472,23.0
256473,21.0
260064,22.0
260208,22.0
260328,23.0
260344,23.0
260376,22.0
260440,26.0
260520,22.0
260552,24.0
264136,22.0
264288,21.0
264408,20.0
264424,20.0
264456,22.0
264536,25.0
264600,18.0
264616,22.0
268192,25.0
268376,24.0
268472,23.0
268480,23.0
268496,21.0
268576,23.0
268672,23.0
268673,24.0
272288,23.0
272416,20.0
272520,26.0
272521,28.0
272584,24.0
272672,21.0
272712,23.0
272720,24.0
276360,22.0
276464,22.0
276560,23.0
276616,22.0
276632,20.0
276752,21.0
276792,22.0
276816,17.0
280448,20.0
280544,24.0
280656,21.0
280688,22.0
280704,24.0
280840,22.0
280848,23.0
280864,23.0
284528,22.0
284640,21.0
284696,22.0
284728,22.0
284752,20.0
284880,23.0
284928,21.0
284936,21.0
288600,24.0
288688,23.0
288744,22.0
288792,23.0
288840,24.0
288944,25.0
288976,20.0
288984,21.0
292648,22.0
292776,23.0
292816,24.0
292840,23.0
292920,21.0
293000,21.0
293024,23.0
293048,25.0
296744,22.0
296832,21.0
296880,18.0
296888,24.0
297000,21.0
297064,21.0
297104,20.0
297128,21.0
300800,21.0
300904,19.0
300928,23.0
300976,23.0
301056,18.0
301144,20.0
301152,20.0
301192,22.0
304848,24.0
304960,24.0
305024,21.0
305032,22.0
305104,22.0
305216,26.0
305248,20.0
305256,23.0
308920,24.0
309024,25.0
309080,23.0
309088,23.0
309152,22.0
309304,23.0
309312,24.0
309336,22.0
313016,27.0
313064,25.0
313144,25.0
313184,24.0
313240,24.0
313368,23.0
313400,22.0
313408,22.0
317104,22.0
317152,24.0
317232,21.0
317280,26.0
317336,26.0
317432,22.0
317456,26.0
317480,24.0
321152,20.0
321200,25.0
321272,25.0
321320,20.0
321432,25.0
321496,27.0
321512,24.0
321568,28.0
325216,25.0
325248,20.0
325320,24.0
325368,23.0
325520,25.0
325560,21.0
325568,23.0
325608,25.0
329288,23.0
329312,22.0
329368,24.0
329448,22.0
329560,28.0
329608,21.0
329632,26.0
329672,24.0
333344,21.0
333376,23.0
333424,22.0
333512,25.0
333640,22.0
333648,19.0
333680,26.0
333712,23.0
337408,22.0
337416,21.0
337512,22.0
337560,22.0
337712,25.0
337720,21.0
337721,25.0
337760,25.0
341472,23.0
341480,21.0
341592,24.0
341600,20.0
341768,21.0
341784,23.0
341785,24.0
341856,23.0
345536,22.0
345568,25.0
345656,23.0
345680,23.0
345808,23.0
345848,25.0
345872,26.0
345920,27.0
349584,26.0
349640,23.0
349752,22.0
349776,24.0
349872,24.0
349944,23.0
349952,22.0
349968,24.0
353680,23.0
353712,23.0
353800,25.0
353840,25.0
353944,25.0
353992,22.0
354016,24.0
354032,25.0
357768,26.0
357776,25.0
357840,26.0
357928,23.0
358008,25.0
358056,27.0
358080,23.0
358112,24.0
361824,20.0
361832,25.0
361896,23.0
362000,22.0
362064,22.0
362120,21.0
362136,18.0
362192,23.0
365896,24.0
365897,24.0
365992,24.0
366064,24.0
366120,22.0
366184,23.0
366192,22.0
366256,23.0
369960,27.0
369976,24.0
370048,25.0
370128,26.0
370184,25.0
370248,24.0
370256,28.0
370296,25.0
374008,24.0
374048,24.0
374120,23.0
374184,24.0
374272,23.0
374312,22.0
374336,22.0
374360,26.0
378088,24.0
378136,24.0
378168,23.0
378232,25.0
378344,27.0
378376,22.0
378392,27.0
378448,22.0
382168,24.0
382208,23.0
382264,27.0
382312,23.0
382416,20.0
382432,22.0
382472,25.0
382488,22.0
386224,26.0
386264,26.0
386344,22.0
386384,25.0
386464,26.0
386520,25.0
386528,27.0
386560,21.0
390264,25.0
390320,24.0
390392,25.0
390480,22.0
390504,25.0
390600,23.0
390608,25.0
390616,25.0
394320,25.0
394384,23.0
394464,25.0
394520,27.0
394592,25.0
394672,25.0
394673,26.0
394688,24.0
398376,25.0
398472,27.0
398512,23.0
398584,29.0
398688,28.0
398712,25.0
398728,26.0
398760,25.0
402464,23.0
402560,26.0
402608,26.0
402632,24.0
402776,24.0
402784,25.0
402808,26.0
402848,23.0
406552,24.0
406632,22.0
406680,26.0
406696,26.0
406848,26.0
406872,24.0
406888,27.0
406920,24.0
410592,23.0
410696,25.0
410736,27.0
410752,23.0
410920,24.0
410944,24.0
410976,25.0
411008,24.0
414632,25.0
414736,24.0
414792,28.0
414793,25.0
414968,23.0
415040,22.0
415041,25.0
415056,24.0
418696,23.0
418824,25.0
418864,27.0
418888,24.0
419064,28.0
419080,27.0
419136,25.0
419144,27.0
422768,25.0
422904,24.0
422960,19.0
422961,22.0
423112,25.0
423120,29.0
423184,25.0
423192,26.0
426816,26.0
426960,26.0
427024,26.0
427040,28.0
427184,24.0
427192,24.0
427264,26.0
427272,27.0
430872,21.0
431024,26.0
431064,24.0
431128,24.0
431224,24.0
431256,25.0
431344,23.0
431352,25.0
434944,25.0
435080,28.0
435136,26.0
435224,24.0
435296,25.0
435312,27.0
435408,24.0
435416,23.0
439016,23.0
439160,25.0
439184,20.0
439320,20.0
439368,23.0
439369,25.0
439480,24.0
439504,20.0
443112,29.0
443224,25.0
443280,26.0
443392,27.0
443416,21.0
443424,26.0
443568,28.0
443576,25.0
447168,30.0
447296,25.0
447360,26.0
447472,23.0
447473,24.0
447480,25.0
447632,28.0
447640,26.0
451216,26.0
451336,24.0
451416,28.0
451528,26.0
451536,25.0
451544,27.0
451720,27.0
451736,26.0
455304,27.0
455400,26.0
455456,26.0
455576,25.0
455592,27.0
455624,24.0
455792,28.0
455808,25.0
459384,23.0
459480,27.0
459496,21.0
459616,22.0
459672,23.0
459688,21.0
459840,23.0
459856,26.0
463472,28.0
463528,26.0
463584,30.0
463664,27.0
463736,27.0
463768,23.0
463888,25.0
463936,21.0
467552,30.0
467592,28.0
467648,27.0
467760,27.0
467808,24.0
467848,27.0
467952,28.0
468024,28.0
471600,26.0
471640,26.0
471696,28.0
471848,27.0
471888,29.0
471889,28.0
472008,27.0
472088,29.0
475664,30.0
475712,28.0
475744,23.0
475928,26.0
475952,25.0
475976,28.0
476088,25.0
476184,29.0
479752,27.0
479784,28.0
479800,24.0
479992,26.0
480032,28.0
480040,32.0
480128,27.0
480264,25.0
483808,26.0
483832,27.0
483856,27.0
484040,28.0
484104,28.0
484105,30.0
484224,28.0
484328,30.0
487856,25.0
487912,25.0
487952,29.0
488104,27.0
488184,28.0
488192,28.0
488320,27.0
488400,25.0
491944,26.0
491968,23.0
492008,30.0
492144,25.0
492240,27.0
492264,22.0
492392,26.0
492440,29.0
496000,21.0
496024,22.0
496072,23.0
496200,25.0
496328,23.0
496329,25.0
496480,22.0
496536,22.0
500064,24.0
500072,23.0
500128,23.0
500240,20.0
500408,27.0
500409,20.0
500544,21.0
500600,21.0
504152,20.0
504153,27.0
504200,28.0
504312,23.0
504464,23.0
504472,24.0
504608,22.0
504648,23.0
508216,25.0
508232,24.0
508248,27.0
508360,24.0
508512,22.0
508568,25.0
508664,24.0
508696,26.0
512280,24.0
512288,25.0
512328,27.0
512400,27.0
512576,27.0
512616,29.0
512760,28.0
512761,27.0
516320,21.0
516368,25.0
516400,22.0
516456,24.0
516640,25.0
516688,23.0
516824,25.0
516832,23.0
520416,22.0
520432,23.0
520496,23.0
520512,26.0
520696,20.0
520736,25.0
520880,27.0
520928,23.0
524472,25.0
524496,24.0
524560,27.0
524592,27.0
524760,27.0
524792,28.0
524952,26.0
524984,26.0
528520,30.0
528584,25.0
528608,30.0
528656,27.0
528848,30.0
528864,24.0
529024,25.0
529040,27.0
532576,26.0
532632,28.0
532672,24.0
532696,27.0
532896,26.0
532920,25.0
533072,25.0
533112,27.0
536624,27.0
536712,26.0
536744,26.0
536745,24.0
536960,25.0
536968,26.0
537144,26.0
537152,31.0
540720,26.0
540776,28.0
540808,30.0
540824,25.0
541024,25.0
541025,28.0
541208,28.0
541224,24.0
544768,23.0
544816,31.0
544856,22.0
544904,29.0
545096,29.0
545104,24.0
545264,27.0
545272,28.0
548864,30.0
548888,25.0
548928,24.0
548968,26.0
549160,28.0
549176,22.0
549344,23.0
549352,27.0
552952,30.0
552960,27.0
553016,30.0
553056,25.0
553224,27.0
553256,26.0
553424,22.0
553432,27.0
557008,25.0
557016,24.0
557080,25.0
557128,23.0
557288,26.0
557320,22.0
557480,24.0
557520,25.0
561056,22.0
561112,24.0
561168,27.0
561176,23.0
561360,25.0
561384,22.0
561568,24.0
561576,22.0
565120,27.0
565176,24.0
565240,28.0
565241,28.0
565416,22.0
565432,30.0
565632,22.0
565640,22.0
569176,27.0
569248,26.0
569288,28.0
569304,27.0
569504,24.0
569512,26.0
569672,24.0
569696,28.0
573256,26.0
573296,31.0
573368,29.0
573376,24.0
573544,29.0
573592,26.0
573760,30.0
573784,26.0
577296,27.0
577392,28.0
577432,29.0
577464,29.0
577632,27.0
577633,26.0
577848,29.0
577856,24.0
581368,26.0
581456,29.0
581472,30.0
581552,29.0
581696,26.0
581720,30.0
581920,28.0
581921,32.0
585416,23.0
585496,26.0
585568,29.0
585600,25.0
585768,28.0
585792,27.0
585960,26.0
586016,29.0
589480,28.0
589560,27.0
589648,28.0
589649,26.0
589832,29.0
589833,28.0
590024,28.0
590064,27.0
593544,26.0
593640,32.0
593688,29.0
593696,30.0
593912,25.0
593920,25.0
594112,27.0
594128,24.0
597600,25.0
597688,28.0
597768,27.0
597784,28.0
597968,28.0
597984,28.0
598168,28.0
598176,28.0
601672,30.0
601768,28.0
601832,26.0
601864,30.0
602048,27.0
602056,27.0
602264,25.0
602265,28.0
605720,30.0
605816,27.0
605904,27.0
605952,28.0
606088,29.0
606120,26.0
606304,27.0
606344,26.0
609792,23.0
609896,29.0
609952,28.0
610016,26.0
610136,23.0
610160,25.0
610352,28.0
610416,27.0
613856,32.0
613968,25.0
614040,27.0
614072,29.0
614200,28.0
614224,27.0
614424,26.0
614504,27.0
617920,30.0
618056,29.0
618088,26.0
618168,27.0
618272,27.0
618273,27.0
618520,24.0
618560,30.0
621992,22.0
622096,27.0
622128,30.0
622264,29.0
622320,29.0
622344,29.0
622600,29.0
622601,30.0
626040,18.0
626176,23.0
626177,21.0
626312,25.0
626408,20.0
626432,26.0
626640,23.0
626672,24.0
630096,27.0
630224,29.0
630240,29.0
630400,27.0
630448,29.0
630472,27.0
630680,28.0
630712,28.0
634184,28.0
634272,28.0
634280,30.0
634448,28.0
634504,27.0
634560,30.0
634768,28.0
634784,31.0
638232,30.0
638368,29.0
638369,25.0
638520,24.0
638576,30.0
638648,28.0
638816,27.0
638872,27.0
642296,26.0
642416,23.0
642424,24.0
642568,26.0
642672,25.0
642696,22.0
642880,29.0
642944,28.0
646360,29.0
646464,26.0
646488,27.0
646656,29.0
646752,27.0
646753,28.0
646976,27.0
647024,30.0
650432,27.0
650528,24.0
650560,31.0
650712,31.0
650800,28.0
650840,29.0
651032,30.0
651104,28.0
654472,27.0
654600,24.0
654632,25.0
654792,26.0
654840,22.0
654936,26.0
655104,26.0
655152,25.0
658544,28.0
658696,27.0
658704,29.0
658872,29.0
658880,28.0
659024,30.0
659192,30.0
659248,29.0
662592,29.0
662760,27.0
662784,27.0
662936,29.0
662976,31.0
663096,32.0
663280,29.0
663312,26.0
666640,27.0
666840,28.0
666848,27.0
667016,28.0
667040,29.0
667184,28.0
667320,26.0
667352,27.0
670720,30.0
670888,27.0
670936,27.0
671056,27.0
671112,27.0
671240,28.0
671400,29.0
671432,29.0
674800,28.0
674976,26.0
675016,30.0
675096,26.0
675184,29.0
675296,28.0
675480,28.0
675481,27.0
678872,29.0
679056,29.0
679088,26.0
679160,26.0
679256,29.0
679360,31.0
679560,30.0
679561,32.0
682968,27.0
683144,28.0
683152,28.0
683248,30.0
683344,30.0
683440,28.0
683608,29.0
683648,30.0
687040,30.0
687232,31.0
687233,28.0
687344,30.0
687400,30.0
687496,29.0
687656,28.0
687704,30.0
691080,28.0
691304,30.0
691305,32.0
691384,29.0
691440,31.0
691544,29.0
691696,32.0
691752,30.0
695160,22.0
695352,27.0
695368,23.0
695464,26.0
695488,23.0
695624,23.0
695776,29.0
695840,25.0
699232,30.0
699400,29.0
699440,25.0
699520,28.0
699544,31.0
699680,29.0
699864,30.0
699912,26.0
703272,28.0
703488,29.0
703512,25.0
703568,29.0
703592,25.0
703752,26.0
703952,31.0
704000,27.0
707360,28.0
707536,29.0
707560,29.0
707616,29.0
707648,29.0
707824,25.0
708040,29.0
708041,30.0
711424,29.0
711600,25.0
711616,23.0
711664,23.0
711696,26.0
711864,26.0
712104,25.0
712105,24.0
715464,30.0
715664,29.0
715672,30.0
715720,27.0
715784,32.0
715960,26.0
716160,31.0
716176,32.0
719552,29.0
719704,28.0
719720,29.0
719800,27.0
719864,28.0
720016,31.0
720208,26.0
720264,31.0
723648,29.0
723752,30.0
723816,30.0
723856,31.0
723936,28.0
724080,28.0
724280,32.0
724344,29.0
727736,25.0
727832,27.0
727880,23.0
727936,24.0
728008,20.0
728176,22.0
728376,21.0
728424,22.0
731816,27.0
731872,29.0
731960,28.0
732016,28.0
732056,30.0
732272,32.0
732416,31.0
732464,26.0
735896,24.0
735944,23.0
736048,27.0
736088,28.0
736104,24.0
736336,26.0
736464,27.0
736512,28.0
739960,31.0
739992,29.0
740120,33.0
740184,29.0
740200,30.0
740416,32.0
740520,31.0
740600,30.0
744040,27.0
744072,29.0
744208,24.0
744232,28.0
744280,26.0
744488,23.0
744616,28.0
744656,28.0
748088,29.0
748160,31.0
748304,27.0
748312,28.0
748368,29.0
748584,29.0
748704,30.0
748720,30.0
752168,30.0
752232,31.0
752376,28.0
752400,28.0
752424,30.0
752672,32.0
752784,28.0
752785,30.0
756248,29.0
756288,30.0
756424,31.0
756464,31.0
756488,29.0
756712,31.0
756864,28.0
756865,27.0
760344,28.0
760352,31.0
760480,31.0
760536,29.0
760544,30.0
760760,29.0
760912,28.0
760913,29.0
764400,28.0
764416,26.0
764544,29.0
764576,30.0
764600,29.0
764856,30.0
764968,30.0
764976,27.0
768440,30.0
768488,30.0
768624,28.0
768648,27.0
768664,30.0
768952,26.0
769032,28.0
769064,30.0
772536,28.0
772537,31.0
772704,31.0
772728,30.0
772744,31.0
773008,31.0
773080,27.0
773128,28.0
776600,30.0
776608,29.0
776760,25.0
776784,30.0
776785,27.0
777048,30.0
777152,30.0
777200,27.0
780656,30.0
780704,27.0
780824,29.0
780832,30.0
780840,32.0
781112,30.0
781192,31.0
781248,32.0
784704,28.0
784760,30.0
784896,29.0
784897,29.0
784904,28.0
785176,31.0
785280,30.0
785320,29.0
788776,27.0
788840,29.0
788984,30.0
788985,29.0
789000,29.0
789240,30.0
789328,30.0
789400,29.0
792872,28.0
792888,29.0
793040,31.0
793041,28.0
793080,25.0
793280,26.0
793368,29.0
793456,27.0
796936,28.0
796952,28.0
797104,29.0
797112,30.0
797152,27.0
797368,26.0
797408,28.0
797536,31.0
800976,29.0
801040,29.0
801160,31.0
801168,32.0
801240,28.0
801432,29.0
801504,29.0
801608,28.0
805056,28.0
805112,27.0
805216,29.0
805264,30.0
805304,30.0
805472,31.0
805584,29.0
805672,28.0
809152,29.0
809184,29.0
809256,32.0
809328,30.0
809384,29.0
809568,30.0
809680,26.0
809728,29.0
813192,28.0
813248,25.0
813320,31.0
813416,26.0
813448,28.0
813616,28.0
813768,30.0
813824,28.0
817272,30.0
817344,29.0
817384,30.0
817488,26.0
817512,27.0
817696,29.0
817856,27.0
817880,29.0
821320,31.0
821424,26.0
821464,31.0
821544,28.0
821608,29.0
821768,29.0
821904,27.0
821952,29.0
825384,32.0
825480,26.0
825504,26.0
825616,27.0
825696,29.0
825848,29.0
825960,28.0
826040,26.0
829440,27.0
829528,29.0
829552,30.0
829672,29.0
829752,27.0
829904,30.0
830048,31.0
830088,27.0
833528,23.0
833576,22.0
833624,21.0
833752,24.0
833824,25.0
834000,24.0
834128,24.0
834144,22.0
837584,31.0
837632,28.0
837712,27.0
837832,32.0
837864,29.0
838080,27.0
838184,29.0
838224,30.0
841672,29.0
841688,29.0
841768,29.0
841880,27.0
841960,27.0
842136,31.0
842264,28.0
842304,27.0
845736,29.0
845760,28.0
845824,28.0
845968,30.0
846016,30.0
846184,30.0
846344,29.0
846360,29.0
849800,29.0
849848,29.0
849872,28.0
850048,30.0
850056,29.0
850256,25.0
850392,29.0
850432,27.0
853864,28.0
853936,29.0
853937,32.0
854112,27.0
854152,26.0
854336,28.0
854464,29.0
854496,30.0
857912,32.0
857992,30.0
858008,29.0
858152,30.0
858208,26.0
858424,30.0
858528,29.0
858576,31.0
861992,30.0
862080,30.0
862104,31.0
862224,27.0
862272,33.0
862504,30.0
862584,30.0
862672,30.0
866040,28.0
866160,27.0
866192,31.0
866280,31.0
866328,29.0
866600,30.0
866656,25.0
866728,30.0
870112,26.0
870224,30.0
870280,31.0
870320,31.0
870416,31.0
870664,31.0
870744,32.0
870776,30.0
874192,26.0
874312,29.0
874344,32.0
874416,29.0
874464,27.0
874712,29.0
874816,29.0
874848,30.0
878248,30.0
878400,32.0
878440,31.0
878472,30.0
878504,32.0
878808,30.0
878880,31.0
878928,28.0
882320,30.0
882448,32.0
882496,30.0
882520,30.0
882560,29.0
882864,31.0
882920,30.0
882992,31.0
886408,25.0
886528,26.0
886592,24.0
886608,26.0
886616,22.0
886920,23.0
886960,25.0
887040,24.0
890464,30.0
890608,28.0
890648,27.0
890680,30.0
890704,30.0
890992,28.0
891048,29.0
891120,31.0
894560,31.0
894664,31.0
894704,30.0
894744,29.0
894768,31.0
895032,30.0
895120,23.0
895168,29.0
898616,30.0
898712,32.0
898752,29.0
898792,31.0
898864,31.0
899088,30.0
899192,30.0
899224,32.0
902656,29.0
902752,31.0
902848,30.0
902872,27.0
902912,30.0
903136,30.0
903248,29.0
903320,30.0
906728,25.0
906808,26.0
906928,25.0
906960,24.0
906992,25.0
907200,21.0
907344,23.0
907392,29.0
910776,32.0
910848,30.0
911000,30.0
911040,30.0
911072,27.0
911280,32.0
911424,29.0
911480,29.0
914856,30.0
914888,30.0
915072,30.0
915112,30.0
915120,28.0
915328,28.0
915496,28.0
915528,30.0
918904,29.0
918968,29.0
919136,28.0
919176,33.0
919192,26.0
919392,28.0
919552,30.0
919624,29.0
922976,29.0
923040,28.0
923184,30.0
923216,26.0
923256,29.0
923440,29.0
923600,30.0
923704,29.0
927016,30.0
927136,28.0
927240,31.0
927288,30.0
927320,28.0
927496,31.0
927656,32.0
927784,33.0
931096,24.0
931224,25.0
931336,26.0
931344,23.0
931416,24.0
931576,25.0
931712,25.0
931856,25.0
935144,24.0
935272,26.0
935408,25.0
935432,27.0
935480,25.0
935640,27.0
935768,26.0
935952,27.0
939200,31.0
939328,30.0
939456,30.0
939488,28.0
939560,30.0
939728,30.0
939808,30.0
940008,30.0
943256,30.0
943408,31.0
943544,28.0
943545,30.0
943640,29.0
943792,33.0
943872,30.0
944064,30.0
947328,28.0
947472,31.0
947584,31.0
947608,31.0
947720,31.0
947832,32.0
947912,30.0
948112,29.0
951368,26.0
951552,28.0
951672,25.0
951680,25.0
951816,26.0
951872,26.0
952000,25.0
952192,25.0
955432,30.0
955600,31.0
955752,33.0
955753,33.0
955856,31.0
955968,32.0
956096,31.0
956240,28.0
959520,29.0
959696,30.0
959792,30.0
959800,31.0
959928,29.0
960064,30.0
960176,32.0
960312,30.0
963592,27.0
963736,25.0
963856,25.0
963864,27.0
963992,27.0
964152,27.0
964272,23.0
964368,26.0
967672,30.0
967800,31.0
967912,32.0
967952,31.0
968072,31.0
968240,32.0
968344,30.0
968424,30.0
971736,30.0
971864,33.0
971976,30.0
972008,30.0
972160,31.0
972296,31.0
972424,32.0
972512,30.0
975776,26.0
975952,28.0
976056,25.0
976072,25.0
976224,26.0
976344,25.0
976512,28.0
976560,29.0
979840,30.0
980048,27.0
980120,30.0
980121,31.0
980272,31.0
980408,29.0
980568,32.0
980648,31.0
983888,31.0
984120,29.0
984192,30.0
984200,31.0
984352,30.0
984456,28.0
984640,31.0
984704,31.0
987944,30.0
988192,30.0
988248,32.0
988256,31.0
988408,30.0
988528,29.0
988712,30.0
988800,29.0
992040,26.0
992272,25.0
992312,23.0
992320,25.0
992472,28.0
992624,26.0
992768,25.0
992840,25.0
996128,32.0
996336,30.0
996360,30.0
996368,31.0
996536,31.0
996680,30.0
996864,28.0
996912,32.0
