method,task,task_name,phase,iter,frames_total,raw,normalized
baseline,0,"biggrid50-goal(40,31)",task1,10,10240,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,20,20480,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,30,30720,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,40,40960,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,50,51200,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,60,61440,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,70,71680,0.8285714387893677,0.5029585614749827
baseline,0,"biggrid50-goal(40,31)",task1,80,81920,0.8295917510986328,0.5059168637226392
baseline,0,"biggrid50-goal(40,31)",task1,90,92160,0.8540815114974976,0.5769226847586603
baseline,0,"biggrid50-goal(40,31)",task1,100,102400,0.8602040410041809,0.5946743992449918
baseline,0,"biggrid50-goal(40,31)",task1,110,112640,0.8602040410041809,0.5946743992449918
baseline,0,"biggrid50-goal(40,31)",task1,120,122880,0.8642856478691101,0.6065086451449228
baseline,0,"biggrid50-goal(40,31)",task1,130,133120,0.9999998807907104,0.999999654363565
baseline,0,"biggrid50-goal(40,31)",task1,140,143360,0.9397957921028137,0.8254434040211689
baseline,0,"biggrid50-goal(40,31)",task1,150,153600,0.8877549171447754,0.6745556454786348
baseline,0,"biggrid50-goal(40,31)",task1,160,163840,0.8714284896850586,0.6272186618789107
baseline,0,"biggrid50-goal(40,31)",task1,170,174080,0.8775509595870972,0.6449702035470248
baseline,0,"biggrid50-goal(40,31)",task1,180,184320,0.948979377746582,0.8520703708869048
baseline,0,"biggrid50-goal(40,31)",task1,190,194560,0.9306120872497559,0.7988160915189978
baseline,0,"biggrid50-goal(40,31)",task1,200,204800,0.9061223268508911,0.7278102704829768
baseline,1,"biggrid50-goal(9,31)",task1,10,215040,0.8928570747375488,0.508580083053345
baseline,1,"biggrid50-goal(9,31)",task1,20,225280,0.8897958993911743,0.4945397483248539
baseline,1,"biggrid50-goal(9,31)",task1,30,235520,0.8928570747375488,0.508580083053345
baseline,1,"biggrid50-goal(9,31)",task1,40,245760,0.8897958993911743,0.4945397483248539
baseline,1,"biggrid50-goal(9,31)",task1,50,256000,0.8897958993911743,0.4945397483248539
baseline,1,"biggrid50-goal(9,31)",task1,60,266240,0.8897958993911743,0.4945397483248539
baseline,1,"biggrid50-goal(9,31)",task1,70,276480,0.8897958993911743,0.4945397483248539
baseline,1,"biggrid50-goal(9,31)",task1,80,286720,0.8918366432189941,0.5038997892227486
baseline,1,"biggrid50-goal(9,31)",task1,90,296960,0.9357142448425293,0.705148049832007
baseline,1,"biggrid50-goal(9,31)",task1,100,307200,0.9173467755317688,0.620904127789518
baseline,1,"biggrid50-goal(9,31)",task1,110,317440,0.9234693646430969,0.648985890773096
baseline,1,"biggrid50-goal(9,31)",task1,120,327680,0.9346938133239746,0.7004677560014106
baseline,1,"biggrid50-goal(9,31)",task1,130,337920,0.9673468470573425,0.8502336046190564
baseline,1,"biggrid50-goal(9,31)",task1,140,348160,0.9408162832260132,0.7285489722216907
baseline,1,"biggrid50-goal(9,31)",task1,150,358400,0.9663264155387878,0.84555331078846
baseline,2,"biggrid50-goal(15,31)",task1,10,368640,0.7255102396011353,-0.2728707997887197
baseline,2,"biggrid50-goal(15,31)",task1,20,378880,0.7132652997970581,-0.329653341691674
baseline,2,"biggrid50-goal(15,31)",task1,30,389120,0.8744897842407227,0.4179808802957924
baseline,2,"biggrid50-goal(15,31)",task1,40,399360,0.7918367385864258,0.03470010445161795
baseline,2,"biggrid50-goal(15,31)",task1,50,409600,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,60,419840,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,70,430080,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,80,440320,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,90,450560,0.7938774824142456,0.04416349290190586
baseline,2,"biggrid50-goal(15,31)",task1,100,460800,0.9061223864555359,0.5646683764780153
baseline,2,"biggrid50-goal(15,31)",task1,110,471040,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,120,481280,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,130,491520,0.7918367385864258,0.03470010445161795
baseline,2,"biggrid50-goal(15,31)",task1,140,501760,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,150,512000,0.7897959351539612,0.02523643960117669
baseline,2,"biggrid50-goal(15,31)",task1,160,522240,0.8775509595870972,0.4321762393713776
baseline,2,"biggrid50-goal(15,31)",task1,170,532480,0.9306122064590454,0.6782331838837704
baseline,2,"biggrid50-goal(15,31)",task1,180,542720,0.9999998807907104,0.9999994471996934
baseline,2,"biggrid50-goal(15,31)",task1,190,552960,0.8989795446395874,0.5315454113013942
baseline,2,"biggrid50-goal(15,31)",task1,200,563200,0.9867346882820129,0.9384857638719017
baseline,2,"biggrid50-goal(15,31)",task1,210,573440,0.9622448682785034,0.8249209564661466
baseline,2,"biggrid50-goal(15,31)",task1,220,583680,0.9632652401924133,0.8296526506912906
baseline,2,"biggrid50-goal(15,31)",task1,230,593920,0.960204005241394,0.815457015215552
baseline,2,"biggrid50-goal(15,31)",task1,240,604160,0.9346936941146851,0.6971599607843463
baseline,2,"biggrid50-goal(15,31)",task1,250,614400,0.9448978304862976,0.7444788378368592
baseline,2,"biggrid50-goal(15,31)",task1,260,624640,0.9234693646430969,0.6451102187071494
baseline,2,"biggrid50-goal(15,31)",task1,270,634880,0.9214285016059875,0.6356462774565548
baseline,2,"biggrid50-goal(15,31)",task1,280,645120,0.9265305399894714,0.6593055777827346
baseline,2,"biggrid50-goal(15,31)",task1,290,655360,0.9244896769523621,0.64984163653214
baseline,2,"biggrid50-goal(15,31)",task1,300,665600,0.9244896769523621,0.64984163653214
baseline,3,"biggrid50-goal(9,24)",task1,10,675840,0.7418367266654968,-0.5489783474387607
baseline,3,"biggrid50-goal(9,24)",task1,20,686080,0.7591836452484131,-0.444896922793572
baseline,3,"biggrid50-goal(9,24)",task1,30,696320,0.9081630706787109,0.4489788838801161
baseline,3,"biggrid50-goal(9,24)",task1,40,706560,0.8775509595870972,0.2653063705987222
baseline,3,"biggrid50-goal(9,24)",task1,50,716800,0.8775509595870972,0.2653063705987222
baseline,3,"biggrid50-goal(9,24)",task1,60,727040,0.8775509595870972,0.2653063705987222
baseline,3,"biggrid50-goal(9,24)",task1,70,737280,0.8775509595870972,0.2653063705987222
baseline,3,"biggrid50-goal(9,24)",task1,80,747520,0.8775509595870972,0.2653063705987222
baseline,3,"biggrid50-goal(9,24)",task1,90,757760,0.8775509595870972,0.2653063705987222
baseline,3,"biggrid50-goal(9,24)",task1,100,768000,0.8826530575752258,0.2959189329823815
baseline,3,"biggrid50-goal(9,24)",task1,110,778240,0.8836734890937805,0.3020415169846274
baseline,3,"biggrid50-goal(9,24)",task1,120,788480,0.8959182500839233,0.3755100216185866
baseline,3,"biggrid50-goal(9,24)",task1,130,798720,0.9612244367599487,0.7673468147006389
baseline,3,"biggrid50-goal(9,24)",task1,140,808960,0.9612244367599487,0.7673468147006389
baseline,3,"biggrid50-goal(9,24)",task1,150,819200,0.9499998092651367,0.6999991059310744
baseline,4,"biggrid50-goal(21,17)",task1,10,829440,0.7204080820083618,-0.0012183392934058987
baseline,4,"biggrid50-goal(21,17)",task1,20,839680,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,30,849920,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,40,860160,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,50,870400,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,60,880640,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,70,890880,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,80,901120,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,90,911360,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,100,921600,0.7938774824142456,0.26187549972615115
baseline,4,"biggrid50-goal(21,17)",task1,110,931840,0.7969387173652649,0.2728377785926602
baseline,4,"biggrid50-goal(21,17)",task1,120,942080,0.7704081535339355,0.17783185978596672
baseline,4,"biggrid50-goal(21,17)",task1,130,952320,0.8112244606018066,0.32399500882164733
baseline,4,"biggrid50-goal(21,17)",task1,140,962560,0.7867346405982971,0.23629699133374002
baseline,4,"biggrid50-goal(21,17)",task1,150,972800,0.8071428537368774,0.30937877929574525
baseline,4,"biggrid50-goal(21,17)",task1,160,983040,0.8061224222183228,0.30572461519218724
baseline,4,"biggrid50-goal(21,17)",task1,170,993280,0.8020407557487488,0.29110817222212027
baseline,4,"biggrid50-goal(21,17)",task1,180,1003520,0.8510204553604126,0.4665044206420998
baseline,4,"biggrid50-goal(21,17)",task1,190,1013760,0.8285713195800781,0.38611409102881367
baseline,4,"biggrid50-goal(21,17)",task1,200,1024000,0.8367345929145813,0.4153467635247828
baseline,4,"biggrid50-goal(21,17)",task1,210,1034240,0.8459182977676392,0.4482336001243099
baseline,4,"biggrid50-goal(21,17)",task1,220,1044480,0.8306121826171875,0.39342241923592963
baseline,4,"biggrid50-goal(21,17)",task1,230,1054720,0.8163264989852905,0.3422654024511074
baseline,4,"biggrid50-goal(21,17)",task1,240,1064960,0.820408046245575,0.35688141853284455
baseline,4,"biggrid50-goal(21,17)",task1,250,1075200,0.8122447729110718,0.3276487460368755
baseline,4,"biggrid50-goal(21,17)",task1,260,1085440,0.8163264393806458,0.34226518900694247
baseline,4,"biggrid50-goal(21,17)",task1,270,1095680,0.8193876147270203,0.3532272544292866
baseline,4,"biggrid50-goal(21,17)",task1,280,1105920,0.8214284777641296,0.36053558263640256
baseline,4,"biggrid50-goal(21,17)",task1,290,1116160,0.8265305757522583,0.37880618971002755
baseline,4,"biggrid50-goal(21,17)",task1,300,1126400,0.8234692811965942,0.36784369739935363
baseline,4,"biggrid50-goal(21,17)",task1,310,1136640,0.8061224222183228,0.30572461519218724
baseline,4,"biggrid50-goal(21,17)",task1,320,1146880,0.8173468708992004,0.3459193531105005
baseline,4,"biggrid50-goal(21,17)",task1,330,1157120,0.8122448921203613,0.32764917292520535
baseline,4,"biggrid50-goal(21,17)",task1,340,1167360,0.8040816187858582,0.29841650042923623
baseline,4,"biggrid50-goal(21,17)",task1,350,1177600,0.7948979139328003,0.2655296638297091
baseline,4,"biggrid50-goal(21,17)",task1,360,1187840,0.7948979139328003,0.2655296638297091
baseline,4,"biggrid50-goal(21,17)",task1,370,1198080,0.7948979139328003,0.2655296638297091
baseline,4,"biggrid50-goal(21,17)",task1,380,1208320,0.7989794611930847,0.2801456799114463
baseline,4,"biggrid50-goal(21,17)",task1,390,1218560,0.8306121826171875,0.39342241923592963
baseline,4,"biggrid50-goal(21,17)",task1,400,1228800,0.8255102038383484,0.3751522390506345
baseline,4,"biggrid50-goal(21,17)",task1,410,1239040,0.8469387292861938,0.45188776422786786
baseline,4,"biggrid50-goal(21,17)",task1,420,1249280,0.8469387292861938,0.45188776422786786
baseline,4,"biggrid50-goal(21,17)",task1,430,1259520,0.8142856359481812,0.33495707424399146
baseline,4,"biggrid50-goal(21,17)",task1,440,1269760,0.8551019430160522,0.481120223279672
baseline,4,"biggrid50-goal(21,17)",task1,450,1280000,0.8489794731140137,0.459195665546654
baseline,4,"biggrid50-goal(21,17)",task1,460,1290240,0.8448979258537292,0.44457964946491685
baseline,4,"biggrid50-goal(21,17)",task1,470,1300480,0.8071427345275879,0.3093783524074154
baseline,4,"biggrid50-goal(21,17)",task1,480,1310720,0.8030611872673035,0.2947623363256782
baseline,4,"biggrid50-goal(21,17)",task1,490,1320960,0.8142856359481812,0.33495707424399146
baseline,4,"biggrid50-goal(21,17)",task1,500,1331200,0.8081631660461426,0.31303251651097336
baseline,5,"biggrid50-goal(27,3)",task1,10,1341440,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,20,1351680,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,30,1361920,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,40,1372160,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,50,1382400,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,60,1392640,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,70,1402880,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,80,1413120,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,90,1423360,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,100,1433600,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,110,1443840,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,120,1454080,0.7438774704933167,0.10035820081815253
baseline,5,"biggrid50-goal(27,3)",task1,130,1464320,0.7448979020118713,0.10394251200335987
baseline,5,"biggrid50-goal(27,3)",task1,140,1474560,0.7448979020118713,0.10394251200335987
baseline,5,"biggrid50-goal(27,3)",task1,150,1484800,0.7520408034324646,0.1290322715718691
baseline,5,"biggrid50-goal(27,3)",task1,160,1495040,0.7520408034324646,0.1290322715718691
baseline,5,"biggrid50-goal(27,3)",task1,170,1505280,0.7714284658432007,0.1971322998150688
baseline,5,"biggrid50-goal(27,3)",task1,180,1515520,0.7693877220153809,0.1899640961725963
baseline,5,"biggrid50-goal(27,3)",task1,190,1525760,0.810204029083252,0.3333331937573526
baseline,5,"biggrid50-goal(27,3)",task1,200,1536000,0.8826530575752258,0.5878136350798545
baseline,5,"biggrid50-goal(27,3)",task1,210,1546240,0.886734664440155,0.6021504610927417
baseline,5,"biggrid50-goal(27,3)",task1,220,1556480,1.0,1.0
baseline,5,"biggrid50-goal(27,3)",task1,230,1566720,0.946938693523407,0.8136197962846689
baseline,5,"biggrid50-goal(27,3)",task1,240,1576960,0.9897958636283875,0.9641575162398398
baseline,5,"biggrid50-goal(27,3)",task1,250,1587200,0.8418366312980652,0.44444411876715606
baseline,5,"biggrid50-goal(27,3)",task1,260,1597440,0.9999998807907104,0.9999995812720578
baseline,5,"biggrid50-goal(27,3)",task1,270,1607680,0.9071428179740906,0.6738350098851199
baseline,5,"biggrid50-goal(27,3)",task1,280,1617920,0.9397958517074585,0.7885302460801307
baseline,5,"biggrid50-goal(27,3)",task1,290,1628160,0.8500000238418579,0.47311839888484375
baseline,5,"biggrid50-goal(27,3)",task1,300,1638400,0.7795917987823486,0.2258063705687854
baseline,5,"biggrid50-goal(27,3)",task1,310,1648640,1.0,1.0
baseline,5,"biggrid50-goal(27,3)",task1,320,1658880,0.9999998807907104,0.9999995812720578
baseline,5,"biggrid50-goal(27,3)",task1,330,1669120,0.9908162951469421,0.9677418274250472
baseline,5,"biggrid50-goal(27,3)",task1,340,1679360,1.0,1.0
baseline,5,"biggrid50-goal(27,3)",task1,350,1689600,0.991836667060852,0.9713259292462835
baseline,5,"biggrid50-goal(27,3)",task1,360,1699840,0.9479590654373169,0.8172038981059051
baseline,5,"biggrid50-goal(27,3)",task1,370,1710080,0.858163058757782,0.5017914228187048
baseline,5,"biggrid50-goal(27,3)",task1,380,1720320,0.9040815234184265,0.6630820763294979
baseline,5,"biggrid50-goal(27,3)",task1,390,1730560,0.9908162951469421,0.9677418274250472
baseline,5,"biggrid50-goal(27,3)",task1,400,1740800,0.9908162951469421,0.9677418274250472
baseline,5,"biggrid50-goal(27,3)",task1,410,1751040,0.8908162117004395,0.6164870777416578
baseline,5,"biggrid50-goal(27,3)",task1,420,1761280,0.9908162951469421,0.9677418274250472
baseline,5,"biggrid50-goal(27,3)",task1,430,1771520,0.9999998807907104,0.9999995812720578
baseline,5,"biggrid50-goal(27,3)",task1,440,1781760,0.9999998807907104,0.9999995812720578
baseline,5,"biggrid50-goal(27,3)",task1,450,1792000,0.9908162951469421,0.9677418274250472
baseline,6,"biggrid50-goal(3,31)",task1,10,1802240,0.8540815114974976,0.4257024108428695
baseline,6,"biggrid50-goal(3,31)",task1,20,1812480,0.8418366312980652,0.37750971607046385
baseline,6,"biggrid50-goal(3,31)",task1,30,1822720,0.8418366312980652,0.37750971607046385
baseline,6,"biggrid50-goal(3,31)",task1,40,1832960,0.8418366312980652,0.37750971607046385
baseline,6,"biggrid50-goal(3,31)",task1,50,1843200,0.8418366312980652,0.37750971607046385
baseline,6,"biggrid50-goal(3,31)",task1,60,1853440,0.8418366312980652,0.37750971607046385
baseline,6,"biggrid50-goal(3,31)",task1,70,1863680,0.8418366312980652,0.37750971607046385
baseline,6,"biggrid50-goal(3,31)",task1,80,1873920,0.8489794731140137,0.40562210180532293
baseline,6,"biggrid50-goal(3,31)",task1,90,1884160,0.8448978662490845,0.3895579484106979
baseline,6,"biggrid50-goal(3,31)",task1,100,1894400,0.8448979258537292,0.38955818299922845
baseline,6,"biggrid50-goal(3,31)",task1,110,1904640,0.8765305280685425,0.514055958278899
baseline,6,"biggrid50-goal(3,31)",task1,120,1914880,0.8571428060531616,0.4377508777716342
baseline,6,"biggrid50-goal(3,31)",task1,130,1925120,0.9459182024002075,0.7871479735187084
baseline,6,"biggrid50-goal(3,31)",task1,140,1935360,0.921428382396698,0.6907623493853663
baseline,6,"biggrid50-goal(3,31)",task1,150,1945600,0.9714285135269165,0.8875499878835024
baseline,6,"biggrid50-goal(3,31)",task1,160,1955840,0.9622448086738586,0.8514052908628001
baseline,6,"biggrid50-goal(3,31)",task1,170,1966080,0.8857141733169556,0.5502004207110707
baseline,6,"biggrid50-goal(3,31)",task1,180,1976320,0.8816325068473816,0.5341360327279151
baseline,6,"biggrid50-goal(3,31)",task1,190,1986560,0.8744896650314331,0.5060236469930559
baseline,6,"biggrid50-goal(3,31)",task1,200,1996800,0.9530609846115112,0.815260124665037
baseline,6,"biggrid50-goal(3,31)",task1,210,2007040,0.9397957921028137,0.7630517434267707
baseline,6,"biggrid50-goal(3,31)",task1,220,2017280,0.9857141375541687,0.9437745247646901
baseline,6,"biggrid50-goal(3,31)",task1,230,2027520,0.9806120991706848,0.9236942157271435
baseline,6,"biggrid50-goal(3,31)",task1,240,2037760,0.9346938133239746,0.7429716689777547
baseline,6,"biggrid50-goal(3,31)",task1,250,2048000,0.9734691381454468,0.8955813608152233
baseline,7,"biggrid50-goal(33,10)",task1,10,2058240,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,20,2068480,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,30,2078720,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,40,2088960,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,50,2099200,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,60,2109440,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,70,2119680,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,80,2129920,0.9132652282714844,0.6635881407125791
baseline,7,"biggrid50-goal(33,10)",task1,90,2140160,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,100,2150400,0.8785713315010071,0.5290234432344519
baseline,7,"biggrid50-goal(33,10)",task1,110,2160640,0.8816325068473816,0.5408966017077578
baseline,7,"biggrid50-goal(33,10)",task1,120,2170880,0.8806120753288269,0.5369387280938516
baseline,7,"biggrid50-goal(33,10)",task1,130,2181120,0.8826529383659363,0.544854475321664
baseline,7,"biggrid50-goal(33,10)",task1,140,2191360,0.8836733102798462,0.5488121177513637
baseline,7,"biggrid50-goal(33,10)",task1,150,2201600,0.9010202288627625,0.616094350898324
baseline,8,"biggrid50-goal(27,45)",task1,10,2211840,0.7877551317214966,0.4000001347981852
baseline,8,"biggrid50-goal(27,45)",task1,20,2222080,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,30,2232320,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,40,2242560,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,50,2252800,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,60,2263040,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,70,2273280,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,80,2283520,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,90,2293760,0.7857142686843872,0.3942307724711102
baseline,8,"biggrid50-goal(27,45)",task1,100,2304000,0.8040816187858582,0.44615385393066453
baseline,8,"biggrid50-goal(27,45)",task1,110,2314240,0.7826530337333679,0.38557689747822926
baseline,8,"biggrid50-goal(27,45)",task1,120,2324480,0.7897958755493164,0.4057691601297972
baseline,8,"biggrid50-goal(27,45)",task1,130,2334720,0.7938774824142456,0.4173075477884841
baseline,8,"biggrid50-goal(27,45)",task1,140,2344960,0.7836734056472778,0.38846141014403524
baseline,8,"biggrid50-goal(27,45)",task1,150,2355200,0.7897958755493164,0.4057691601297972
baseline,8,"biggrid50-goal(27,45)",task1,160,2365440,0.8051019906997681,0.4490383665964705
baseline,8,"biggrid50-goal(27,45)",task1,170,2375680,0.7928571105003357,0.41442303512267814
baseline,8,"biggrid50-goal(27,45)",task1,180,2385920,0.8030611872673035,0.443269172767127
baseline,8,"biggrid50-goal(27,45)",task1,190,2396160,0.8071428537368774,0.4548077289235455
baseline,8,"biggrid50-goal(27,45)",task1,200,2406400,0.8071428537368774,0.4548077289235455
baseline,8,"biggrid50-goal(27,45)",task1,210,2416640,0.8071428537368774,0.4548077289235455
baseline,8,"biggrid50-goal(27,45)",task1,220,2426880,0.8081632852554321,0.457692410087083
baseline,8,"biggrid50-goal(27,45)",task1,230,2437120,0.8081632852554321,0.457692410087083
baseline,8,"biggrid50-goal(27,45)",task1,240,2447360,0.8081632852554321,0.457692410087083
baseline,8,"biggrid50-goal(27,45)",task1,250,2457600,0.8081632852554321,0.457692410087083
baseline,8,"biggrid50-goal(27,45)",task1,260,2467840,0.8081632852554321,0.457692410087083
baseline,8,"biggrid50-goal(27,45)",task1,270,2478080,0.830612301826477,0.5211540477030557
baseline,8,"biggrid50-goal(27,45)",task1,280,2488320,0.8336734771728516,0.5298077541982052
baseline,8,"biggrid50-goal(27,45)",task1,290,2498560,0.8357142210006714,0.5355767795298172
baseline,8,"biggrid50-goal(27,45)",task1,300,2508800,0.8244897723197937,0.5038461292195623
baseline,8,"biggrid50-goal(27,45)",task1,310,2519040,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,320,2529280,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,330,2539520,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,340,2549760,0.8459183573722839,0.5644230856719976
baseline,8,"biggrid50-goal(27,45)",task1,350,2560000,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,360,2570240,0.8459183573722839,0.5644230856719976
baseline,8,"biggrid50-goal(27,45)",task1,370,2580480,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,380,2590720,0.886734664440155,0.6798076362497931
baseline,8,"biggrid50-goal(27,45)",task1,390,2600960,0.896938681602478,0.7086536053965106
baseline,8,"biggrid50-goal(27,45)",task1,400,2611200,0.8438774943351746,0.5586537233449226
baseline,8,"biggrid50-goal(27,45)",task1,410,2621440,0.8500000238418579,0.575961641828416
baseline,8,"biggrid50-goal(27,45)",task1,420,2631680,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,430,2641920,0.8377550840377808,0.5413461418568922
baseline,8,"biggrid50-goal(27,45)",task1,440,2652160,0.8846939206123352,0.6740386109181812
baseline,8,"biggrid50-goal(27,45)",task1,450,2662400,0.8653060793876648,0.6192306797973579
baseline,8,"biggrid50-goal(27,45)",task1,460,2672640,0.8653060793876648,0.6192306797973579
baseline,8,"biggrid50-goal(27,45)",task1,470,2682880,0.8653060793876648,0.6192306797973579
baseline,8,"biggrid50-goal(27,45)",task1,480,2693120,0.8642857670783997,0.6163463356292834
baseline,8,"biggrid50-goal(27,45)",task1,490,2703360,0.8704081773757935,0.6336539171173139
baseline,8,"biggrid50-goal(27,45)",task1,500,2713600,0.8744897842407227,0.6451923047760008
baseline,9,"biggrid50-goal(21,45)",task1,10,2723840,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,20,2734080,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,30,2744320,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,40,2754560,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,50,2764800,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,60,2775040,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,70,2785280,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,80,2795520,0.8928569555282593,0.6379304475790719
baseline,9,"biggrid50-goal(21,45)",task1,90,2805760,0.9999998807907104,0.999999597154866
baseline,9,"biggrid50-goal(21,45)",task1,100,2816000,0.9887754321098328,0.9620687064461465
baseline,9,"biggrid50-goal(21,45)",task1,110,2826240,0.9999998807907104,0.999999597154866
baseline,9,"biggrid50-goal(21,45)",task1,120,2836480,0.9999998807907104,0.999999597154866
baseline,9,"biggrid50-goal(21,45)",task1,130,2846720,0.9999998807907104,0.999999597154866
baseline,9,"biggrid50-goal(21,45)",task1,140,2856960,0.9153059124946594,0.7137924304190778
baseline,9,"biggrid50-goal(21,45)",task1,150,2867200,0.9979591369628906,0.9931032913051719
baseline,10,"biggrid50-goal(33,3)",task1,10,2877440,0.8846938014030457,0.5625802136498195
baseline,10,"biggrid50-goal(33,3)",task1,20,2887680,0.8755100965499878,0.5277413735561544
baseline,10,"biggrid50-goal(33,3)",task1,30,2897920,0.8755100965499878,0.5277413735561544
baseline,10,"biggrid50-goal(33,3)",task1,40,2908160,0.8755100965499878,0.5277413735561544
baseline,10,"biggrid50-goal(33,3)",task1,50,2918400,0.8755100965499878,0.5277413735561544
baseline,10,"biggrid50-goal(33,3)",task1,60,2928640,0.8755100965499878,0.5277413735561544
baseline,10,"biggrid50-goal(33,3)",task1,70,2938880,0.8755100965499878,0.5277413735561544
