global_step,episodic_return
127912,375.0
128320,160.0
128616,235.0
128648,285.0
128848,395.0
128872,500.0
129104,405.0
129568,155.0
129880,575.0
129912,590.0
130088,355.0
130120,195.0
130200,290.0
130201,515.0
130432,375.0
130696,140.0
130736,105.0
130992,125.0
131336,345.0
131480,145.0
131488,415.0
131568,305.0
131824,345.0
131992,380.0
131993,330.0
132800,280.0
132872,180.0
132920,355.0
132968,450.0
132976,700.0
133096,300.0
133128,415.0
133552,600.0
133832,165.0
134488,365.0
134704,285.0
134808,610.0
134816,445.0
134912,750.0
135040,425.0
135144,555.0
135360,460.0
136176,590.0
136456,330.0
136496,620.0
136592,340.0
136624,510.0
136664,445.0
136665,695.0
136720,300.0
137680,270.0
137784,485.0
137872,445.0
137896,230.0
137984,240.0
138336,365.0
138896,550.0
139048,230.0
139176,465.0
139192,215.0
139208,755.0
139224,540.0
139544,120.0
139632,315.0
140200,240.0
140376,255.0
140392,595.0
140424,845.0
140464,340.0
140704,325.0
140960,270.0
141112,380.0
141456,200.0
141768,315.0
141880,465.0
141928,310.0
142456,290.0
142584,455.0
142608,490.0
142640,570.0
142704,425.0
142944,215.0
143416,580.0
143560,155.0
143664,270.0
143696,485.0
143728,270.0
144056,290.0
144064,405.0
144248,390.0
144928,365.0
145024,410.0
145088,350.0
145184,230.0
145224,325.0
145400,255.0
145584,380.0
146080,535.0
146096,205.0
146360,505.0
146536,245.0
146840,365.0
146872,195.0
146976,215.0
146992,545.0
147192,650.0
147544,310.0
147616,450.0
147880,145.0
147960,365.0
148424,395.0
148560,395.0
148824,460.0
149128,255.0
149136,545.0
149232,435.0
149304,500.0
149808,215.0
150152,545.0
150176,275.0
150208,385.0
150608,310.0
150656,310.0
150688,550.0
150912,445.0
151152,170.0
151400,235.0
151416,410.0
151912,290.0
151960,420.0
152192,400.0
152584,355.0
152672,285.0
152728,485.0
152776,110.0
152784,250.0
152824,780.0
153192,305.0
153312,290.0
153928,340.0
154128,310.0
154168,315.0
154200,335.0
154344,395.0
154424,165.0
154896,575.0
155256,550.0
155336,215.0
155392,785.0
155488,530.0
155576,370.0
156064,505.0
156192,330.0
156608,205.0
156744,275.0
156904,480.0
156912,335.0
157040,455.0
157416,410.0
157417,805.0
157752,170.0
158072,340.0
158208,470.0
158280,265.0
158328,445.0
158496,375.0
159072,345.0
159520,335.0
159568,535.0
159824,740.0
159912,370.0
160056,300.0
160176,480.0
160208,770.0
160784,425.0
161064,345.0
161256,360.0
161312,300.0
161336,510.0
161344,425.0
161832,440.0
162168,520.0
162592,340.0
162616,340.0
162624,450.0
162672,435.0
162816,340.0
163520,600.0
163528,130.0
163648,345.0
163824,480.0
164600,580.0
164632,735.0
164872,605.0
164880,785.0
164912,240.0
165216,430.0
165264,350.0
165672,550.0
165912,120.0
166104,325.0
166112,300.0
166352,315.0
166552,425.0
166616,330.0
166752,440.0
167016,400.0
167304,135.0
167592,180.0
167728,220.0
167736,625.0
167784,545.0
167800,440.0
168312,280.0
168512,450.0
168872,210.0
168896,380.0
169104,375.0
169136,255.0
169200,370.0
169224,360.0
170088,400.0
170120,165.0
170280,525.0
170816,455.0
171072,470.0
171136,740.0
171168,530.0
171496,305.0
171520,575.0
171720,430.0
171744,110.0
171888,315.0
172176,225.0
172352,285.0
172440,410.0
172600,85.0
172752,240.0
173264,365.0
173560,625.0
173656,545.0
173720,255.0
173808,320.0
173984,170.0
174360,500.0
174672,575.0
175120,265.0
175144,370.0
175240,510.0
175280,560.0
175664,440.0
175840,660.0
176368,355.0
176408,660.0
176616,300.0
176736,370.0
176912,555.0
176936,445.0
177008,235.0
177296,390.0
177616,410.0
178208,400.0
178248,250.0
178336,400.0
178792,620.0
178976,435.0
179088,500.0
179248,645.0
179272,480.0
179504,280.0
179616,365.0
180168,700.0
180680,600.0
180736,475.0
180968,490.0
181064,585.0
181296,435.0
181304,455.0
181376,280.0
181528,575.0
181856,180.0
182024,320.0
182432,170.0
182728,400.0
182840,330.0
182936,770.0
183096,495.0
183328,470.0
183520,545.0
183576,500.0
183832,310.0
184096,340.0
184304,105.0
184432,220.0
184472,295.0
184616,475.0
184624,210.0
184912,550.0
184960,220.0
185344,165.0
185584,420.0
185736,320.0
185880,325.0
185952,405.0
186288,310.0
186368,750.0
186624,345.0
186792,215.0
187288,230.0
187328,240.0
187488,890.0
187768,515.0
187936,560.0
188048,495.0
188088,55.0
188176,385.0
188560,690.0
189144,460.0
189648,740.0
189784,525.0
189800,545.0
189968,740.0
190032,485.0
190328,465.0
190512,180.0
190568,635.0
191168,220.0
191184,460.0
191216,425.0
191512,335.0
191856,365.0
191896,440.0
192280,375.0
192336,75.0
192688,415.0
192920,710.0
193016,460.0
193368,265.0
193392,700.0
193416,940.0
193632,345.0
193976,520.0
194104,185.0
194272,190.0
194448,160.0
194552,465.0
194752,695.0
194896,190.0
195400,505.0
195592,435.0
195648,395.0
195688,615.0
195728,230.0
196008,260.0
196232,150.0
196456,435.0
196504,365.0
196840,470.0
197296,360.0
197352,450.0
197528,435.0
197904,600.0
197920,530.0
197952,250.0
198160,585.0
198672,645.0
198744,300.0
198928,305.0
198992,210.0
199104,415.0
199648,330.0
199672,175.0
199904,570.0
200008,135.0
200072,270.0
200128,525.0
200400,715.0
200584,375.0
201032,335.0
201328,420.0
201664,450.0
201704,390.0
202272,440.0
202328,570.0
202584,500.0
202752,240.0
202768,450.0
202769,740.0
203112,435.0
203128,300.0
203704,205.0
203888,155.0
204096,495.0
204320,380.0
204328,345.0
204672,675.0
204688,895.0
204792,520.0
205488,185.0
205528,430.0
205552,410.0
205632,275.0
205920,710.0
206008,315.0
206168,605.0
206256,240.0
206784,270.0
207432,235.0
207496,665.0
207512,380.0
207536,540.0
207632,615.0
207656,555.0
207728,525.0
208112,345.0
209040,190.0
209041,430.0
209042,390.0
209056,285.0
209072,300.0
209344,600.0
209384,500.0
209472,600.0
210288,265.0
210368,135.0
210536,580.0
210696,610.0
210704,260.0
210976,570.0
211072,450.0
211080,515.0
211720,365.0
212032,405.0
212176,525.0
212184,340.0
212248,425.0
212336,260.0
212472,400.0
213176,630.0
213304,215.0
213560,545.0
213592,330.0
213760,245.0
213912,455.0
214200,605.0
214448,495.0
214736,145.0
214744,430.0
214824,370.0
215152,430.0
215568,365.0
215600,460.0
215648,415.0
216264,110.0
216424,505.0
216576,630.0
216632,325.0
216736,480.0
217024,455.0
217032,360.0
217240,395.0
217552,120.0
217672,145.0
218080,195.0
218088,325.0
218176,525.0
218424,985.0
218576,335.0
219168,770.0
219408,425.0
219432,395.0
219624,770.0
219856,500.0
220048,605.0
220064,440.0
220216,275.0
220720,150.0
220856,470.0
221008,420.0
221080,540.0
221320,295.0
221416,355.0
221616,665.0
221976,465.0
222024,390.0
222256,315.0
222616,490.0
222856,190.0
222992,495.0
222993,105.0
223104,535.0
223304,380.0
223736,255.0
223808,695.0
223824,160.0
224216,305.0
224272,160.0
224480,960.0
224744,380.0
225008,160.0
225128,440.0
225280,375.0
225496,450.0
225680,270.0
225712,425.0
225984,675.0
226152,180.0
226424,235.0
226672,365.0
226673,580.0
226736,335.0
226800,170.0
226960,360.0
227056,170.0
227520,375.0
227928,610.0
227952,160.0
227960,310.0
228320,390.0
228432,415.0
228480,575.0
228488,180.0
228736,500.0
228872,120.0
229240,415.0
229464,375.0
229640,500.0
229688,305.0
230080,345.0
230144,385.0
230360,205.0
230488,600.0
230712,245.0
230848,450.0
231184,445.0
231232,315.0
231352,280.0
231536,525.0
231632,255.0
231736,415.0
232312,645.0
232320,270.0
232496,400.0
232720,310.0
232880,470.0
232976,345.0
233184,310.0
233248,440.0
234024,405.0
234040,370.0
234072,415.0
234312,470.0
234336,485.0
234696,325.0
234832,605.0
234984,150.0
234992,605.0
235384,305.0
235472,285.0
235552,95.0
235744,455.0
235832,325.0
235944,450.0
236048,205.0
236616,475.0
236656,120.0
236872,255.0
237048,420.0
237224,225.0
237312,485.0
237552,510.0
237624,415.0
237808,210.0
238280,450.0
238496,395.0
238576,465.0
238656,325.0
238696,255.0
238728,295.0
239112,335.0
239392,465.0
239408,180.0
239824,450.0
239832,160.0
240064,385.0
240120,180.0
240400,395.0
240880,370.0
241008,565.0
241240,560.0
241720,365.0
241752,330.0
241824,510.0
241832,430.0
241960,195.0
242112,530.0
242904,335.0
243040,325.0
243056,235.0
243280,855.0
243536,495.0
243576,260.0
243584,500.0
243768,275.0
244280,325.0
244496,155.0
244624,410.0
244840,470.0
244896,340.0
245080,450.0
245192,310.0
245600,420.0
245664,370.0
246216,455.0
246280,575.0
246704,450.0
246992,830.0
247056,330.0
247080,575.0
247128,610.0
247376,500.0
247472,290.0
247712,400.0
248200,320.0
248272,150.0
248448,530.0
248584,330.0
248912,510.0
249056,605.0
249296,470.0
249368,125.0
249680,800.0
249712,485.0
249792,120.0
249920,375.0
249968,405.0
250544,415.0
250912,185.0
250928,350.0
251080,485.0
251088,325.0
251448,445.0
251712,425.0
251904,345.0
252224,600.0
252368,305.0
252480,405.0
252648,425.0
252728,295.0
252729,570.0
252968,175.0
253136,280.0
253408,325.0
253768,370.0
253888,85.0
254112,440.0
254128,485.0
254408,410.0
254504,510.0
254696,450.0
255040,135.0
255216,600.0
255432,100.0
255440,435.0
255632,300.0
255888,570.0
256192,695.0
256232,410.0
256344,390.0
256608,320.0
256672,175.0
256912,320.0
257088,415.0
257568,375.0
257648,255.0
257656,330.0
257696,425.0
257856,215.0
257992,515.0
258272,255.0
258792,505.0
258880,530.0
259080,325.0
259400,490.0
259408,275.0
259536,575.0
259576,370.0
259704,480.0
260408,225.0
260520,185.0
260536,500.0
260537,230.0
260736,355.0
260760,765.0
261000,385.0
261288,95.0
261448,520.0
261896,255.0
261936,175.0
262304,445.0
262312,375.0
262320,650.0
262392,655.0
262784,325.0
263208,445.0
263384,235.0
263624,310.0
263920,320.0
263968,440.0
264032,605.0
264432,215.0
264440,610.0
264736,550.0
264960,475.0
265072,220.0
265144,335.0
265208,185.0
265312,315.0
265944,345.0
266008,570.0
266264,350.0
266352,555.0
266424,255.0
266616,365.0
266808,430.0
266944,330.0
267152,150.0
267160,180.0
267448,290.0
268024,335.0
268040,550.0
268120,445.0
268376,345.0
268424,485.0
268704,545.0
268872,440.0
269104,820.0
269152,315.0
269672,270.0
269680,350.0
269792,480.0
270056,560.0
270120,190.0
270152,325.0
270496,375.0
270712,435.0
270760,255.0
271120,340.0
271424,245.0
271680,155.0
271696,330.0
271736,180.0
271784,340.0
271792,770.0
272216,580.0
272816,230.0
272984,575.0
272985,395.0
273080,255.0
273096,345.0
273128,305.0
273560,205.0
273744,745.0
274240,380.0
274376,415.0
274440,200.0
274472,205.0
274824,200.0
274984,525.0
275040,755.0
275240,275.0
275480,225.0
275960,425.0
276008,495.0
276248,720.0
276344,505.0
276600,535.0
276744,560.0
276920,560.0
277240,380.0
277320,270.0
277408,370.0
277568,170.0
277608,145.0
278056,320.0
278136,565.0
278320,770.0
278560,320.0
278656,195.0
278944,310.0
279376,545.0
279680,320.0
279704,545.0
279848,455.0
279928,465.0
280304,215.0
280344,335.0
280384,475.0
280528,520.0
280928,120.0
281400,415.0
281656,370.0
281848,645.0
281936,470.0
281976,475.0
282088,500.0
282504,505.0
282776,115.0
282816,645.0
282888,330.0
283184,480.0
283288,490.0
283528,410.0
283688,150.0
283760,290.0
283872,490.0
284328,435.0
284504,325.0
284904,770.0
285224,490.0
285232,450.0
285328,360.0
285400,375.0
285832,260.0
286000,430.0
286032,265.0
286064,540.0
286320,165.0
286880,490.0
287080,525.0
287240,125.0
287256,565.0
287376,340.0
287544,555.0
