method,after_task,after_task_name,eval_task,eval_task_name,raw,normalized
cka_rl,0,"biggrid50-goal(40,31)",0,"biggrid50-goal(40,31)",0.9336733222007751,0.8040196526842271
cka_rl,1,"biggrid50-goal(9,31)",0,"biggrid50-goal(40,31)",0.8302719593048096,0.49849198741177136
cka_rl,1,"biggrid50-goal(9,31)",1,"biggrid50-goal(9,31)",0.9183672666549683,0.6561601922893942
cka_rl,2,"biggrid50-goal(15,31)",0,"biggrid50-goal(40,31)",0.8163264989852905,0.4572863029484134
cka_rl,2,"biggrid50-goal(15,31)",1,"biggrid50-goal(9,31)",0.9231292009353638,0.6762176190128297
cka_rl,2,"biggrid50-goal(15,31)",2,"biggrid50-goal(15,31)",0.9340134859085083,0.7125921587533259
cka_rl,3,"biggrid50-goal(9,24)",0,"biggrid50-goal(40,31)",0.7431972622871399,0.24120593102891985
cka_rl,3,"biggrid50-goal(9,24)",1,"biggrid50-goal(9,31)",0.9085032939910889,0.6146128089661407
cka_rl,3,"biggrid50-goal(9,24)",2,"biggrid50-goal(15,31)",0.8829931020736694,0.49037010960527927
cka_rl,3,"biggrid50-goal(9,24)",3,"biggrid50-goal(9,24)",0.9782311916351318,0.9072459498515559
cka_rl,4,"biggrid50-goal(21,17)",0,"biggrid50-goal(40,31)",0.7945577502250671,0.3929645687048774
cka_rl,4,"biggrid50-goal(21,17)",1,"biggrid50-goal(9,31)",0.8761903643608093,0.4785096668150412
cka_rl,4,"biggrid50-goal(21,17)",2,"biggrid50-goal(15,31)",0.8918367028236389,0.5288888923503724
cka_rl,4,"biggrid50-goal(21,17)",3,"biggrid50-goal(9,24)",0.9486392736434937,0.7811586510256482
cka_rl,4,"biggrid50-goal(21,17)",4,"biggrid50-goal(21,17)",0.7938775420188904,0.258261908438862
cka_rl,5,"biggrid50-goal(27,3)",0,"biggrid50-goal(40,31)",0.8465985655784607,0.5467334201831172
cka_rl,5,"biggrid50-goal(27,3)",1,"biggrid50-goal(9,31)",0.8642856478691101,0.4283666021199735
cka_rl,5,"biggrid50-goal(27,3)",2,"biggrid50-goal(15,31)",0.8282312154769897,0.25185174223820733
cka_rl,5,"biggrid50-goal(27,3)",3,"biggrid50-goal(9,24)",0.9030610918998718,0.5869559696356327
cka_rl,5,"biggrid50-goal(27,3)",4,"biggrid50-goal(21,17)",0.7642857432365417,0.15177489790315385
cka_rl,5,"biggrid50-goal(27,3)",5,"biggrid50-goal(27,3)",0.8758503198623657,0.6294415629562183
cka_rl,6,"biggrid50-goal(3,31)",0,"biggrid50-goal(40,31)",0.7897959351539612,0.37889448103496953
cka_rl,6,"biggrid50-goal(3,31)",1,"biggrid50-goal(9,31)",0.9054421782493591,0.6017192869084192
cka_rl,6,"biggrid50-goal(3,31)",2,"biggrid50-goal(15,31)",0.8727891445159912,0.44592621899819646
cka_rl,6,"biggrid50-goal(3,31)",3,"biggrid50-goal(9,24)",0.9670066833496094,0.8594197856005446
cka_rl,6,"biggrid50-goal(3,31)",4,"biggrid50-goal(21,17)",0.787415087223053,0.23500656336868114
cka_rl,6,"biggrid50-goal(3,31)",5,"biggrid50-goal(27,3)",0.8244897127151489,0.47614188236909927
cka_rl,6,"biggrid50-goal(3,31)",6,"biggrid50-goal(3,31)",0.9448978900909424,0.8109682809658395
cka_rl,7,"biggrid50-goal(33,10)",0,"biggrid50-goal(40,31)",0.8489793539047241,0.5537681117815542
cka_rl,7,"biggrid50-goal(33,10)",1,"biggrid50-goal(9,31)",0.8704081177711487,0.4541546504624591
cka_rl,7,"biggrid50-goal(33,10)",2,"biggrid50-goal(15,31)",0.8448978662490845,0.32444424367840086
cka_rl,7,"biggrid50-goal(33,10)",3,"biggrid50-goal(9,24)",0.9224488735198975,0.6695647757085061
cka_rl,7,"biggrid50-goal(33,10)",4,"biggrid50-goal(21,17)",0.793537437915802,0.25703803322008306
cka_rl,7,"biggrid50-goal(33,10)",5,"biggrid50-goal(27,3)",0.8261904120445251,0.4812180813949558
cka_rl,7,"biggrid50-goal(33,10)",6,"biggrid50-goal(3,31)",0.9680270552635193,0.8903145321277857
cka_rl,7,"biggrid50-goal(33,10)",7,"biggrid50-goal(33,10)",0.973129153251648,0.8902773768675588
cka_rl,8,"biggrid50-goal(27,45)",0,"biggrid50-goal(40,31)",0.8751699924468994,0.6311555312668908
cka_rl,8,"biggrid50-goal(27,45)",1,"biggrid50-goal(9,31)",0.8833332657814026,0.5085958069001947
cka_rl,8,"biggrid50-goal(27,45)",2,"biggrid50-goal(15,31)",0.8727890253067017,0.4459256997756699
cka_rl,8,"biggrid50-goal(27,45)",3,"biggrid50-goal(9,24)",0.9088433384895325,0.6115933673819242
cka_rl,8,"biggrid50-goal(27,45)",4,"biggrid50-goal(21,17)",0.7938774824142456,0.2582616939496894
cka_rl,8,"biggrid50-goal(27,45)",5,"biggrid50-goal(27,3)",0.8006802201271057,0.4050759855383568
cka_rl,8,"biggrid50-goal(27,45)",6,"biggrid50-goal(3,31)",0.915306031703949,0.7094512996825275
cka_rl,8,"biggrid50-goal(27,45)",7,"biggrid50-goal(33,10)",0.8982992172241211,0.5847218077905794
cka_rl,8,"biggrid50-goal(27,45)",8,"biggrid50-goal(27,45)",0.7442176342010498,0.2810706316613551
cka_rl,9,"biggrid50-goal(21,45)",0,"biggrid50-goal(40,31)",0.9197277426719666,0.7628136159843523
cka_rl,9,"biggrid50-goal(21,45)",1,"biggrid50-goal(9,31)",0.8714285492897034,0.45845274220512694
cka_rl,9,"biggrid50-goal(21,45)",2,"biggrid50-goal(15,31)",0.8707482814788818,0.437037129343264
cka_rl,9,"biggrid50-goal(21,45)",3,"biggrid50-goal(9,24)",0.8795917630195618,0.48695622360324164
cka_rl,9,"biggrid50-goal(21,45)",4,"biggrid50-goal(21,17)",0.8129251599311829,0.32680535536566113
cka_rl,9,"biggrid50-goal(21,45)",5,"biggrid50-goal(27,3)",0.7676870822906494,0.30659900536173856
cka_rl,9,"biggrid50-goal(21,45)",6,"biggrid50-goal(3,31)",0.9316325783729553,0.7654606827683539
cka_rl,9,"biggrid50-goal(21,45)",7,"biggrid50-goal(33,10)",0.9115645885467529,0.6388887401532258
cka_rl,9,"biggrid50-goal(21,45)",8,"biggrid50-goal(27,45)",0.7329931855201721,0.24952199157083463
cka_rl,9,"biggrid50-goal(21,45)",9,"biggrid50-goal(21,45)",0.9632652401924133,0.8595576400755914
cka_rl,10,"biggrid50-goal(33,3)",0,"biggrid50-goal(40,31)",0.9115645289421082,0.7386931637760671
cka_rl,10,"biggrid50-goal(33,3)",1,"biggrid50-goal(9,31)",0.8486394286155701,0.36246420244413796
cka_rl,10,"biggrid50-goal(33,3)",2,"biggrid50-goal(15,31)",0.8346939086914062,0.28000035307131804
cka_rl,10,"biggrid50-goal(33,3)",3,"biggrid50-goal(9,24)",0.8517006039619446,0.36811563653171675
