iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
119,983040,245760,170,721.7,-16.54,,-0.0259,0.0296,2.3581,0.0121,0.3693
120,991232,247808,170,724.3,-16.54,,-0.0244,0.0242,2.3537,0.01158,0.3861
121,999424,249856,171,727.0,-16.28,,-0.0271,0.0246,2.3702,0.01274,0.3879
122,1007616,251904,172,729.6,-15.88,,-0.0241,0.0213,2.4093,0.01106,0.3832
123,1015808,253952,173,732.3,-15.73,,-0.0289,0.0187,2.3558,0.01176,0.3684
124,1024000,256000,174,734.9,-15.65,,-0.026,0.0215,2.3472,0.01145,0.3716
125,1032192,258048,175,737.6,-15.25,,-0.0213,0.0198,2.3514,0.0109,0.3632
126,1040384,260096,175,740.2,-15.25,,-0.0241,0.0259,2.3074,0.0114,0.3693
127,1048576,262144,176,742.9,-14.98,,-0.0259,0.0324,2.3622,0.01075,0.369
128,1056768,264192,176,745.5,-14.98,,-0.0265,0.0237,2.2844,0.01057,0.3578
129,1064960,266240,176,748.1,-14.98,,-0.0223,0.0303,2.3137,0.01102,0.3633
130,1073152,268288,177,750.8,-14.81,,-0.0261,0.0331,2.3457,0.01127,0.3771
131,1081344,270336,177,753.4,-14.81,,-0.0236,0.0245,2.3481,0.01015,0.3745
132,1089536,272384,178,756.1,-14.64,,-0.0276,0.0242,2.3202,0.01283,0.3687
133,1097728,274432,178,758.7,-14.64,,-0.0233,0.0237,2.2971,0.01064,0.354
134,1105920,276480,180,761.4,-14.23,,-0.0283,0.0155,2.3753,0.00941,0.381
135,1114112,278528,181,764.0,-13.89,,-0.0267,0.0237,2.3892,0.01222,0.3669
136,1122304,280576,181,766.7,-13.89,,-0.0243,0.0257,2.3569,0.01048,0.3539
137,1130496,282624,181,769.3,-13.89,,-0.0252,0.024,2.3564,0.01187,0.3542
138,1138688,284672,181,772.0,-13.89,,-0.0273,0.018,2.3709,0.01056,0.3628
139,1146880,286720,181,774.6,-13.89,,-0.0279,0.0195,2.3418,0.011,0.3868
140,1155072,288768,182,777.3,-13.5,,-0.0235,0.0201,2.3281,0.01174,0.3821
141,1163264,290816,184,779.9,-12.99,,-0.0261,0.0155,2.3592,0.01067,0.3774
142,1171456,292864,185,782.6,-12.69,,-0.0283,0.021,2.4047,0.01178,0.3755
143,1179648,294912,185,785.2,-12.69,,-0.026,0.0216,2.3222,0.01064,0.3624
144,1187840,296960,186,787.9,-12.48,,-0.0264,0.0205,2.3599,0.01131,0.3723
145,1196032,299008,186,790.5,-12.48,,-0.0301,0.0266,2.4247,0.01181,0.3837
146,1204224,301056,186,793.2,-12.48,,-0.0248,0.0222,2.3315,0.01027,0.3766
147,1212416,303104,186,795.8,-12.48,,-0.0276,0.0229,2.3811,0.01113,0.3547
148,1220608,305152,186,798.4,-12.48,,-0.03,0.023,2.3327,0.0128,0.3864
149,1228800,307200,188,801.1,-12.16,,-0.0282,0.0249,2.3572,0.01157,0.3784
150,1236992,309248,188,803.7,-12.16,,-0.0255,0.019,2.349,0.01305,0.3918
151,1245184,311296,190,806.4,-11.6,,-0.0295,0.021,2.3253,0.01398,0.41
152,1253376,313344,191,809.0,-11.42,,-0.0321,0.0168,2.4033,0.01249,0.3987
153,1261568,315392,191,811.7,-11.42,,-0.0264,0.0198,2.3742,0.01277,0.4028
154,1269760,317440,191,814.3,-11.42,,-0.029,0.0256,2.328,0.01241,0.3809
155,1277952,319488,191,817.0,-11.42,,-0.0276,0.0229,2.3871,0.01118,0.3636
156,1286144,321536,192,819.6,-11.05,,-0.0278,0.0219,2.3618,0.01492,0.3934
157,1294336,323584,194,822.2,-10.59,,-0.0316,0.0163,2.4229,0.01196,0.3748
158,1302528,325632,195,824.9,-10.47,,-0.0266,0.0268,2.411,0.01452,0.3546
