iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
303,2490368,622592,1071,1132.1,21.56,,-0.0337,0.0505,2.5385,0.01161,0.4255
304,2498560,624640,1075,1134.8,21.74,,-0.0261,0.0754,2.4373,0.01114,0.4271
305,2506752,626688,1079,1137.6,21.76,,-0.0297,0.056,2.5023,0.01041,0.4086
306,2514944,628736,1081,1140.3,21.81,,-0.0306,0.054,2.4815,0.01126,0.4012
307,2523136,630784,1081,1143.0,21.81,,-0.0287,0.0592,2.5616,0.0102,0.4081
308,2531328,632832,1083,1145.7,21.9,,-0.0319,0.0642,2.5776,0.01184,0.4037
309,2539520,634880,1087,1148.5,21.77,,-0.0287,0.0642,2.5197,0.01118,0.4167
310,2547712,636928,1093,1151.2,21.81,,-0.0291,0.0569,2.4288,0.01073,0.4047
311,2555904,638976,1096,1154.0,21.7,,-0.027,0.0596,2.4352,0.01056,0.3817
312,2564096,641024,1097,1156.7,21.6,,-0.0279,0.0735,2.4632,0.00979,0.3989
313,2572288,643072,1099,1159.4,21.43,,-0.0312,0.0707,2.5422,0.01014,0.3876
314,2580480,645120,1102,1162.2,21.34,,-0.0298,0.0872,2.4913,0.00901,0.3798
315,2588672,647168,1106,1164.9,21.65,,-0.0288,0.057,2.3688,0.01153,0.4048
316,2596864,649216,1108,1167.6,21.72,,-0.0318,0.0477,2.4392,0.01309,0.4193
317,2605056,651264,1112,1170.4,22.17,,-0.0289,0.0624,2.3873,0.01103,0.3914
318,2613248,653312,1113,1173.1,22.2,,-0.0291,0.0652,2.4665,0.01102,0.4131
319,2621440,655360,1114,1175.8,22.31,,-0.0316,0.0627,2.5385,0.01366,0.46
320,2629632,657408,1117,1178.4,22.19,,-0.0302,0.0662,2.4881,0.01314,0.4231
321,2637824,659456,1119,1181.1,22.41,,-0.0303,0.0587,2.4406,0.01284,0.4316
322,2646016,661504,1126,1183.8,22.52,,-0.0286,0.0555,2.3884,0.01278,0.4067
323,2654208,663552,1128,1186.6,22.62,,-0.0258,0.0628,2.4041,0.01138,0.4182
324,2662400,665600,1131,1189.3,22.98,,-0.0301,0.0685,2.4865,0.00973,0.3979
325,2670592,667648,1133,1192.1,22.95,,-0.0295,0.0557,2.4791,0.01018,0.4139
326,2678784,669696,1137,1194.8,22.63,,-0.0288,0.0632,2.4942,0.01136,0.429
327,2686976,671744,1141,1197.6,22.45,,-0.0272,0.0686,2.3559,0.00932,0.3666
328,2695168,673792,1143,1200.3,22.52,,-0.0328,0.053,2.4705,0.01156,0.4088
329,2703360,675840,1146,1203.1,22.4,,-0.0306,0.0575,2.4968,0.01061,0.3976
330,2711552,677888,1150,1205.8,22.16,,-0.0302,0.0616,2.4559,0.01041,0.4031
331,2719744,679936,1155,1208.6,22.1,,-0.0274,0.0566,2.3106,0.01036,0.3907
332,2727936,681984,1159,1211.4,21.84,,-0.0252,0.0512,2.3558,0.01034,0.3944
333,2736128,684032,1161,1214.1,21.65,,-0.0265,0.0475,2.4336,0.01034,0.3981
334,2744320,686080,1163,1216.9,21.57,,-0.0249,0.0645,2.4044,0.01056,0.4111
335,2752512,688128,1168,1219.7,21.26,,-0.0278,0.0672,2.3431,0.01344,0.4198
336,2760704,690176,1171,1222.4,21.0,,-0.0293,0.0647,2.3735,0.01191,0.4233
337,2768896,692224,1172,1225.1,21.02,,-0.0318,0.0535,2.4795,0.01076,0.3933
338,2777088,694272,1176,1227.9,21.2,,-0.0304,0.0631,2.4198,0.01269,0.4435
339,2785280,696320,1181,1230.7,21.04,,-0.0321,0.0585,2.4374,0.01147,0.4255
340,2793472,698368,1183,1233.4,20.97,,-0.03,0.0566,2.383,0.01283,0.4298
341,2801664,700416,1186,1236.2,20.98,,-0.0288,0.0646,2.451,0.01177,0.399
342,2809856,702464,1188,1238.9,21.06,,-0.0323,0.055,2.5072,0.01115,0.4231
343,2818048,704512,1192,1241.7,20.92,,-0.0304,0.0578,2.4956,0.01188,0.418
344,2826240,706560,1196,1244.4,20.79,,-0.025,0.0471,2.414,0.00985,0.3904
345,2834432,708608,1199,1247.2,20.9,,-0.0326,0.0576,2.4964,0.01059,0.4083
346,2842624,710656,1202,1249.9,20.84,,-0.0284,0.0621,2.4441,0.01004,0.3839
347,2850816,712704,1202,1252.6,20.84,,-0.0369,0.0569,2.5546,0.0115,0.4177
348,2859008,714752,1205,1255.3,20.85,,-0.0324,0.0671,2.5544,0.01038,0.3772
349,2867200,716800,1214,1258.1,20.38,,-0.0287,0.0559,2.429,0.01022,0.4033
350,2875392,718848,1215,1260.9,20.44,,-0.0266,0.0555,2.3901,0.01023,0.3777
351,2883584,720896,1215,1263.6,20.44,,-0.0346,0.0556,2.5352,0.01159,0.4155
352,2891776,722944,1219,1266.3,20.13,,-0.0314,0.0561,2.4817,0.01102,0.4106
353,2899968,724992,1221,1269.0,19.84,,-0.0284,0.0804,2.5034,0.0098,0.3927
354,2908160,727040,1224,1271.8,19.79,,-0.0323,0.0734,2.475,0.01118,0.4135
355,2916352,729088,1226,1274.5,19.68,,-0.0344,0.0581,2.4924,0.01397,0.4113
356,2924544,731136,1229,1277.2,19.57,,-0.0316,0.0629,2.4844,0.01357,0.4218
357,2932736,733184,1232,1279.9,19.73,,-0.0331,0.0596,2.4805,0.01231,0.4148
358,2940928,735232,1234,1282.6,19.84,,-0.0327,0.0666,2.4385,0.01233,0.4401
359,2949120,737280,1239,1285.3,20.11,,-0.0319,0.065,2.4803,0.01299,0.4175
360,2957312,739328,1241,1288.0,20.15,,-0.0273,0.0607,2.3977,0.01222,0.4298
361,2965504,741376,1245,1290.8,20.28,,-0.0287,0.0662,2.4739,0.01212,0.4198
362,2973696,743424,1248,1293.5,20.37,,-0.0298,0.0587,2.3414,0.01344,0.412
363,2981888,745472,1250,1296.3,20.42,,-0.0342,0.0536,2.4147,0.01203,0.4081
364,2990080,747520,1253,1299.0,20.54,,-0.0341,0.0623,2.4421,0.01411,0.4525
365,2998272,749568,1257,1301.7,20.73,,-0.0324,0.0583,2.3993,0.01628,0.451
366,3006464,751616,1262,1304.5,21.06,,-0.029,0.0565,2.2839,0.01404,0.4296
367,3014656,753664,1264,1307.3,21.26,,-0.0256,0.0753,2.3472,0.01472,0.4526
368,3022848,755712,1265,1310.0,21.33,,-0.0277,0.0717,2.3643,0.01202,0.4152
369,3031040,757760,1269,1312.7,21.58,,-0.0318,0.0697,2.376,0.01417,0.3989
370,3039232,759808,1272,1315.5,21.66,,-0.0288,0.0758,2.2744,0.01185,0.3981
371,3047424,761856,1275,1318.2,21.57,,-0.0244,0.0675,2.3183,0.01375,0.4321
372,3055616,763904,1278,1320.9,21.58,,-0.0313,0.0634,2.3716,0.01439,0.4473
373,3063808,765952,1283,1323.7,21.64,,-0.0257,0.0778,2.378,0.01143,0.4233
374,3072000,768000,1285,1326.4,21.56,,-0.028,0.0685,2.2943,0.01633,0.4543
375,3080192,770048,1289,1329.1,21.67,,-0.0306,0.067,2.3525,0.01245,0.4083
376,3088384,772096,1291,1331.9,21.84,,-0.0303,0.0653,2.3411,0.01336,0.4413
377,3096576,774144,1292,1334.6,21.78,,-0.0334,0.0797,2.4402,0.01371,0.4332
378,3104768,776192,1296,1337.3,21.96,,-0.0324,0.0612,2.4092,0.01579,0.443
379,3112960,778240,1300,1340.0,22.26,,-0.0299,0.0673,2.3606,0.01227,0.396
380,3121152,780288,1303,1342.7,22.33,,-0.0306,0.085,2.3526,0.01121,0.3762
381,3129344,782336,1305,1345.4,22.34,,-0.0308,0.0454,2.3261,0.01444,0.4387
382,3137536,784384,1309,1348.2,22.42,,-0.0336,0.0749,2.387,0.01459,0.4293
383,3145728,786432,1314,1351.0,22.44,,-0.0244,0.0759,2.2529,0.00949,0.3693
384,3153920,788480,1316,1353.7,22.49,,-0.0251,0.0649,2.3431,0.01103,0.3884
385,3162112,790528,1319,1356.5,22.34,,-0.0273,0.0711,2.4629,0.0145,0.4506
386,3170304,792576,1323,1359.2,22.52,,-0.031,0.056,2.3196,0.01375,0.4314
387,3178496,794624,1326,1362.0,22.26,,-0.0279,0.0695,2.3208,0.01265,0.4269
388,3186688,796672,1329,1364.7,22.22,,-0.0304,0.0606,2.3753,0.01221,0.4105
389,3194880,798720,1329,1367.4,22.22,,-0.033,0.06,2.4367,0.01554,0.4543
390,3203072,800768,1335,1370.2,22.15,,-0.0339,0.0717,2.3495,0.01772,0.4541
391,3211264,802816,1338,1372.9,22.32,,-0.0301,0.0686,2.3569,0.01626,0.453
392,3219456,804864,1339,1375.6,22.42,,-0.0269,0.0732,2.3574,0.01291,0.4257
393,3227648,806912,1344,1378.4,22.1,,-0.0333,0.075,2.3614,0.01358,0.421
394,3235840,808960,1347,1381.1,22.27,,-0.0298,0.063,2.242,0.01473,0.4227
395,3244032,811008,1348,1383.8,22.42,,-0.032,0.073,2.3504,0.01786,0.4661
396,3252224,813056,1352,1386.5,22.53,,-0.0299,0.0771,2.3952,0.01711,0.4525
397,3260416,815104,1354,1389.2,22.52,,-0.0299,0.0785,2.2488,0.01485,0.4368
398,3268608,817152,1356,1391.9,22.68,,-0.0312,0.0733,2.4394,0.01599,0.454
399,3276800,819200,1361,1394.6,22.77,,-0.0307,0.0669,2.2799,0.01479,0.415
400,3284992,821248,1364,1469.0,22.9,390.79998779296875,-0.0302,0.0592,2.3589,0.01552,0.437
401,3293184,823296,1366,1471.7,22.89,,-0.0322,0.062,2.4703,0.01604,0.4714
402,3301376,825344,1367,1474.3,23.02,,-0.0349,0.0729,2.5117,0.01505,0.458
403,3309568,827392,1370,1477.1,23.19,,-0.0319,0.0628,2.3948,0.01473,0.4519
404,3317760,829440,1376,1479.8,23.07,,-0.0322,0.0696,2.4816,0.01634,0.4501
405,3325952,831488,1378,1482.5,23.21,,-0.0306,0.0541,2.3695,0.0144,0.4397
406,3334144,833536,1382,1485.3,23.33,,-0.0302,0.063,2.3881,0.01373,0.4268
407,3342336,835584,1382,1488.0,23.33,,-0.0321,0.0826,2.4871,0.01575,0.4736
408,3350528,837632,1386,1490.7,23.48,,-0.0305,0.0725,2.4777,0.01466,0.4536
409,3358720,839680,1389,1493.5,23.39,,-0.0345,0.0731,2.4205,0.01447,0.4376
410,3366912,841728,1392,1496.2,23.34,,-0.0322,0.0673,2.3912,0.01496,0.4548
411,3375104,843776,1394,1498.9,23.45,,-0.0333,0.0712,2.4855,0.01583,0.4564
412,3383296,845824,1397,1501.6,23.53,,-0.0318,0.07,2.4835,0.01594,0.4832
413,3391488,847872,1399,1504.3,23.36,,-0.0328,0.0699,2.4359,0.0156,0.4508
414,3399680,849920,1402,1507.1,23.41,,-0.0318,0.0762,2.5234,0.01416,0.4572
415,3407872,851968,1405,1509.8,23.44,,-0.0331,0.0798,2.4841,0.01687,0.4613
416,3416064,854016,1408,1512.5,23.48,,-0.031,0.0833,2.4951,0.01447,0.45
417,3424256,856064,1410,1515.2,23.54,,-0.0325,0.0819,2.4734,0.0138,0.4431
418,3432448,858112,1412,1518.0,23.63,,-0.0353,0.0846,2.5154,0.0131,0.4126
419,3440640,860160,1413,1520.6,24.1,,-0.0367,0.0751,2.5721,0.01702,0.4674
420,3448832,862208,1416,1523.3,24.22,,-0.0334,0.0888,2.5253,0.014,0.4186
421,3457024,864256,1421,1526.0,24.64,,-0.0333,0.0896,2.4311,0.01459,0.4482
422,3465216,866304,1423,1528.7,24.58,,-0.0299,0.072,2.5041,0.01396,0.434
423,3473408,868352,1427,1531.5,24.86,,-0.032,0.0608,2.44,0.01697,0.4636
424,3481600,870400,1431,1534.3,24.99,,-0.0327,0.0674,2.4584,0.01465,0.4469
425,3489792,872448,1435,1537.0,24.74,,-0.0306,0.0808,2.4207,0.01405,0.448
426,3497984,874496,1437,1539.8,24.7,,-0.0339,0.0698,2.4527,0.01305,0.4305
427,3506176,876544,1439,1542.5,24.69,,-0.0346,0.0821,2.4622,0.01485,0.4531
428,3514368,878592,1443,1545.3,24.66,,-0.0342,0.0755,2.4608,0.01596,0.462
429,3522560,880640,1447,1548.0,24.61,,-0.033,0.0678,2.4589,0.01482,0.4496
430,3530752,882688,1450,1550.8,24.55,,-0.0312,0.0823,2.4712,0.01585,0.4622
431,3538944,884736,1452,1553.5,24.54,,-0.0351,0.0785,2.4737,0.01785,0.4783
432,3547136,886784,1454,1556.2,24.55,,-0.0318,0.0855,2.4911,0.01299,0.4105
433,3555328,888832,1458,1558.9,24.45,,-0.0337,0.0833,2.56,0.01561,0.4784
434,3563520,890880,1460,1561.6,24.45,,-0.0313,0.0876,2.5169,0.01329,0.4386
435,3571712,892928,1461,1564.3,24.33,,-0.0315,0.0746,2.5435,0.01549,0.4774
436,3579904,894976,1465,1567.0,24.65,,-0.0324,0.0858,2.5132,0.01403,0.4441
437,3588096,897024,1470,1569.7,24.59,,-0.0289,0.0877,2.4791,0.01425,0.4393
438,3596288,899072,1472,1572.5,24.74,,-0.0333,0.0776,2.4522,0.01473,0.4315
439,3604480,901120,1475,1575.2,24.79,,-0.0316,0.0713,2.4238,0.01406,0.4481
440,3612672,903168,1476,1577.9,24.87,,-0.0335,0.0884,2.4935,0.01403,0.439
441,3620864,905216,1478,1580.6,24.92,,-0.0354,0.0735,2.5412,0.01654,0.4354
442,3629056,907264,1485,1583.4,24.83,,-0.0293,0.0833,2.3711,0.01376,0.4163
443,3637248,909312,1486,1586.1,24.86,,-0.0338,0.0637,2.436,0.01465,0.4575
444,3645440,911360,1488,1588.9,24.95,,-0.034,0.0574,2.431,0.01613,0.4781
445,3653632,913408,1490,1591.6,25.07,,-0.0344,0.0736,2.4838,0.01624,0.4894
446,3661824,915456,1493,1594.3,25.02,,-0.0361,0.0587,2.4767,0.01558,0.4604
447,3670016,917504,1496,1597.0,24.92,,-0.0361,0.0578,2.4927,0.01688,0.4756
448,3678208,919552,1499,1599.7,25.05,,-0.0323,0.0738,2.4473,0.01528,0.4601
449,3686400,921600,1500,1602.4,25.11,,-0.0334,0.08,2.4951,0.01456,0.4423
450,3694592,923648,1504,1605.1,25.12,,-0.0294,0.072,2.4749,0.01425,0.4312
451,3702784,925696,1505,1607.8,25.1,,-0.0316,0.0608,2.4638,0.01598,0.4675
452,3710976,927744,1509,1610.5,25.39,,-0.0327,0.0677,2.4052,0.01657,0.4595
453,3719168,929792,1513,1613.3,24.98,,-0.0301,0.0633,2.3993,0.01643,0.4634
454,3727360,931840,1517,1616.1,24.69,,-0.0286,0.095,2.3006,0.01149,0.4314
455,3735552,933888,1518,1618.8,24.73,,-0.0334,0.0687,2.3878,0.01325,0.4435
456,3743744,935936,1520,1621.5,24.73,,-0.0322,0.0584,2.3991,0.01579,0.4594
457,3751936,937984,1527,1624.3,24.53,,-0.0304,0.0613,2.3573,0.01667,0.4575
458,3760128,940032,1530,1627.1,24.46,,-0.0301,0.066,2.2362,0.0139,0.4399
459,3768320,942080,1532,1629.8,24.47,,-0.0283,0.0901,2.3021,0.01328,0.4373
460,3776512,944128,1534,1632.5,24.66,,-0.0335,0.085,2.3758,0.01492,0.4465
461,3784704,946176,1536,1635.2,24.71,,-0.0347,0.0589,2.4649,0.01537,0.4459
462,3792896,948224,1544,1638.0,24.92,,-0.0268,0.062,2.3714,0.01375,0.4213
463,3801088,950272,1546,1640.8,24.93,,-0.0278,0.0573,2.2988,0.01378,0.4617
464,3809280,952320,1549,1643.5,25.05,,-0.0301,0.0702,2.3546,0.01439,0.4617
465,3817472,954368,1550,1646.2,25.08,,-0.0309,0.0819,2.4041,0.01472,0.4443
466,3825664,956416,1553,1649.0,25.05,,-0.0336,0.0589,2.4657,0.01369,0.4283
467,3833856,958464,1559,1651.8,24.85,,-0.0322,0.064,2.3913,0.01564,0.4565
468,3842048,960512,1561,1654.5,25.02,,-0.0298,0.076,2.3611,0.01328,0.4231
469,3850240,962560,1564,1657.3,24.74,,-0.0298,0.0759,2.3792,0.01633,0.4698
470,3858432,964608,1566,1660.0,24.63,,-0.0321,0.0703,2.3647,0.01452,0.4684
471,3866624,966656,1570,1662.8,24.57,,-0.038,0.0667,2.4133,0.01608,0.4454
472,3874816,968704,1574,1665.5,24.46,,-0.0337,0.0889,2.3965,0.01538,0.4615
473,3883008,970752,1577,1668.3,24.35,,-0.0318,0.0742,2.3449,0.01485,0.447
474,3891200,972800,1579,1671.0,24.34,,-0.0368,0.0585,2.4003,0.01571,0.4427
475,3899392,974848,1584,1673.8,24.28,,-0.0341,0.07,2.3593,0.01424,0.421
476,3907584,976896,1589,1676.5,24.13,,-0.0302,0.0712,2.3233,0.01497,0.4633
477,3915776,978944,1589,1679.2,24.13,,-0.031,0.0775,2.3247,0.0142,0.4456
478,3923968,980992,1590,1681.9,24.11,,-0.0352,0.0667,2.4268,0.0153,0.452
479,3932160,983040,1592,1684.6,24.29,,-0.0391,0.0666,2.4934,0.01668,0.4618
480,3940352,985088,1597,1687.3,24.32,,-0.0281,0.0798,2.4416,0.01508,0.4453
481,3948544,987136,1603,1690.1,24.29,,-0.0286,0.069,2.4027,0.01379,0.4442
482,3956736,989184,1604,1692.8,24.22,,-0.0307,0.0695,2.356,0.01809,0.4794
483,3964928,991232,1607,1695.6,24.04,,-0.0304,0.096,2.3905,0.01401,0.424
484,3973120,993280,1610,1698.3,24.02,,-0.0341,0.0714,2.4651,0.01488,0.4561
485,3981312,995328,1614,1701.0,24.0,,-0.0296,0.0701,2.4008,0.01485,0.4421
486,3989504,997376,1618,1703.8,24.23,,-0.0329,0.0659,2.424,0.01496,0.4462
487,3997696,999424,1620,1706.5,24.3,,-0.0313,0.0913,2.3726,0.01239,0.405
488,4005888,1001472,1623,1709.3,24.17,,-0.0347,0.1001,2.4365,0.01733,0.4606
489,4014080,1003520,1626,1712.0,24.3,,-0.0324,0.0805,2.4526,0.01569,0.4532
490,4022272,1005568,1629,1714.7,24.31,,-0.0331,0.0726,2.4406,0.01664,0.455
491,4030464,1007616,1632,1717.4,24.52,,-0.0329,0.0755,2.4363,0.01295,0.433
492,4038656,1009664,1635,1720.1,24.43,,-0.0316,0.0785,2.4132,0.01265,0.4279
493,4046848,1011712,1639,1722.9,24.38,,-0.0276,0.0889,2.4019,0.01389,0.4401
494,4055040,1013760,1640,1725.6,24.48,,-0.0349,0.0619,2.4059,0.01421,0.4351
495,4063232,1015808,1645,1728.3,24.49,,-0.0344,0.0736,2.4293,0.01664,0.469
496,4071424,1017856,1646,1731.0,24.57,,-0.033,0.0655,2.422,0.01318,0.4263
497,4079616,1019904,1649,1733.7,24.53,,-0.0375,0.0652,2.4615,0.01336,0.4174
498,4087808,1021952,1652,1736.4,24.71,,-0.0309,0.0904,2.432,0.01243,0.3994
499,4096000,1024000,1654,1739.1,24.77,,-0.031,0.0675,2.4722,0.01356,0.431
500,4104192,1026048,1659,1811.1,24.99,419.6000061035156,-0.0305,0.058,2.4404,0.0139,0.4309
501,4112384,1028096,1662,1813.9,25.02,,-0.0332,0.0711,2.4388,0.01351,0.4424
502,4120576,1030144,1663,1816.5,25.08,,-0.0327,0.0767,2.4336,0.01423,0.4213
503,4128768,1032192,1669,1819.3,25.02,,-0.031,0.0767,2.398,0.01349,0.4354
504,4136960,1034240,1669,1822.0,25.02,,-0.0335,0.0651,2.3887,0.01456,0.4305
505,4145152,1036288,1672,1824.7,25.28,,-0.0367,0.0753,2.4066,0.01696,0.4431
506,4153344,1038336,1677,1827.4,25.36,,-0.0312,0.0881,2.4666,0.01438,0.4208
507,4161536,1040384,1680,1830.1,25.38,,-0.0341,0.0908,2.4003,0.01513,0.4294
508,4169728,1042432,1683,1832.9,25.46,,-0.0281,0.0763,2.3493,0.01131,0.4092
509,4177920,1044480,1686,1835.6,25.48,,-0.0324,0.0807,2.3665,0.0133,0.4329
510,4186112,1046528,1688,1838.3,25.56,,-0.032,0.0907,2.371,0.013,0.4193
511,4194304,1048576,1690,1840.9,25.71,,-0.036,0.0799,2.4455,0.01419,0.4182
512,4202496,1050624,1692,1843.6,25.66,,-0.0321,0.079,2.4452,0.01566,0.4456
513,4210688,1052672,1698,1846.3,26.02,,-0.03,0.0624,2.4058,0.01301,0.4357
514,4218880,1054720,1701,1849.1,26.11,,-0.0306,0.079,2.2993,0.01196,0.4149
515,4227072,1056768,1701,1851.8,26.11,,-0.0328,0.0828,2.3557,0.01325,0.424
516,4235264,1058816,1705,1854.5,26.03,,-0.0354,0.072,2.4229,0.0149,0.4347
517,4243456,1060864,1706,1857.2,26.07,,-0.0323,0.0735,2.4491,0.01386,0.426
518,4251648,1062912,1712,1859.9,26.02,,-0.0309,0.0712,2.363,0.01738,0.46
519,4259840,1064960,1715,1862.7,26.29,,-0.0305,0.0668,2.2931,0.01393,0.4333
520,4268032,1067008,1717,1865.4,26.37,,-0.0291,0.0808,2.3237,0.01412,0.4298
521,4276224,1069056,1722,1868.1,26.5,,-0.0326,0.0698,2.4229,0.01409,0.4419
522,4284416,1071104,1722,1870.8,26.5,,-0.032,0.0825,2.3552,0.01379,0.4564
523,4292608,1073152,1729,1873.5,26.52,,-0.0307,0.0703,2.3397,0.0131,0.4108
524,4300800,1075200,1729,1876.2,26.52,,-0.0346,0.0742,2.3558,0.01712,0.4542
525,4308992,1077248,1733,1878.9,26.66,,-0.0321,0.0949,2.4079,0.01476,0.4275
526,4317184,1079296,1736,1881.6,26.7,,-0.0331,0.0663,2.3987,0.01436,0.4448
527,4325376,1081344,1740,1884.4,26.5,,-0.0308,0.075,2.3363,0.01495,0.4415
528,4333568,1083392,1742,1887.1,26.66,,-0.0326,0.0789,2.3071,0.01556,0.4258
529,4341760,1085440,1746,1889.8,26.62,,-0.0333,0.0706,2.3861,0.01588,0.4591
530,4349952,1087488,1748,1892.5,26.75,,-0.0326,0.0867,2.3229,0.01606,0.4518
531,4358144,1089536,1750,1895.2,26.63,,-0.0311,0.0899,2.3986,0.01381,0.4253
532,4366336,1091584,1752,1897.8,26.64,,-0.0337,0.0835,2.4006,0.01626,0.4532
533,4374528,1093632,1757,1900.5,26.82,,-0.0365,0.0646,2.4541,0.01581,0.4534
534,4382720,1095680,1760,1903.2,26.91,,-0.0303,0.0674,2.3446,0.01246,0.4222
535,4390912,1097728,1763,1906.0,26.84,,-0.0311,0.0769,2.2901,0.01324,0.4369
536,4399104,1099776,1763,1908.7,26.84,,-0.0342,0.0781,2.3868,0.01552,0.4551
537,4407296,1101824,1765,1911.3,26.82,,-0.0286,0.0972,2.4335,0.01209,0.4144
538,4415488,1103872,1771,1914.1,27.17,,-0.0254,0.103,2.4223,0.01315,0.4191
539,4423680,1105920,1775,1916.8,27.07,,-0.0264,0.0721,2.2986,0.01361,0.4355
540,4431872,1107968,1775,1919.5,27.07,,-0.0315,0.081,2.3672,0.01368,0.4481
541,4440064,1110016,1780,1922.3,27.36,,-0.0321,0.0766,2.3745,0.01141,0.4025
542,4448256,1112064,1781,1925.0,27.3,,-0.0326,0.0917,2.4022,0.01455,0.4645
543,4456448,1114112,1785,1927.7,27.25,,-0.0338,0.0905,2.3816,0.01599,0.4574
544,4464640,1116160,1787,1930.4,27.43,,-0.0327,0.0711,2.2916,0.01641,0.4564
545,4472832,1118208,1790,1933.1,27.3,,-0.0328,0.0777,2.3355,0.01589,0.4575
546,4481024,1120256,1793,1935.8,27.23,,-0.0303,0.0725,2.3126,0.01837,0.4791
547,4489216,1122304,1796,1938.5,27.15,,-0.0358,0.0694,2.3247,0.01623,0.4752
548,4497408,1124352,1798,1941.2,27.45,,-0.0334,0.0645,2.3504,0.02008,0.4919
549,4505600,1126400,1801,1943.9,27.46,,-0.0321,0.0783,2.3533,0.01413,0.425
550,4513792,1128448,1805,1946.6,27.41,,-0.0328,0.0844,2.3423,0.01458,0.4191
551,4521984,1130496,1809,1949.3,27.37,,-0.031,0.0806,2.3085,0.01205,0.3857
552,4530176,1132544,1811,1952.0,27.51,,-0.0325,0.0809,2.3136,0.01544,0.4478
553,4538368,1134592,1814,1954.7,27.32,,-0.0348,0.0811,2.3273,0.01528,0.4358
554,4546560,1136640,1815,1957.4,27.27,,-0.0352,0.0628,2.3842,0.01454,0.4108
555,4554752,1138688,1821,1960.1,27.36,,-0.0331,0.0834,2.3751,0.01129,0.4141
556,4562944,1140736,1821,1962.8,27.36,,-0.0352,0.0582,2.3683,0.01516,0.4431
557,4571136,1142784,1826,1965.5,27.54,,-0.0342,0.0733,2.3702,0.01567,0.4342
558,4579328,1144832,1828,1968.2,27.52,,-0.033,0.0757,2.3462,0.01515,0.4392
559,4587520,1146880,1831,1970.9,27.6,,-0.0337,0.0627,2.3369,0.0149,0.448
560,4595712,1148928,1835,1973.7,27.59,,-0.031,0.0704,2.3399,0.01483,0.4482
561,4603904,1150976,1836,1976.3,27.67,,-0.0339,0.0852,2.3222,0.0141,0.4246
562,4612096,1153024,1838,1979.0,27.85,,-0.0329,0.0822,2.4414,0.01526,0.4501
563,4620288,1155072,1843,1981.7,27.9,,-0.0352,0.0787,2.3981,0.0155,0.4479
564,4628480,1157120,1845,1984.4,27.99,,-0.0332,0.0714,2.3344,0.01689,0.4525
565,4636672,1159168,1849,1987.2,27.94,,-0.031,0.081,2.3442,0.0155,0.4364
566,4644864,1161216,1851,1989.9,28.05,,-0.0331,0.091,2.3451,0.01507,0.4336
567,4653056,1163264,1851,1992.5,28.05,,-0.0349,0.0717,2.4173,0.01526,0.4396
568,4661248,1165312,1854,1995.2,27.99,,-0.0351,0.066,2.4989,0.01467,0.424
569,4669440,1167360,1856,1997.8,27.97,,-0.0334,0.0647,2.5068,0.01536,0.4301
570,4677632,1169408,1861,2000.5,27.86,,-0.0308,0.0985,2.4782,0.01518,0.4397
571,4685824,1171456,1866,2003.2,27.8,,-0.0284,0.0633,2.3836,0.01349,0.4418
572,4694016,1173504,1868,2006.0,28.06,,-0.0292,0.0883,2.3505,0.0151,0.4265
573,4702208,1175552,1870,2008.7,27.68,,-0.0359,0.0801,2.4099,0.01504,0.4309
574,4710400,1177600,1871,2011.4,27.9,,-0.0374,0.0845,2.4579,0.01638,0.4658
575,4718592,1179648,1874,2014.1,27.77,,-0.0362,0.0875,2.467,0.0167,0.4479
576,4726784,1181696,1874,2016.7,27.77,,-0.0376,0.0718,2.4497,0.01741,0.4598
577,4734976,1183744,1882,2019.5,28.04,,-0.0317,0.0627,2.3726,0.01692,0.453
578,4743168,1185792,1883,2022.2,28.16,,-0.0309,0.0604,2.3288,0.01514,0.4647
579,4751360,1187840,1886,2024.9,28.11,,-0.0348,0.0844,2.3569,0.01557,0.4431
580,4759552,1189888,1887,2027.6,28.07,,-0.0356,0.0706,2.458,0.01846,0.4672
581,4767744,1191936,1888,2030.2,28.15,,-0.0344,0.0818,2.4783,0.01711,0.4749
582,4775936,1193984,1893,2032.9,28.15,,-0.0346,0.0728,2.4595,0.01541,0.4365
583,4784128,1196032,1897,2035.6,28.03,,-0.0302,0.0757,2.4058,0.01416,0.4279
584,4792320,1198080,1901,2038.3,27.81,,-0.0219,0.1033,2.3259,0.01387,0.4393
585,4800512,1200128,1904,2041.1,27.75,,-0.0318,0.0754,2.402,0.01452,0.4404
586,4808704,1202176,1907,2043.8,27.9,,-0.0353,0.0827,2.4197,0.0183,0.437
587,4816896,1204224,1908,2046.5,27.87,,-0.0348,0.0877,2.4122,0.01788,0.474
588,4825088,1206272,1910,2049.2,27.76,,-0.034,0.0675,2.47,0.01709,0.4673
589,4833280,1208320,1916,2051.9,27.81,,-0.0345,0.0733,2.3908,0.01809,0.4653
590,4841472,1210368,1917,2054.6,27.83,,-0.0346,0.0643,2.3923,0.01977,0.4973
591,4849664,1212416,1921,2057.4,27.58,,-0.0309,0.08,2.3747,0.01743,0.473
592,4857856,1214464,1924,2060.1,27.42,,-0.0309,0.0778,2.3897,0.01767,0.4733
