method,task,task_name,phase,iter,frames_total,raw,normalized
finetune,0,"biggrid50-goal(40,31)",task1,10,10240,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,20,20480,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,30,30720,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,40,40960,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,50,51200,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,60,61440,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,70,71680,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,80,81920,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,90,92160,0.8285714387893677,0.47880050472788244
finetune,0,"biggrid50-goal(40,31)",task1,100,102400,0.8428570628166199,0.5222335241738234
finetune,0,"biggrid50-goal(40,31)",task1,110,112640,0.8357142210006714,0.5005169238419411
finetune,0,"biggrid50-goal(40,31)",task1,120,122880,0.8499999046325684,0.5439501245057057
finetune,0,"biggrid50-goal(40,31)",task1,130,133120,0.9061223268508911,0.7145808404556468
finetune,0,"biggrid50-goal(40,31)",task1,140,143360,0.8887753486633301,0.661840292369588
finetune,0,"biggrid50-goal(40,31)",task1,150,153600,0.8795917630195618,0.6339191561918234
finetune,0,"biggrid50-goal(40,31)",task1,160,163840,0.8438774943351746,0.5253359733145881
finetune,0,"biggrid50-goal(40,31)",task1,170,174080,0.8999999165534973,0.6959666892645293
finetune,0,"biggrid50-goal(40,31)",task1,180,184320,0.8214284777641296,0.4570835419603528
finetune,0,"biggrid50-goal(40,31)",task1,190,194560,0.9663263559341431,0.8976209905329997
finetune,0,"biggrid50-goal(40,31)",task1,200,204800,0.8448979258537292,0.5284384224553529
finetune,0,"biggrid50-goal(40,31)",task1,210,215040,0.8999999165534973,0.6959666892645293
finetune,0,"biggrid50-goal(40,31)",task1,220,225280,0.984693706035614,0.9534638065419997
finetune,0,"biggrid50-goal(40,31)",task1,230,235520,0.9397957921028137,0.8169593062691762
finetune,0,"biggrid50-goal(40,31)",task1,240,245760,0.951020359992981,0.8510857031641176
finetune,0,"biggrid50-goal(40,31)",task1,250,256000,0.9173467755317688,0.7487068749149409
finetune,0,"biggrid50-goal(40,31)",task1,260,266240,0.9755100011825562,0.9255423079285878
finetune,0,"biggrid50-goal(40,31)",task1,270,276480,0.8857141733169556,0.652533307382941
finetune,0,"biggrid50-goal(40,31)",task1,280,286720,0.8530610799789429,0.5532571094923527
finetune,0,"biggrid50-goal(40,31)",task1,290,296960,0.9091835021972656,0.7238878254422938
finetune,0,"biggrid50-goal(40,31)",task1,300,307200,0.9714285135269165,0.9131332362368234
finetune,1,"biggrid50-goal(9,31)",finetune,10,317440,0.8214285969734192,0.18224307483685429
finetune,1,"biggrid50-goal(9,31)",finetune,20,327680,0.9785714149475098,0.9018690925527815
finetune,1,"biggrid50-goal(9,31)",finetune,30,337920,0.9744898080825806,0.883177621113245
finetune,1,"biggrid50-goal(9,31)",finetune,40,348160,0.928571343421936,0.6728967932053643
finetune,1,"biggrid50-goal(9,31)",finetune,50,358400,0.9275509119033813,0.6682237888675499
finetune,1,"biggrid50-goal(9,31)",finetune,60,368640,0.8816326260566711,0.4579437798272517
finetune,1,"biggrid50-goal(9,31)",finetune,70,378880,0.9132652282714844,0.6028033658733114
finetune,1,"biggrid50-goal(9,31)",finetune,80,389120,0.9551018476486206,0.7943916305182122
finetune,1,"biggrid50-goal(9,31)",finetune,90,399360,0.9561223983764648,0.7990651807677485
finetune,1,"biggrid50-goal(9,31)",finetune,100,409600,0.9612244367599487,0.8224296565450994
finetune,1,"biggrid50-goal(9,31)",finetune,110,419840,0.9183672666549683,0.6261678416506623
finetune,1,"biggrid50-goal(9,31)",finetune,120,430080,0.9316325187683105,0.6869152603070863
finetune,1,"biggrid50-goal(9,31)",finetune,130,440320,0.9183672666549683,0.6261678416506623
finetune,1,"biggrid50-goal(9,31)",finetune,140,450560,0.9785712957382202,0.9018685466410598
finetune,1,"biggrid50-goal(9,31)",finetune,150,460800,0.9132653474807739,0.6028039117850331
finetune,2,"biggrid50-goal(15,31)",finetune,10,471040,0.9428571462631226,0.7236842332805122
finetune,2,"biggrid50-goal(15,31)",finetune,20,481280,0.886734664440155,0.45230250169040925
finetune,2,"biggrid50-goal(15,31)",finetune,30,491520,0.8795917630195618,0.41776281468560694
finetune,2,"biggrid50-goal(15,31)",finetune,40,501760,0.8714284896850586,0.37828909255141985
finetune,2,"biggrid50-goal(15,31)",finetune,50,512000,0.8765305280685425,0.4029601328578091
finetune,2,"biggrid50-goal(15,31)",finetune,60,522240,0.8877550959587097,0.4572368250396158
finetune,2,"biggrid50-goal(15,31)",finetune,70,532480,0.8683673143386841,0.36348669894344376
